rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
854,Indian Institute of Science Education and Research Kolkata,1477,12.5,0%,38.19,26.2,13.2,56.3,38.8,19.6,2022
855,Indian Institute of Technology Patna,1810,14.4,0%,38.18,23.6,18.1,47.5,35.1,16.9,2022
856,University of Indonesia,39418,9.6,12%,38.17,38.6,20.7,14.5,80.7,52.9,2022
857,Universitat Internacional de Catalunya,4881,12.6,35%,38.15,18.1,13.7,54.6,39.7,63.6,2022
858,University of Ioannina,23134,35.9,4%,38.14,15.6,15.1,60.0,37.7,44.2,2022
859,Isfahan University of Medical Sciences,10497,10.7,3%,38.13,39.7,12.9,31.0,35.9,20.0,2022
860,Isfahan University of Technology,10400,22.9,1%,38.11,25.9,24.4,38.3,79.9,26.3,2022
861,Istanbul University-Cerrahpaşa,26680,24.1,5%,38.1,20.9,11.7,51.7,51.4,22.3,2022
862,Istanbul Medeniyet University,8661,11.0,2%,38.09,17.0,9.2,66.0,34.8,21.0,2022
863,Iuliu Haţieganu University of Medicine and Pharmacy Cluj-Napoca,7880,7.7,34%,38.07,21.2,9.1,51.8,35.0,52.0,2022
864,Jadavpur University,12967,21.3,1%,38.06,35.6,24.3,25.0,43.3,16.0,2022
865,University of Jaén,14241,16.9,8%,38.05,17.6,16.1,53.0,35.1,44.0,2022
866,Jaume I University,11745,14.9,10%,38.03,21.3,19.1,49.5,38.1,45.3,2022
867,Jiangsu University,35947,9.5,6%,38.02,20.8,12.1,56.3,57.8,42.5,2022
868,Jiangsu Normal University,23006,14.1,2%,38.01,16.3,13.0,62.7,46.9,24.6,2022
869,The Jikei University School of Medicine,1098,0.9,0%,37.99,28.1,9.0,61.4,38.5,16.5,2022
870,The University of Jordan,30062,13.7,17%,37.98,27.9,13.0,43.8,39.5,66.9,2022
871,Juntendo University,5468,4.3,3%,37.97,32.7,13.9,38.5,50.4,22.2,2022
872,Kalasalingam Academy of Research and Education,7015,8.8,0%,37.95,19.0,8.8,58.3,37.2,23.1,2022
873,Kansas State University,20529,13.2,8%,37.94,26.6,21.1,43.4,41.4,47.3,2022
874,Karlstad University,8985,13.3,%,37.93,17.5,14.3,52.5,35.9,39.5,2022
875,Kent State University,23092,18.3,6%,37.91,23.6,18.3,41.8,35.6,40.2,2022
876,KIIT University,24680,12.6,5%,37.9,26.4,12.3,45.6,66.2,22.1,2022
877,Kindai University,33370,14.6,2%,37.89,19.4,10.8,61.3,40.3,25.1,2022
878,King Khalid University,39668,8.9,9%,37.88,24.1,8.1,46.5,34.8,81.0,2022
879,King Mongkut’s University of Technology Thonburi,15348,19.8,2%,37.86,19.7,17.4,47.4,72.9,35.0,2022
880,King Saud bin Abdulaziz University for Health Sciences,12652,12.1,0%,37.85,28.3,10.9,46.9,37.5,67.7,2022
881,Kingston University,14275,18.4,39%,37.84,19.6,18.0,39.6,35.1,85.7,2022
882,Kurume University,4997,8.4,2%,37.82,22.2,11.2,56.7,38.0,23.0,2022
883,Kuwait University,37104,22.6,14%,37.81,19.9,10.0,45.1,36.1,69.1,2022
884,Lahore University of Management Sciences,4228,14.4,1%,37.8,21.6,16.6,50.9,35.6,46.7,2022
885,Lakehead University,8254,24.9,18%,37.78,18.2,23.2,45.2,37.0,55.4,2022
886,Lebanese American University,7425,10.4,18%,37.77,30.8,10.9,29.2,34.8,86.0,2022
887,Leeds Beckett University,18640,19.3,12%,37.76,17.4,15.8,54.2,35.4,54.0,2022
888,University of Leoben,2643,4.8,14%,37.75,27.9,12.6,29.1,54.4,69.5,2022
889,University of Ljubljana,37874,13.3,7%,37.73,22.5,18.6,50.0,41.0,45.3,2022
890,University of Lleida,9161,15.5,9%,37.72,20.2,16.5,53.9,38.5,41.5,2022
891,London South Bank University,12145,16.4,33%,37.71,17.4,12.1,43.3,35.4,84.2,2022
892,University of Malta,10137,11.3,10%,37.69,19.4,16.3,52.9,35.2,59.1,2022
893,University of Maragheh,3085,20.7,0%,37.68,14.3,11.9,58.7,34.8,23.2,2022
894,Marquette University,10811,12.3,3%,37.67,35.3,16.3,38.3,37.1,27.2,2022
895,Masaryk University,30485,18.6,23%,37.66,23.5,27.8,31.4,36.2,64.9,2022
896,University of Memphis,16109,13.9,3%,37.64,26.2,17.4,45.7,36.3,25.4,2022
897,Menoufia University,79591,25.9,1%,37.63,16.0,8.3,57.2,36.1,39.7,2022
898,Metropolitan Autonomous University,59705,20.8,0%,37.62,17.6,16.0,51.4,37.0,25.2,2022
899,Miguel Hernández University of Elche,12159,17.5,6%,37.6,17.2,16.2,49.3,38.9,38.2,2022
900,University of Minho,19246,19.0,15%,37.59,24.0,22.8,38.6,52.3,57.1,2022
901,University of Namur,6727,20.2,12%,37.58,19.4,19.3,40.3,40.8,67.9,2022
902,Nanjing University of Information Science and Technology,29088,16.9,4%,37.57,18.7,15.5,59.4,43.0,33.2,2022
903,Nanjing Normal University,30317,12.6,4%,37.55,20.0,12.5,55.6,52.1,26.9,2022
904,Nanjing Tech University,36816,13.8,3%,37.54,18.8,13.4,57.0,62.7,28.5,2022
905,National Autonomous University of Mexico,167254,16.8,7%,37.53,30.6,28.2,20.2,63.1,47.3,2022
906,National Institute of Technology Rourkela,6757,17.4,5%,37.52,24.1,15.3,44.9,36.3,18.4,2022
907,National University of Sciences and Technology,11375,8.9,5%,37.5,21.9,15.6,46.2,38.1,45.7,2022
908,National Sun Yat-Sen University,7991,12.6,10%,37.49,25.9,35.4,25.4,62.5,44.5,2022
909,National Technical University of Athens,13309,18.9,6%,37.48,22.6,16.8,41.1,53.5,38.3,2022
910,National Institute of Technology Silchar,3494,12.8,1%,37.47,27.4,14.4,51.7,35.3,14.9,2022
911,Near East University,20147,18.7,86%,37.45,17.3,11.3,44.3,54.2,95.5,2022
912,"University of Nevada, Las Vegas",26176,22.9,4%,37.44,29.8,24.0,40.7,35.4,31.1,2022
913,The New School,10379,10.5,35%,37.43,25.1,15.9,40.4,39.8,50.7,2022
914,New Mexico State University (Main campus),12401,16.0,6%,37.41,24.1,20.3,43.8,38.9,38.1,2022
915,Niigata University,12061,7.8,3%,37.4,24.4,13.0,52.3,41.2,24.5,2022
916,Normandy University,68075,21.8,12%,37.39,22.5,15.1,36.7,35.8,55.8,2022
917,University of North Carolina at Charlotte,27133,19.9,7%,37.38,19.9,10.0,65.2,34.8,33.5,2022
918,University of North Carolina at Greensboro,18077,19.4,4%,37.36,24.2,19.3,50.7,35.6,24.1,2022
919,"Northeastern University, China",38205,14.7,2%,37.35,25.3,26.2,28.7,92.9,37.6,2022
920,Northeast Normal University,30340,18.8,5%,37.34,24.7,14.6,49.1,38.4,24.8,2022
921,University of Northern British Columbia (UNBC),2918,14.8,9%,37.33,21.0,20.1,43.5,35.2,40.8,2022
922,NorthWest A&F University,29511,14.5,1%,37.31,21.9,17.1,51.2,58.6,25.7,2022
923,Old Dominion University,18713,17.9,3%,37.3,23.4,19.2,43.7,34.8,31.1,2022
924,University of Oviedo,20844,12.9,3%,37.29,20.3,17.1,47.0,38.8,34.6,2022
925,Palacký University Olomouc,17818,14.2,13%,37.28,20.1,21.4,41.6,35.9,59.2,2022
926,University of Patras,25870,27.2,5%,37.27,18.1,13.4,47.0,40.3,38.2,2022
927,University of Pécs,17223,11.4,24%,37.25,32.8,11.5,39.1,36.8,56.5,2022
928,Universiti Pendidikan Sultan Idris,6312,10.5,16%,37.24,26.2,24.5,29.0,99.9,51.4,2022
929,Polytechnic University of Valencia,22562,10.8,16%,37.23,24.5,19.0,39.9,47.4,53.2,2022
930,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),14332,20.7,3%,37.22,29.1,29.1,28.0,100.0,37.8,2022
931,Pontifical Catholic University of Rio Grande do Sul (PUCRS),15149,22.1,1%,37.2,22.9,14.3,46.9,61.3,31.2,2022
932,Portland State University,19576,18.3,7%,37.19,22.9,20.1,38.5,36.1,30.3,2022
933,Pusan National University,21447,16.5,5%,37.18,31.8,30.4,24.3,45.6,26.0,2022
934,Qingdao University,44244,17.7,1%,37.17,15.8,14.0,64.0,38.6,20.1,2022
935,University of Rennes 1,29058,18.8,12%,37.15,26.2,16.7,46.0,39.7,57.1,2022
936,Rochester Institute of Technology,14383,15.6,17%,37.14,20.5,19.1,42.4,36.2,41.1,2022
937,University of Roehampton,7670,15.8,31%,37.13,20.6,21.0,38.3,35.0,80.6,2022
938,Toronto Metropolitan University,35543,42.5,7%,37.12,20.2,28.9,36.3,37.7,56.4,2022
939,University of Salamanca,28269,17.3,18%,37.11,23.9,19.1,34.7,37.5,55.1,2022
940,University of Salento,13085,22.4,1%,37.09,23.2,19.3,52.1,36.9,28.5,2022
941,University of Salford,17450,18.7,19%,37.08,20.5,16.3,42.1,36.3,71.6,2022
942,Universidad San Francisco de Quito,8466,10.6,4%,37.07,18.2,9.2,46.6,35.2,64.8,2022
943,University of Santiago de Compostela,24795,14.9,9%,37.06,23.8,12.0,47.6,39.0,46.0,2022
944,Savitribai Phule Pune University,5078,12.0,2%,37.04,35.0,26.2,32.8,36.2,16.4,2022
945,University of Science and Technology Beijing,27845,16.2,4%,37.03,25.2,26.4,35.0,63.7,21.9,2022
946,Shahid Beheshti University,18483,21.6,2%,37.02,25.2,26.4,40.5,50.4,21.6,2022
947,Shanghai University of Finance and Economics (SUFE),16012,15.3,4%,37.01,24.3,13.6,38.9,39.0,42.8,2022
948,Shantou University,12543,12.9,1%,37.0,20.2,16.4,53.9,38.9,39.0,2022
949,Sheffield Hallam University,25535,16.8,11%,36.98,17.9,13.5,46.8,35.2,54.0,2022
950,Shiraz University,13572,19.5,1%,36.97,24.7,23.9,37.1,44.4,22.1,2022
951,Shiraz University of Medical Sciences,10710,10.9,2%,36.96,37.2,10.9,41.0,34.8,18.9,2022
952,Sidi Mohamed Ben Abdellah University,87745,51.7,2%,36.95,24.6,9.3,54.9,34.8,23.0,2022
953,University of South Africa,193543,204.1,5%,36.94,28.6,26.1,28.4,35.6,37.4,2022
954,University of South Bohemia in České Budějovice,8952,14.1,6%,36.92,18.8,15.7,41.4,34.8,49.4,2022
955,South China Normal University,30027,16.6,4%,36.91,20.0,16.6,48.3,52.2,32.3,2022
956,University of South Dakota,7669,17.9,3%,36.9,33.7,16.2,33.9,35.7,25.3,2022
957,South Valley University,47430,58.1,0%,36.89,21.5,10.6,50.1,35.0,44.6,2022
958,St Francis Xavier University,4387,17.3,6%,36.88,16.8,8.5,48.7,35.7,54.5,2022
959,Sultan Qaboos University,6755,7.4,4%,36.86,23.9,15.0,43.4,39.3,74.4,2022
960,Symbiosis International University,17363,12.9,11%,36.85,17.4,9.9,53.0,35.1,30.4,2022
961,University of Szeged,19108,12.1,21%,36.84,23.8,14.4,42.3,37.9,60.1,2022
962,Technical University of Crete,6875,31.3,4%,36.83,13.7,11.0,55.0,39.6,43.6,2022
963,Technical University of Madrid,38794,15.4,15%,36.82,22.9,15.9,40.9,44.2,52.2,2022
964,"University of Technology, Iraq",9309,6.4,0%,36.8,21.5,7.9,53.1,35.3,26.3,2022
965,University of Tehran,43998,21.0,2%,36.79,32.8,12.0,46.5,34.8,26.6,2022
966,Teikyo University,23015,16.1,4%,36.78,16.1,10.8,69.0,35.8,21.6,2022
967,Universiti Tenaga Nasional (UNITEN),5644,13.0,8%,36.77,18.9,14.9,46.9,91.0,48.5,2022
968,University of Texas at El Paso,17877,23.2,8%,36.76,20.6,24.4,38.5,34.8,42.7,2022
969,University of Texas Rio Grande Valley,26512,21.7,3%,36.74,17.3,11.4,53.2,35.2,34.5,2022
970,University of Thessaly,18036,30.1,2%,36.73,16.3,15.6,57.5,38.6,39.8,2022
971,University of Trás-os-Montes and Alto Douro,6687,11.5,6%,36.72,20.6,28.1,33.6,34.8,43.4,2022
972,Tribhuvan University,428485,31.4,0%,36.71,12.4,7.9,67.8,34.8,45.6,2022
973,Veltech University,6804,14.3,2%,36.7,16.4,8.6,59.0,36.2,25.2,2022
974,Vilnius University,16815,10.6,9%,36.69,21.3,16.9,41.4,44.2,56.1,2022
975,VIT University,34526,19.6,2%,36.67,22.3,15.0,45.4,36.8,27.0,2022
976,Waseda University,47565,14.9,12%,36.66,31.6,24.3,24.4,39.7,44.1,2022
977,University of Westminster,16145,20.7,50%,36.65,17.9,17.9,38.0,35.4,83.1,2022
978,Wuhan University of Technology,53791,14.6,3%,36.64,20.2,15.2,46.2,54.5,24.6,2022
979,Xidian University,36124,16.3,2%,36.63,22.6,19.4,36.9,80.1,21.4,2022
980,Yasouj University,5898,24.6,0%,36.62,15.3,14.4,63.8,38.0,17.3,2022
981,Yeungnam University,19589,14.8,5%,36.6,20.1,14.1,50.6,41.1,39.5,2022
982,Zagazig University,147705,22.4,2%,36.59,14.2,8.2,60.7,34.8,42.1,2022
983,Zewail City of Science and Technology,958,9.1,0%,36.58,21.1,15.6,54.7,47.6,28.4,2022
984,Zhejiang University of Finance and Economics,16519,19.8,3%,36.57,14.6,10.6,61.7,35.3,25.9,2022
985,Acharya Nagarjuna University,4858,9.7,7%,36.56,41.1,9.8,17.6,41.4,23.3,2022
986,University of A Coruña,14735,12.2,5%,36.55,18.7,15.8,33.6,37.5,33.4,2022
987,"Adam Mickiewicz University, Poznań",33714,19.9,4%,36.53,20.8,18.4,31.2,37.1,32.0,2022
988,Aichi Medical University,1304,2.7,1%,36.52,25.8,12.0,35.8,39.6,18.5,2022
989,Ain Shams University,201733,15.9,3%,36.51,22.1,10.4,43.3,35.9,36.9,2022
990,Al-Azhar University,376303,34.2,5%,36.5,14.4,9.3,41.5,34.8,47.4,2022
991,Alexandria University,188711,26.4,4%,36.49,18.5,12.8,43.8,38.6,45.4,2022
992,University of Almería,12996,18.7,12%,36.48,19.0,17.4,35.2,37.1,43.1,2022
993,"University of the Andes, Chile",9254,18.9,2%,36.46,17.8,12.9,32.3,36.2,48.1,2022
994,University of Antioquia,37141,21.2,0%,36.45,18.4,22.5,22.3,76.6,37.6,2022
995,Assiut University,92965,17.8,1%,36.44,17.0,9.7,40.3,34.8,46.8,2022
996,Atatürk University,63400,34.6,2%,36.43,18.2,13.5,40.2,36.2,19.1,2022
997,Atılım University,9421,15.4,5%,36.42,16.5,9.3,36.8,36.1,39.9,2022
998,Babeş-Bolyai University,36951,22.9,4%,36.41,19.4,15.6,31.2,35.8,44.4,2022
999,Bandung Institute of Technology (ITB),18239,12.0,2%,36.4,23.1,20.7,16.3,97.5,29.1,2022
1000,Bangladesh Agricultural University (BAU),8088,14.3,1%,36.38,17.1,8.3,34.5,38.5,46.2,2022
1001,Beijing Forestry University,20196,15.6,1%,36.37,22.5,25.5,22.6,71.2,20.0,2022
1002,Beijing Jiaotong University,30608,14.9,7%,36.36,25.9,26.6,21.6,63.7,37.5,2022
1003,Beijing University of Technology,22746,11.9,2%,36.35,25.1,20.9,19.2,54.5,21.6,2022
1004,Bezmiâlem Vakif University,3567,11.9,5%,36.34,27.2,11.1,27.6,38.4,21.9,2022
1005,Bowling Green State University,15268,16.2,4%,36.33,20.6,13.0,45.5,34.8,26.0,2022
1006,University of Brasília,45425,14.9,2%,36.32,26.2,13.0,35.0,41.7,31.5,2022
1007,University of Cadiz,18763,17.7,9%,36.3,18.3,16.6,31.7,36.5,39.4,2022
1008,Canterbury Christ Church University,10920,17.3,13%,36.29,19.1,12.9,28.3,35.0,45.3,2022
1009,Cardiff Metropolitan University,9060,18.3,20%,36.28,18.8,12.7,37.0,36.0,66.6,2022
1010,Technical University of Cartagena,4541,10.3,8%,36.27,20.3,12.2,31.1,39.0,36.7,2022
1011,University of Castilla-La Mancha,21735,12.4,7%,36.26,20.1,14.2,38.0,36.8,39.2,2022
1012,The Catholic University of Korea,9840,7.4,4%,36.25,25.9,19.6,23.8,39.8,19.9,2022
1013,Universidad Católica San Antonio de Murcia (UCAM),10828,19.7,12%,36.24,16.6,15.1,28.8,45.2,44.0,2022
1014,Central University of Finance and Economics,16066,14.4,4%,36.22,21.9,12.4,32.5,40.2,36.9,2022
1015,Chengdu University,22106,18.1,1%,36.21,15.8,9.8,42.4,37.8,20.7,2022
1016,Chiang Mai University,33357,14.1,3%,36.2,25.2,17.6,25.9,57.9,34.4,2022
1017,Chiba University,13868,10.0,5%,36.19,25.5,18.6,31.4,48.9,27.9,2022
1018,China University of Petroleum (East China),25206,15.0,2%,36.18,20.2,17.8,30.8,89.4,18.5,2022
1019,China Pharmaceutical University,24013,19.3,2%,36.17,18.1,12.7,40.7,54.3,18.1,2022
1020,Chonnam National University,22250,17.1,9%,36.16,23.0,21.4,28.2,41.2,30.7,2022
1021,Chungnam National University,21471,21.1,4%,36.15,24.6,23.6,17.5,45.3,23.5,2022
1022,Chung Yuan Christian University,15314,32.0,10%,36.13,17.1,22.0,26.5,43.7,41.7,2022
1023,Comenius University in Bratislava,21008,9.7,13%,36.12,23.3,13.5,35.5,35.1,53.0,2022
1024,University of Concepción,28260,17.2,2%,36.11,16.7,13.3,28.3,56.1,50.4,2022
1025,Czech University of Life Sciences Prague (CZU),17460,17.1,21%,36.1,17.5,13.7,31.9,50.4,64.5,2022
1026,Czech Technical University in Prague,17410,10.0,20%,36.09,22.4,15.9,20.1,49.1,57.3,2022
1027,Dr B.R. Ambedkar National Institute of Technology Jalandhar,3980,20.7,0%,36.08,16.7,13.2,39.9,35.4,13.8,2022
1028,Duzce University,21597,35.9,3%,36.07,15.8,14.4,34.6,87.6,20.7,2022
1029,Universidade Estadual Paulista (Unesp),40396,14.5,3%,36.06,33.4,24.5,18.6,39.6,29.2,2022
1030,Fayoum University,40988,16.4,1%,36.04,15.0,10.6,49.9,38.9,41.0,2022
1031,Universidade Federal do ABC (UFABC),17325,23.3,1%,36.03,17.2,13.7,34.0,35.6,35.5,2022
1032,Federal University of Pelotas,21940,16.3,1%,36.02,18.4,12.2,37.2,34.8,20.5,2022
1033,Federal University of Rio de Janeiro,53721,13.7,2%,36.01,31.9,22.0,23.1,64.2,29.6,2022
1034,Federal University of São Carlos,19648,14.8,2%,36.0,28.9,17.4,20.8,41.6,25.7,2022
1035,Ferdowsi University of Mashhad,23747,29.7,8%,35.99,26.7,22.6,23.7,42.4,27.7,2022
1036,University of La Frontera,11018,26.2,1%,35.98,15.3,19.9,30.6,34.8,49.6,2022
1037,Fu Jen Catholic University,18375,24.2,7%,35.97,20.9,22.5,33.0,73.7,30.7,2022
1038,Gdańsk University of Technology,13778,18.4,5%,35.96,18.7,15.5,35.3,44.6,28.1,2022
1039,Georgia Southern University,18040,17.3,3%,35.94,22.0,13.4,31.6,40.1,28.7,2022
1040,University of Ghana,43877,26.7,1%,35.93,18.2,15.6,30.6,46.8,48.8,2022
1041,Guangxi University,39846,19.0,2%,35.92,16.3,11.7,40.1,43.1,22.0,2022
1042,University of Guilan,17460,35.2,2%,35.91,25.6,18.5,33.1,37.4,19.1,2022
1043,Guru Jambheshwar University of Science and Technology,5705,17.5,1%,35.9,22.6,8.5,41.5,34.8,15.3,2022
1044,Hamamatsu University School of Medicine,1207,3.7,2%,35.89,26.8,15.8,31.9,38.1,20.1,2022
1045,Université Polytechnique Hauts-de-France,13633,20.9,13%,35.88,15.9,8.3,30.3,36.1,73.9,2022
1046,Huaqiao University,30864,17.3,16%,35.87,15.4,12.2,39.8,37.1,59.1,2022
1047,Hyogo College of Medicine,931,2.2,1%,35.86,27.3,13.9,40.9,39.6,16.9,2022
1048,Ibn Tofaïl University,49037,72.4,2%,35.85,23.9,10.0,40.6,38.2,24.8,2022
1049,Ilmenau University of Technology,5608,17.8,26%,35.84,25.5,17.4,23.7,51.9,60.5,2022
1050,Incheon National University,13457,17.5,3%,35.82,17.3,26.4,21.6,37.1,29.1,2022
1051,Indian Institute of Technology Bhubaneswar,1778,12.7,0%,35.81,24.9,13.1,40.0,36.1,18.8,2022
1052,Indian Institute of Technology (Indian School of Mines) Dhanbad,7287,21.9,0%,35.8,22.1,20.8,36.7,55.9,15.0,2022
1053,Indian Institute of Science Education and Research Bhopal,1581,13.2,0%,35.79,25.6,14.4,26.9,35.1,18.8,2022
1054,Indian Institute of Technology Mandi,1367,10.4,1%,35.78,23.3,10.8,40.3,35.2,22.2,2022
1055,Inha University,18801,22.4,8%,35.77,26.6,21.6,27.1,64.7,34.7,2022
1056,The Islamia University of Bahawalpur,29156,24.3,0%,35.76,22.6,10.5,36.7,34.8,40.3,2022
1057,Istanbul University,84991,35.8,8%,35.75,23.4,20.4,32.9,46.7,30.8,2022
1058,Jamia Hamdard University,9138,18.8,4%,35.74,19.1,12.2,44.3,38.0,29.2,2022
1059,University of Jeddah,23342,12.1,2%,35.73,17.1,8.4,38.5,34.8,72.2,2022
1060,Jeonbuk National University,20488,20.1,6%,35.72,23.2,21.4,27.1,43.7,30.2,2022
1061,Jianghan University,17855,13.9,2%,35.7,16.8,9.8,51.1,38.7,22.4,2022
1062,Jilin University,72804,11.0,3%,35.69,27.6,17.2,30.9,42.3,22.2,2022
1063,Kanazawa University,10392,9.9,6%,35.68,27.0,18.8,25.8,37.8,27.5,2022
1064,Kaohsiung Medical University,6487,11.8,7%,35.67,24.1,24.9,27.0,52.8,27.6,2022
1065,Karabük University,47208,45.5,19%,35.66,13.7,8.4,50.9,35.2,37.6,2022
1066,Kharkiv National University of Radio Electronics,7670,10.9,10%,35.65,18.5,9.1,39.4,35.3,30.5,2022
1067,King Faisal University,29946,14.3,2%,35.64,17.7,7.8,41.0,39.7,73.7,2022
1068,King George’s Medical University,3083,7.2,0%,35.63,26.9,10.3,44.7,37.3,15.4,2022
1069,KL University,17201,14.9,2%,35.62,16.2,8.8,47.9,35.1,16.5,2022
1070,K.N. Toosi University of Technology,7140,23.5,1%,35.61,21.3,23.2,32.9,42.0,25.7,2022
1071,Kumamoto University,9935,8.0,8%,35.6,25.8,15.1,27.6,45.2,32.2,2022
1072,Kwame Nkrumah University of Science and Technology,63628,67.3,1%,35.59,14.6,14.1,34.3,34.9,47.3,2022
1073,Kyoto Prefectural University of Medicine,1358,3.4,1%,35.58,29.5,14.9,34.6,44.1,17.0,2022
1074,University of Lahore,29658,14.9,2%,35.57,15.8,8.9,48.2,35.3,45.1,2022
1075,University of Las Palmas de Gran Canaria,17823,18.2,8%,35.55,16.8,13.5,44.0,34.8,41.5,2022
1076,Lebanese University,49737,15.5,16%,35.54,25.9,12.5,16.0,34.9,78.2,2022
1077,University of León,12121,13.2,15%,35.53,18.2,12.4,37.5,37.8,45.6,2022
1078,Lorestan University,8700,26.0,1%,35.52,21.9,11.3,48.0,35.0,19.1,2022
1079,Lovely Professional University,31102,15.1,6%,35.51,16.3,9.1,45.8,36.1,22.0,2022
1080,University of Malaga,35860,12.3,7%,35.5,17.9,12.7,34.3,37.4,40.6,2022
1081,Universiti Malaysia Perlis,11084,10.7,5%,35.49,20.0,10.6,46.3,35.1,29.3,2022
1082,Manipal Academy of Higher Education,22337,9.0,12%,35.48,29.8,13.6,22.5,41.5,35.5,2022
1083,University of Manouba,16874,12.8,2%,35.47,19.7,8.2,34.5,34.8,43.3,2022
1084,University of Maribor,11732,13.2,7%,35.46,18.3,16.8,28.3,41.3,39.3,2022
1085,University of Mazandaran,13672,33.2,7%,35.45,26.7,14.1,32.1,37.8,27.2,2022
1086,Medical University of Bialystok,5284,12.7,7%,35.44,37.2,10.0,24.2,37.3,27.5,2022
1087,Medical University of Warsaw,10221,6.8,8%,35.43,28.3,10.7,35.5,40.8,28.7,2022
1088,Minia University,76018,18.7,1%,35.42,14.9,8.0,46.5,34.9,45.0,2022
1089,Mississippi State University,28074,19.6,3%,35.41,20.8,18.1,38.8,39.8,29.6,2022
1090,Morgan State University,7118,12.6,10%,35.4,21.2,10.6,39.5,35.1,47.1,2022
1091,University of Mumbai,13196,23.7,0%,35.39,28.3,28.1,12.4,36.6,15.6,2022
1092,University of Murcia,27067,15.9,8%,35.37,19.5,15.7,37.1,37.0,40.7,2022
1093,Nagasaki University,8877,6.7,6%,35.36,25.9,13.7,23.6,39.8,34.4,2022
1094,Nanjing University of Aeronautics and Astronautics,30713,15.7,3%,35.35,22.4,24.3,20.6,74.8,20.4,2022
1095,National Central University,11101,9.8,12%,35.34,26.1,23.5,18.2,75.8,45.4,2022
1096,National Chengchi University,12750,14.9,16%,35.33,25.1,28.5,12.6,42.7,50.0,2022
1097,National University of Colombia,51722,21.6,1%,35.32,20.3,14.1,41.4,35.3,36.9,2022
1098,National Dong Hwa University,9907,16.7,8%,35.31,18.4,22.0,26.1,38.3,43.3,2022
1099,"National Institute of Technology, Tiruchirappalli",6188,15.0,8%,35.3,26.1,13.7,35.4,39.7,23.2,2022
1100,National University of San Martín,15964,15.8,5%,35.29,17.2,10.5,37.7,35.5,40.7,2022
1101,National Taipei University of Technology,9882,15.6,11%,35.28,22.8,22.4,24.7,98.0,36.5,2022
1102,National Yunlin University of Science and Technology,9199,22.4,6%,35.27,20.0,28.2,13.7,95.3,27.0,2022
1103,Nicolaus Copernicus University in Toruń,23157,15.3,3%,35.26,19.8,18.3,28.0,36.3,29.4,2022
1104,North China Electric Power University,37957,19.1,3%,35.25,18.5,18.9,29.1,54.3,18.1,2022
1105,Northwest University,24365,13.4,7%,35.24,22.1,12.0,35.2,39.4,27.3,2022
1106,Oakland University,15544,18.4,4%,35.23,29.3,14.8,28.1,35.1,33.3,2022
1107,Óbuda University,12378,50.1,5%,35.22,15.7,14.5,41.0,37.4,38.6,2022
1108,Ocean University of China,29189,15.5,4%,35.21,23.5,16.1,34.0,43.5,26.2,2022
1109,Okayama University,13145,10.3,9%,35.2,27.9,19.3,25.2,59.4,31.2,2022
1110,Osmania University,12584,27.3,3%,35.19,35.3,14.7,30.8,40.0,17.0,2022
1111,Ozyegin University,6649,21.0,5%,35.18,18.9,13.2,41.3,36.0,47.2,2022
1112,Pavol Jozef Šafárik University in Košice,7198,10.6,23%,35.17,38.8,10.0,16.3,34.9,64.4,2022
1113,Universitas Pendidikan Indonesia,34766,22.8,1%,35.16,17.2,9.3,44.1,35.6,17.5,2022
1114,Polytechnic Institute of Porto,18428,16.4,7%,35.15,14.5,9.8,51.6,35.0,36.5,2022
1115,Pondicherry University,7080,21.1,1%,35.14,35.7,19.4,18.7,34.8,15.3,2022
1116,Pontifical Catholic University of Peru,26809,7.1,2%,35.13,20.9,9.3,32.8,35.8,44.3,2022
1117,Pontifical Catholic University of Valparaíso,17411,25.4,1%,35.11,17.4,25.2,20.4,43.9,49.3,2022
1118,Pontifícia Universidade Católica do Paraná,13324,14.9,1%,35.1,20.5,12.4,37.4,38.0,27.2,2022
1119,University of Primorska,5149,15.1,14%,35.09,17.4,14.8,27.3,36.0,64.1,2022
1120,Public University of Navarre,7498,11.4,8%,35.08,19.2,13.4,40.1,37.6,46.2,2022
1121,University of Puerto Rico,49505,12.0,0%,35.07,21.5,9.5,42.4,37.1,43.2,2022
1122,University of the Punjab,27907,23.7,0%,35.06,22.5,13.1,28.8,35.5,35.8,2022
1123,University Rey Juan Carlos,44197,21.9,8%,35.05,14.8,11.3,39.9,36.5,41.4,2022
1124,Riga Technical University,10515,32.5,18%,35.04,22.4,20.1,15.8,62.6,57.3,2022
1125,Rikkyo University,19946,15.5,5%,35.03,16.9,8.6,44.1,35.5,48.8,2022
1126,Robert Gordon University,8900,18.7,23%,35.02,16.7,12.5,25.9,36.4,77.5,2022
1127,Rowan University,17576,17.5,3%,35.01,24.8,8.1,42.1,35.5,30.7,2022
1128,Université Saint-Joseph de Beyrouth,7985,8.3,8%,35.0,24.9,9.9,22.9,40.4,72.2,2022
1129,Saitama Medical University,1942,1.5,0%,34.99,24.2,9.1,37.5,38.6,15.7,2022
1130,San Jose State University,29960,28.3,11%,34.98,19.1,13.1,33.3,35.3,42.7,2022
