rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
975,VIT University,34526,19.6,2%,36.67,,,45.4,36.8,27.0,2022
976,Waseda University,47565,14.9,12%,36.66,,,24.4,39.7,44.1,2022
977,University of Westminster,16145,20.7,50%,36.65,,,38.0,35.4,83.1,2022
978,Wuhan University of Technology,53791,14.6,3%,36.64,,,46.2,54.5,24.6,2022
979,Xidian University,36124,16.3,2%,36.63,,,36.9,80.1,21.4,2022
980,Yasouj University,5898,24.6,0%,36.62,,,63.8,38.0,17.3,2022
981,Yeungnam University,19589,14.8,5%,36.6,,,50.6,41.1,39.5,2022
982,Zagazig University,147705,22.4,2%,36.59,,,60.7,34.8,42.1,2022
983,Zewail City of Science and Technology,958,9.1,0%,36.58,,,54.7,47.6,28.4,2022
984,Zhejiang University of Finance and Economics,16519,19.8,3%,36.57,,,61.7,35.3,25.9,2022
985,Acharya Nagarjuna University,4858,9.7,7%,36.56,,,17.6,41.4,23.3,2022
986,University of A Coruña,14735,12.2,5%,36.55,,,33.6,37.5,33.4,2022
987,"Adam Mickiewicz University, Poznań",33714,19.9,4%,36.53,,,31.2,37.1,32.0,2022
988,Aichi Medical University,1304,2.7,1%,36.52,,,35.8,39.6,18.5,2022
989,Ain Shams University,201733,15.9,3%,36.51,,,43.3,35.9,36.9,2022
990,Al-Azhar University,376303,34.2,5%,36.5,,,41.5,34.8,47.4,2022
991,Alexandria University,188711,26.4,4%,36.49,,,43.8,38.6,45.4,2022
992,University of Almería,12996,18.7,12%,36.48,,,35.2,37.1,43.1,2022
993,"University of the Andes, Chile",9254,18.9,2%,36.46,,,32.3,36.2,48.1,2022
994,University of Antioquia,37141,21.2,0%,36.45,,,22.3,76.6,37.6,2022
995,Assiut University,92965,17.8,1%,36.44,,,40.3,34.8,46.8,2022
996,Atatürk University,63400,34.6,2%,36.43,,,40.2,36.2,19.1,2022
997,Atılım University,9421,15.4,5%,36.42,,,36.8,36.1,39.9,2022
998,Babeş-Bolyai University,36951,22.9,4%,36.41,,,31.2,35.8,44.4,2022
999,Bandung Institute of Technology (ITB),18239,12.0,2%,36.4,,,16.3,97.5,29.1,2022
1000,Bangladesh Agricultural University (BAU),8088,14.3,1%,36.38,,,34.5,38.5,46.2,2022
1001,Beijing Forestry University,20196,15.6,1%,36.37,,,22.6,71.2,20.0,2022
1002,Beijing Jiaotong University,30608,14.9,7%,36.36,,,21.6,63.7,37.5,2022
1003,Beijing University of Technology,22746,11.9,2%,36.35,,,19.2,54.5,21.6,2022
1004,Bezmiâlem Vakif University,3567,11.9,5%,36.34,,,27.6,38.4,21.9,2022
1005,Bowling Green State University,15268,16.2,4%,36.33,,,45.5,34.8,26.0,2022
1006,University of Brasília,45425,14.9,2%,36.32,,,35.0,41.7,31.5,2022
1007,University of Cadiz,18763,17.7,9%,36.3,,,31.7,36.5,39.4,2022
1008,Canterbury Christ Church University,10920,17.3,13%,36.29,,,28.3,35.0,45.3,2022
1009,Cardiff Metropolitan University,9060,18.3,20%,36.28,,,37.0,36.0,66.6,2022
1010,Technical University of Cartagena,4541,10.3,8%,36.27,,,31.1,39.0,36.7,2022
1011,University of Castilla-La Mancha,21735,12.4,7%,36.26,,,38.0,36.8,39.2,2022
1012,The Catholic University of Korea,9840,7.4,4%,36.25,,,23.8,39.8,19.9,2022
1013,Universidad Católica San Antonio de Murcia (UCAM),10828,19.7,12%,36.24,,,28.8,45.2,44.0,2022
1014,Central University of Finance and Economics,16066,14.4,4%,36.22,,,32.5,40.2,36.9,2022
1015,Chengdu University,22106,18.1,1%,36.21,,,42.4,37.8,20.7,2022
1016,Chiang Mai University,33357,14.1,3%,36.2,,,25.9,57.9,34.4,2022
1017,Chiba University,13868,10.0,5%,36.19,,,31.4,48.9,27.9,2022
1018,China University of Petroleum (East China),25206,15.0,2%,36.18,,,30.8,89.4,18.5,2022
1019,China Pharmaceutical University,24013,19.3,2%,36.17,,,40.7,54.3,18.1,2022
1020,Chonnam National University,22250,17.1,9%,36.16,,,28.2,41.2,30.7,2022
1021,Chungnam National University,21471,21.1,4%,36.15,,,17.5,45.3,23.5,2022
1022,Chung Yuan Christian University,15314,32.0,10%,36.13,,,26.5,43.7,41.7,2022
1023,Comenius University in Bratislava,21008,9.7,13%,36.12,,,35.5,35.1,53.0,2022
1024,University of Concepción,28260,17.2,2%,36.11,,,28.3,56.1,50.4,2022
1025,Czech University of Life Sciences Prague (CZU),17460,17.1,21%,36.1,,,31.9,50.4,64.5,2022
1026,Czech Technical University in Prague,17410,10.0,20%,36.09,,,20.1,49.1,57.3,2022
1027,Dr B.R. Ambedkar National Institute of Technology Jalandhar,3980,20.7,0%,36.08,,,39.9,35.4,13.8,2022
1028,Duzce University,21597,35.9,3%,36.07,,,34.6,87.6,20.7,2022
1029,Universidade Estadual Paulista (Unesp),40396,14.5,3%,36.06,,,18.6,39.6,29.2,2022
1030,Fayoum University,40988,16.4,1%,36.04,,,49.9,38.9,41.0,2022
1031,Universidade Federal do ABC (UFABC),17325,23.3,1%,36.03,,,34.0,35.6,35.5,2022
1032,Federal University of Pelotas,21940,16.3,1%,36.02,,,37.2,34.8,20.5,2022
1033,Federal University of Rio de Janeiro,53721,13.7,2%,36.01,,,23.1,64.2,29.6,2022
1034,Federal University of São Carlos,19648,14.8,2%,36.0,,,20.8,41.6,25.7,2022
1035,Ferdowsi University of Mashhad,23747,29.7,8%,35.99,,,23.7,42.4,27.7,2022
1036,University of La Frontera,11018,26.2,1%,35.98,,,30.6,34.8,49.6,2022
1037,Fu Jen Catholic University,18375,24.2,7%,35.97,,,33.0,73.7,30.7,2022
1038,Gdańsk University of Technology,13778,18.4,5%,35.96,,,35.3,44.6,28.1,2022
1039,Georgia Southern University,18040,17.3,3%,35.94,,,31.6,40.1,28.7,2022
1040,University of Ghana,43877,26.7,1%,35.93,,,30.6,46.8,48.8,2022
1041,Guangxi University,39846,19.0,2%,35.92,,,40.1,43.1,22.0,2022
1042,University of Guilan,17460,35.2,2%,35.91,,,33.1,37.4,19.1,2022
1043,Guru Jambheshwar University of Science and Technology,5705,17.5,1%,35.9,,,41.5,34.8,15.3,2022
1044,Hamamatsu University School of Medicine,1207,3.7,2%,35.89,,,31.9,38.1,20.1,2022
1045,Université Polytechnique Hauts-de-France,13633,20.9,13%,35.88,,,30.3,36.1,73.9,2022
1046,Huaqiao University,30864,17.3,16%,35.87,,,39.8,37.1,59.1,2022
1047,Hyogo College of Medicine,931,2.2,1%,35.86,,,40.9,39.6,16.9,2022
1048,Ibn Tofaïl University,49037,72.4,2%,35.85,,,40.6,38.2,24.8,2022
1049,Ilmenau University of Technology,5608,17.8,26%,35.84,,,23.7,51.9,60.5,2022
1050,Incheon National University,13457,17.5,3%,35.82,,,21.6,37.1,29.1,2022
1051,Indian Institute of Technology Bhubaneswar,1778,12.7,0%,35.81,,,40.0,36.1,18.8,2022
1052,Indian Institute of Technology (Indian School of Mines) Dhanbad,7287,21.9,0%,35.8,,,36.7,55.9,15.0,2022
1053,Indian Institute of Science Education and Research Bhopal,1581,13.2,0%,35.79,,,26.9,35.1,18.8,2022
1054,Indian Institute of Technology Mandi,1367,10.4,1%,35.78,,,40.3,35.2,22.2,2022
1055,Inha University,18801,22.4,8%,35.77,,,27.1,64.7,34.7,2022
1056,The Islamia University of Bahawalpur,29156,24.3,0%,35.76,,,36.7,34.8,40.3,2022
1057,Istanbul University,84991,35.8,8%,35.75,,,32.9,46.7,30.8,2022
1058,Jamia Hamdard University,9138,18.8,4%,35.74,,,44.3,38.0,29.2,2022
1059,University of Jeddah,23342,12.1,2%,35.73,,,38.5,34.8,72.2,2022
1060,Jeonbuk National University,20488,20.1,6%,35.72,,,27.1,43.7,30.2,2022
1061,Jianghan University,17855,13.9,2%,35.7,,,51.1,38.7,22.4,2022
1062,Jilin University,72804,11.0,3%,35.69,,,30.9,42.3,22.2,2022
1063,Kanazawa University,10392,9.9,6%,35.68,,,25.8,37.8,27.5,2022
1064,Kaohsiung Medical University,6487,11.8,7%,35.67,,,27.0,52.8,27.6,2022
1065,Karabük University,47208,45.5,19%,35.66,,,50.9,35.2,37.6,2022
1066,Kharkiv National University of Radio Electronics,7670,10.9,10%,35.65,,,39.4,35.3,30.5,2022
1067,King Faisal University,29946,14.3,2%,35.64,,,41.0,39.7,73.7,2022
1068,King George’s Medical University,3083,7.2,0%,35.63,,,44.7,37.3,15.4,2022
1069,KL University,17201,14.9,2%,35.62,,,47.9,35.1,16.5,2022
1070,K.N. Toosi University of Technology,7140,23.5,1%,35.61,,,32.9,42.0,25.7,2022
1071,Kumamoto University,9935,8.0,8%,35.6,,,27.6,45.2,32.2,2022
1072,Kwame Nkrumah University of Science and Technology,63628,67.3,1%,35.59,,,34.3,34.9,47.3,2022
1073,Kyoto Prefectural University of Medicine,1358,3.4,1%,35.58,,,34.6,44.1,17.0,2022
1074,University of Lahore,29658,14.9,2%,35.57,,,48.2,35.3,45.1,2022
1075,University of Las Palmas de Gran Canaria,17823,18.2,8%,35.55,,,44.0,34.8,41.5,2022
1076,Lebanese University,49737,15.5,16%,35.54,,,16.0,34.9,78.2,2022
1077,University of León,12121,13.2,15%,35.53,,,37.5,37.8,45.6,2022
1078,Lorestan University,8700,26.0,1%,35.52,,,48.0,35.0,19.1,2022
1079,Lovely Professional University,31102,15.1,6%,35.51,,,45.8,36.1,22.0,2022
1080,University of Malaga,35860,12.3,7%,35.5,,,34.3,37.4,40.6,2022
1081,Universiti Malaysia Perlis,11084,10.7,5%,35.49,,,46.3,35.1,29.3,2022
1082,Manipal Academy of Higher Education,22337,9.0,12%,35.48,,,22.5,41.5,35.5,2022
1083,University of Manouba,16874,12.8,2%,35.47,,,34.5,34.8,43.3,2022
1084,University of Maribor,11732,13.2,7%,35.46,,,28.3,41.3,39.3,2022
1085,University of Mazandaran,13672,33.2,7%,35.45,,,32.1,37.8,27.2,2022
1086,Medical University of Bialystok,5284,12.7,7%,35.44,,,24.2,37.3,27.5,2022
1087,Medical University of Warsaw,10221,6.8,8%,35.43,,,35.5,40.8,28.7,2022
1088,Minia University,76018,18.7,1%,35.42,,,46.5,34.9,45.0,2022
1089,Mississippi State University,28074,19.6,3%,35.41,,,38.8,39.8,29.6,2022
1090,Morgan State University,7118,12.6,10%,35.4,,,39.5,35.1,47.1,2022
1091,University of Mumbai,13196,23.7,0%,35.39,,,12.4,36.6,15.6,2022
1092,University of Murcia,27067,15.9,8%,35.37,,,37.1,37.0,40.7,2022
1093,Nagasaki University,8877,6.7,6%,35.36,,,23.6,39.8,34.4,2022
1094,Nanjing University of Aeronautics and Astronautics,30713,15.7,3%,35.35,,,20.6,74.8,20.4,2022
1095,National Central University,11101,9.8,12%,35.34,,,18.2,75.8,45.4,2022
1096,National Chengchi University,12750,14.9,16%,35.33,,,12.6,42.7,50.0,2022
1097,National University of Colombia,51722,21.6,1%,35.32,,,41.4,35.3,36.9,2022
1098,National Dong Hwa University,9907,16.7,8%,35.31,,,26.1,38.3,43.3,2022
1099,"National Institute of Technology, Tiruchirappalli",6188,15.0,8%,35.3,,,35.4,39.7,23.2,2022
1100,National University of San Martín,15964,15.8,5%,35.29,,,37.7,35.5,40.7,2022
1101,National Taipei University of Technology,9882,15.6,11%,35.28,,,24.7,98.0,36.5,2022
1102,National Yunlin University of Science and Technology,9199,22.4,6%,35.27,,,13.7,95.3,27.0,2022
1103,Nicolaus Copernicus University in Toruń,23157,15.3,3%,35.26,,,28.0,36.3,29.4,2022
1104,North China Electric Power University,37957,19.1,3%,35.25,,,29.1,54.3,18.1,2022
1105,Northwest University,24365,13.4,7%,35.24,,,35.2,39.4,27.3,2022
1106,Oakland University,15544,18.4,4%,35.23,,,28.1,35.1,33.3,2022
1107,Óbuda University,12378,50.1,5%,35.22,,,41.0,37.4,38.6,2022
1108,Ocean University of China,29189,15.5,4%,35.21,,,34.0,43.5,26.2,2022
1109,Okayama University,13145,10.3,9%,35.2,,,25.2,59.4,31.2,2022
1110,Osmania University,12584,27.3,3%,35.19,,,30.8,40.0,17.0,2022
1111,Ozyegin University,6649,21.0,5%,35.18,,,41.3,36.0,47.2,2022
1112,Pavol Jozef Šafárik University in Košice,7198,10.6,23%,35.17,,,16.3,34.9,64.4,2022
1113,Universitas Pendidikan Indonesia,34766,22.8,1%,35.16,,,44.1,35.6,17.5,2022
1114,Polytechnic Institute of Porto,18428,16.4,7%,35.15,,,51.6,35.0,36.5,2022
1115,Pondicherry University,7080,21.1,1%,35.14,,,18.7,34.8,15.3,2022
1116,Pontifical Catholic University of Peru,26809,7.1,2%,35.13,,,32.8,35.8,44.3,2022
1117,Pontifical Catholic University of Valparaíso,17411,25.4,1%,35.11,,,20.4,43.9,49.3,2022
1118,Pontifícia Universidade Católica do Paraná,13324,14.9,1%,35.1,,,37.4,38.0,27.2,2022
1119,University of Primorska,5149,15.1,14%,35.09,,,27.3,36.0,64.1,2022
1120,Public University of Navarre,7498,11.4,8%,35.08,,,40.1,37.6,46.2,2022
1121,University of Puerto Rico,49505,12.0,0%,35.07,,,42.4,37.1,43.2,2022
1122,University of the Punjab,27907,23.7,0%,35.06,,,28.8,35.5,35.8,2022
1123,University Rey Juan Carlos,44197,21.9,8%,35.05,,,39.9,36.5,41.4,2022
1124,Riga Technical University,10515,32.5,18%,35.04,,,15.8,62.6,57.3,2022
1125,Rikkyo University,19946,15.5,5%,35.03,,,44.1,35.5,48.8,2022
1126,Robert Gordon University,8900,18.7,23%,35.02,,,25.9,36.4,77.5,2022
1127,Rowan University,17576,17.5,3%,35.01,,,42.1,35.5,30.7,2022
1128,Université Saint-Joseph de Beyrouth,7985,8.3,8%,35.0,,,22.9,40.4,72.2,2022
1129,Saitama Medical University,1942,1.5,0%,34.99,,,37.5,38.6,15.7,2022
1130,San Jose State University,29960,28.3,11%,34.98,,,33.3,35.3,42.7,2022
1131,University of Sargodha,21249,26.5,0%,34.97,,,25.5,35.2,41.5,2022
1132,SASTRA University,9851,13.6,0%,34.96,,,38.3,43.6,16.9,2022
1133,Semnan University,14606,14.6,1%,34.95,,,36.2,34.8,18.0,2022
1134,University of Seoul,9183,16.6,6%,34.94,,,26.8,40.4,29.3,2022
1135,University of Seville,49826,16.9,11%,34.93,,,34.2,38.4,46.0,2022
1136,​Shahid Chamran University of Ahvaz,13079,21.7,3%,34.92,,,22.8,92.2,18.6,2022
1137,Shahrekord University,6954,20.2,0%,34.91,,,47.8,35.9,17.8,2022
1138,Shahrood University of Technology,8269,22.8,1%,34.9,,,40.0,35.6,24.4,2022
1139,Shanghai Maritime University,22774,15.8,3%,34.89,,,48.1,49.1,39.0,2022
1140,Shiga University of Medical Science,1155,3.1,3%,34.88,,,37.0,43.7,21.3,2022
1141,University of Social Welfare and Rehabilitation Sciences,1732,11.0,2%,34.87,,,33.6,41.4,32.4,2022
1142,Sogang University,9652,23.5,14%,34.86,,,23.2,50.8,37.6,2022
1143,University of the South Pacific,11208,31.3,1%,34.85,,,32.7,47.8,66.0,2022
1144,University of South Wales,15310,15.0,18%,34.84,,,30.9,36.5,65.9,2022
1145,Southwest Jiaotong University,43424,16.0,2%,34.83,,,26.3,70.2,25.8,2022
1146,University of Split,19600,17.0,2%,34.82,,,46.4,35.8,38.0,2022
1147,Sri Venkateswara University,7658,14.4,0%,34.81,,,26.9,35.1,23.6,2022
1148,Staffordshire University,9120,17.5,12%,34.8,,,42.4,34.9,52.1,2022
1149,St Marianna University School of Medicine,839,0.9,1%,34.79,,,35.1,34.9,17.4,2022
1150,SWPS University of Social Sciences and Humanities,13987,36.0,9%,34.78,,,37.8,34.8,54.5,2022
1151,Tallinn University,4062,10.3,19%,34.77,,,21.4,35.3,69.5,2022
1152,Tanta University,124548,22.8,1%,34.76,,,51.6,34.8,41.1,2022
1153,Technological University Dublin,20479,18.9,20%,34.75,,,30.8,35.1,71.3,2022
1154,University of Technology of Compiègne,4241,15.8,23%,34.74,,,28.6,42.1,83.9,2022
1155,University of Technology of Troyes,2954,18.3,23%,34.73,,,30.6,43.8,70.4,2022
1156,Teesside University,12780,19.8,15%,34.72,,,40.8,35.0,61.6,2022
1157,Texas State University,31600,19.2,1%,34.71,,,29.7,38.0,34.4,2022
1158,Tezpur University,3985,12.8,0%,34.7,,,21.4,35.8,15.7,2022
1159,Tokyo University of Agriculture and Technology,5690,15.2,6%,34.69,,,13.9,52.5,28.8,2022
1160,Tokyo Medical University,1370,1.7,0%,34.68,,,41.2,36.2,18.1,2022
1161,Tshwane University of Technology,48386,42.4,2%,34.67,,,38.3,40.2,44.5,2022
1162,University of Tunis El Manar,29049,8.9,2%,34.66,,,24.1,35.0,41.3,2022
1163,Universiti Tunku Abdul Rahman (UTAR),17727,15.4,4%,34.65,,,34.5,38.4,34.2,2022
1164,Urmia University,14729,28.9,1%,34.64,,,30.4,40.0,19.3,2022
1165,"Vietnam National University, Hanoi",41803,14.3,1%,34.63,,,41.5,36.6,45.6,2022
1166,University of Vigo,17794,15.6,6%,34.62,,,40.3,39.9,43.4,2022
1167,Vilnius Gediminas Technical University (Vilnius Tech),9164,13.8,12%,34.61,,,36.2,41.7,49.0,2022
1168,"Visvesvaraya National Institute of Technology, Nagpur",4616,17.2,3%,34.6,,,29.4,56.1,16.7,2022
1169,University of West Bohemia,10751,14.8,4%,34.59,,,29.9,39.1,30.4,2022
1170,University of Wolverhampton,14525,17.6,22%,34.58,,,36.7,35.0,67.9,2022
1171,Xiangtan University,31402,20.9,2%,34.57,,,38.7,38.5,22.3,2022
1172,Yangzhou University,34393,12.6,4%,34.56,,,46.5,43.3,25.5,2022
1173,Yıldız Technical University,31369,33.3,6%,34.55,,,23.7,94.0,23.1,2022
1174,University of Zagreb,57807,15.2,4%,34.54,,,30.3,44.1,35.2,2022
1175,Zanjan University of Medical Sciences,4677,11.1,1%,34.53,,,30.7,34.8,16.5,2022
1176,University of Zaragoza,27953,10.0,7%,34.52,,,38.1,38.9,40.6,2022
1177,Zhejiang University of Technology,31469,14.9,7%,34.52,,,41.9,60.9,25.7,2022
1178,University of Žilina,7040,12.2,2%,34.51,,,34.9,40.3,32.8,2022
1179,University of Abou Bekr Belkaïd Tlemcen,42261,21.2,1%,34.5,,,7.7,34.9,34.8,2022
1180,Acıbadem University,2687,5.9,3%,34.49,,,9.1,38.1,23.8,2022
1181,Adolfo Ibáñez University,10375,25.4,5%,34.48,,,25.1,36.6,59.6,2022
1182,AGH University of Science and Technology,21317,14.0,2%,34.47,,,20.3,61.4,23.8,2022
1183,Universitas Airlangga,27351,9.7,2%,34.46,,,18.3,36.5,34.2,2022
1184,Akdeniz University,41824,28.1,3%,34.45,,,16.3,35.7,19.6,2022
1185,Akita University,4970,10.3,3%,34.44,,,10.7,39.0,22.7,2022
1186,Aksaray University,21939,27.3,7%,34.43,,,22.1,35.1,23.6,2022
1187,Alexandru Ioan Cuza University,24047,21.5,7%,34.42,,,11.8,34.8,34.5,2022
1188,Al-Farabi Kazakh National University,23253,5.0,15%,34.41,,,15.3,39.6,70.1,2022
1189,University of Alicante,24760,16.1,9%,34.4,,,23.5,36.9,39.5,2022
1190,Alzahra University,9738,22.1,1%,34.39,,,15.1,36.7,19.5,2022
1191,Amity University,31059,14.5,6%,34.38,,,33.1,36.0,21.2,2022
1192,Anadolu University,29612,22.9,4%,34.37,,,23.2,38.8,21.3,2022
1193,"University of the Andes, Venezuela",25198,10.7,2%,34.36,,,11.4,34.8,47.7,2022
1194,Andhra University,9048,13.2,6%,34.35,,,10.7,38.4,19.6,2022
1195,Universidad Andrés Bello (UNAB),42408,18.3,2%,34.34,,,33.1,35.0,48.1,2022
1196,Ankara University,68578,15.8,5%,34.33,,,20.7,36.0,26.4,2022
1197,Annamalai University,16582,10.9,2%,34.32,,,14.5,35.8,17.6,2022
1198,Aoyama Gakuin University,19275,11.8,4%,34.31,,,14.9,35.4,30.4,2022
1199,"Arab Academy for Science, Technology and Maritime Transport",27395,12.5,4%,34.3,,,21.6,34.9,35.9,2022
1200,Arak University,6680,22.3,2%,34.29,,,19.9,36.0,18.4,2022
1201,Ariel University,13004,22.8,0%,34.28,,,13.1,36.4,30.1,2022
1202,Austral University of Chile,16886,17.8,2%,34.27,,,24.9,45.8,51.7,2022
1203,Universidad Autónoma del Estado de Hidalgo,37188,18.7,1%,34.26,,,10.2,36.7,22.4,2022
1204,Universidad Autónoma del Estado de Mexico (UAEMex),63490,12.4,0%,34.25,,,6.7,34.9,24.3,2022
1205,Universidad Autónoma del Estado de Morelos,27141,14.5,0%,34.25,,,6.7,35.2,24.8,2022
1206,Universidad Autónoma de Nuevo León (UANL),123370,42.9,1%,34.24,,,11.6,35.8,30.4,2022
1207,Universidad Autónoma de Querétaro,23966,42.4,1%,34.23,,,16.3,37.0,27.4,2022
1208,Universidad Autónoma de Yucatán,17401,14.1,0%,34.22,,,15.1,45.5,30.4,2022
1209,Autonomous University of Baja California,65528,21.8,2%,34.21,,,10.5,35.3,32.8,2022
1210,Autonomous University of Sinaloa,83516,24.6,0%,34.2,,,29.3,52.0,23.8,2022
1211,Badji Mokhtar University – Annaba,46884,16.1,1%,34.19,,,10.5,35.1,31.9,2022
1212,University of Baghdad,69750,11.0,0%,34.18,,,14.3,35.4,19.5,2022
1213,Bahauddin Zakariya University,30872,37.6,0%,34.17,,,34.5,35.0,40.2,2022
1214,Baku State University,22039,17.2,2%,34.16,,,6.6,34.8,41.1,2022
1215,Banasthali University,10387,17.5,5%,34.15,,,19.5,40.5,21.2,2022
1216,Bangladesh University of Engineering and Technology,5941,12.9,0%,34.14,,,27.8,35.2,23.8,2022
1217,Başkent University,13545,12.7,2%,34.13,,,5.0,34.8,20.1,2022
1218,University of Basrah,42808,15.3,0%,34.12,,,14.5,34.8,31.2,2022
1219,University of Béjaïa,41728,24.3,1%,34.11,,,14.8,34.8,42.8,2022
1220,Benemérita Universidad Autónoma de Puebla,79502,44.3,0%,34.1,,,12.2,34.8,29.0,2022
1221,BINUS University,15287,13.9,4%,34.09,,,13.3,38.6,25.3,2022
1222,University of Bío-Bío,12933,25.7,1%,34.08,,,9.3,34.8,47.8,2022
1223,University of Birjand,12059,24.1,2%,34.08,,,14.6,35.2,20.1,2022
1224,University of Biskra,33639,23.8,1%,34.07,,,12.9,34.8,34.8,2022
1225,Blida 1 University,32458,22.4,1%,34.06,,,15.6,35.0,37.7,2022
1226,Bolu Abant Izzet Baysal University,22855,22.7,2%,34.05,,,17.5,35.0,21.1,2022
1227,University of Botswana,12975,17.1,4%,34.04,,,26.0,35.2,66.1,2022
1228,University of Brawijaya,50677,16.7,1%,34.03,,,7.8,37.8,21.9,2022
1229,Brno University of Technology,17671,16.8,22%,34.02,,,19.9,43.4,56.4,2022
1230,Bu-Ali Sina University,11049,25.3,1%,34.01,,,26.2,35.8,19.6,2022
1231,University of Bucharest,30096,51.7,2%,34.0,,,16.1,38.1,30.0,2022
1232,Budapest University of Technology and Economics,19351,17.5,12%,33.99,,,20.5,44.6,39.5,2022
1233,Burapha University,33104,23.1,1%,33.98,,,9.8,34.9,25.1,2022
1234,University of Burgos,7504,13.6,4%,33.97,,,25.7,37.8,36.5,2022
1235,Bursa Uludağ University,34973,21.9,10%,33.96,,,12.1,40.9,28.2,2022
1236,University of Calcutta,19004,24.6,1%,33.95,,,14.9,43.5,16.4,2022
1237,University of Carthage,28985,9.4,1%,33.94,,,19.4,36.4,43.9,2022
1238,Catholic University of the North,11359,17.3,2%,33.94,,,25.4,34.9,54.4,2022
1239,University of Caxias do Sul,14389,25.3,0%,33.93,,,11.0,35.3,18.2,2022
1240,Ceará State University,15719,13.2,0%,33.92,,,6.8,36.0,18.5,2022
1241,Chang Gung University of Science and Technology,6318,26.4,1%,33.91,,,26.4,48.1,18.9,2022
1242,Chaoyang University of Technology,15858,40.6,6%,33.9,,,8.8,43.9,30.2,2022
1243,"University of Chemistry and Technology, Prague",3842,8.5,23%,33.89,,,16.5,41.6,51.4,2022
1244,University of Chester,10740,18.4,13%,33.88,,,20.8,37.2,53.4,2022
1245,Chiba Institute of Technology,9981,23.3,2%,33.87,,,6.6,39.0,17.9,2022
1246,Chubu University,11974,22.1,2%,33.86,,,16.4,37.0,29.8,2022
1247,Chungbuk National University,17669,13.9,6%,33.85,,,19.4,41.0,26.6,2022
1248,Chuo University,25729,37.3,4%,33.84,,,12.9,37.9,25.0,2022
1249,Cochin University of Science and Technology,3545,17.3,1%,33.83,,,12.4,35.9,15.9,2022
1250,University of Colorado Colorado Springs,12807,22.0,2%,33.83,,,23.8,35.9,26.2,2022
1251,Comillas Pontifical University,10003,21.8,6%,33.82,,,19.1,44.1,39.1,2022
1252,Corvinus University of Budapest,12722,26.7,20%,33.81,,,22.1,35.0,48.4,2022
1253,Cracow University of Technology,13092,12.1,2%,33.8,,,26.7,39.4,20.1,2022
1254,Cukurova University,42177,18.6,4%,33.79,,,17.8,38.5,21.4,2022
1255,Damghan University,4706,27.7,0%,33.78,,,33.1,36.2,19.4,2022
1256,University of Dar es Salaam,34259,20.5,0%,33.77,,,16.1,35.0,47.4,2022
1257,De La Salle University,12386,15.3,3%,33.76,,,21.8,34.8,26.0,2022
1258,Del Rosario University,10487,11.8,2%,33.75,,,25.2,38.2,47.9,2022
1259,Democritus University of Thrace,28311,46.6,2%,33.74,,,33.2,36.0,31.8,2022
1260,Dicle University,26024,15.8,2%,33.73,,,6.8,99.9,16.3,2022
1261,Diponegoro University,38567,13.7,2%,33.72,,,11.7,43.4,26.6,2022
1262,Dokkyo Medical University,1352,1.3,1%,33.72,,,13.6,38.0,16.8,2022
1263,Dokuz Eylül University,58563,18.3,2%,33.71,,,24.8,37.6,20.0,2022
1264,Doshisha University,28074,18.6,4%,33.7,,,5.7,36.0,28.4,2022
1265,Dumlupinar University,45945,48.8,2%,33.69,,,23.7,35.8,17.2,2022
1266,Dunarea de Jos University of Galati,12570,16.3,22%,33.68,,,7.4,34.9,39.3,2022
1267,EAFIT University,14890,24.6,3%,33.67,,,8.6,36.3,41.3,2022
1268,Prague University of Economics and Business,13685,27.2,22%,33.66,,,5.2,35.8,43.4,2022
1269,Ege University,46825,26.7,2%,33.65,,,15.7,40.3,20.6,2022
1270,Ehime University,9267,13.4,2%,33.64,,,19.2,44.3,26.6,2022
1271,The University of Electro-Communications,4745,15.7,6%,33.63,,,10.5,43.1,31.3,2022
1272,University of Engineering & Technology (UET) Lahore,13377,13.1,3%,33.62,,,31.2,34.8,45.5,2022
1273,Erciyes University,47075,34.5,3%,33.62,,,20.2,79.3,21.7,2022
1274,Erzincan Binali Yıldırım University,14053,23.6,1%,33.61,,,30.5,34.8,16.2,2022
1275,Escuela Politécnica Nacional,7207,12.2,1%,33.6,,,23.3,35.9,52.6,2022
1276,Escuela Superior Politécnica del Litoral,11522,11.9,1%,33.59,,,30.3,35.2,54.7,2022
1277,Eskişehir Osmangazi University,31086,20.1,3%,33.58,,,14.8,35.0,18.8,2022
1278,Universidade do Estado do Rio de Janeiro (UERJ),22427,8.8,0%,33.57,,,16.3,39.6,22.9,2022
1279,Universidade do Estado de Santa Catarina,11718,11.3,1%,33.56,,,25.3,35.0,17.3,2022
1280,Universidade Estadual de Maringá,20594,10.8,1%,33.55,,,13.1,35.1,18.7,2022
1281,Universidade Estadual do Oeste do Paraná (Unioeste),12689,10.8,0%,33.54,,,5.7,42.8,16.5,2022
1282,Universidade Federal da Bahia,44829,17.5,0%,33.54,,,22.7,35.1,23.7,2022
1283,Universidade Federal do Ceará (UFC),36593,15.6,1%,33.53,,,17.8,36.1,26.4,2022
1284,Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA),4996,14.1,2%,33.52,,,16.3,34.8,20.1,2022
