rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
486,Tongji University,36511,0.14,0.1,44.16,37.5,41.7,31.0,98.4,50.5,2019,0.46,0.4,0.42,0.31,0.98,0.51,0.03,0.02,0.12
487,University of Trieste,16084,0.23,0.09,44.13,29.6,20.1,71.3,36.1,48.5,2019,0.46,0.31,0.2,0.71,0.36,0.49,0.01,0.03,0.11
488,University of Tsukuba,16717,0.13,0.2,44.11,42.8,34.5,34.0,45.3,42.4,2019,0.46,0.45,0.35,0.34,0.45,0.42,0.01,0.02,0.24
489,The University of Tulsa,4563,0.12,0.23,44.09,33.4,14.8,60.1,51.3,44.8,2019,0.46,0.35,0.15,0.6,0.51,0.45,0.0,0.01,0.27
490,University of Turin,52495,0.28,0.08,44.06,19.9,24.3,73.4,44.7,43.6,2019,0.46,0.21,0.24,0.73,0.45,0.44,0.04,0.03,0.1
491,UiT The Arctic University of Norway,16266,0.13,0.1,44.04,20.1,15.4,78.5,37.9,62.9,2019,0.46,0.21,0.15,0.78,0.38,0.63,0.01,0.02,0.12
492,University of Urbino Carlo Bo,14386,0.4,0.06,44.02,16.1,12.7,88.0,36.3,48.3,2019,0.46,0.17,0.13,0.88,0.36,0.48,0.01,0.05,0.07
493,University of Valencia,50927,0.17,0.11,43.99,28.0,19.6,68.0,36.3,44.9,2019,0.46,0.3,0.2,0.68,0.36,0.45,0.04,0.02,0.13
494,Verona University,19030,0.26,0.05,43.97,32.0,18.9,72.3,41.6,41.3,2019,0.46,0.34,0.19,0.72,0.42,0.41,0.01,0.03,0.06
495,Victoria University of Wellington,17391,0.19,0.21,43.95,23.1,30.7,50.1,55.1,88.6,2019,0.46,0.24,0.31,0.5,0.55,0.89,0.01,0.02,0.25
496,University of Waikato,9805,0.17,0.18,43.92,19.8,23.8,65.5,42.2,84.4,2019,0.46,0.21,0.24,0.66,0.42,0.85,0.01,0.02,0.21
497,University of the West of Scotland,11160,0.21,0.18,43.9,13.2,12.2,79.1,37.0,69.9,2019,0.46,0.14,0.12,0.79,0.37,0.7,0.01,0.02,0.21
498,University of Wisconsin-Milwaukee,21251,0.19,0.06,43.88,19.6,20.9,72.5,35.3,31.8,2019,0.46,0.21,0.21,0.72,0.35,0.32,0.02,0.02,0.07
499,Amirkabir University of Technology,11918,0.22,0.02,43.86,34.5,28.9,39.6,75.1,18.8,2019,0.46,0.37,0.29,0.4,0.75,0.19,0.01,0.03,0.02
500,University of Aveiro,9842,0.16,0.11,43.83,29.2,25.8,43.4,40.3,51.0,2019,0.46,0.31,0.26,0.43,0.4,0.51,0.01,0.02,0.13
501,University of the Balearic Islands,11507,0.13,0.06,43.81,19.7,12.9,71.6,34.7,45.5,2019,0.46,0.21,0.13,0.72,0.35,0.46,0.01,0.02,0.07
502,Beihang University,29520,0.14,0.06,43.79,33.2,33.8,30.7,99.2,26.6,2019,0.46,0.35,0.34,0.31,0.99,0.27,0.02,0.02,0.07
503,University of Bergamo,17349,0.57,0.06,43.76,20.6,20.0,61.6,43.6,34.8,2019,0.46,0.22,0.2,0.62,0.44,0.35,0.01,0.07,0.07
504,Bilkent University,10659,0.15,0.07,43.74,22.2,21.7,59.4,39.5,61.0,2019,0.46,0.23,0.22,0.59,0.4,0.61,0.01,0.02,0.08
505,Boğaziçi University,12374,0.25,0.07,43.72,21.8,22.5,56.1,60.3,46.0,2019,0.46,0.23,0.23,0.56,0.6,0.46,0.01,0.03,0.08
506,Bond University,3273,0.11,0.41,43.7,19.4,20.0,57.1,34.6,88.2,2019,0.46,0.21,0.2,0.57,0.35,0.88,0.0,0.01,0.49
507,Université Bourgogne Franche-Comté (UBFC),58837,0.34,0.11,43.67,22.3,14.1,61.5,38.9,50.4,2019,0.45,0.24,0.14,0.62,0.39,0.51,0.04,0.04,0.13
508,Bournemouth University,12775,0.16,0.19,43.65,28.9,17.6,51.8,35.0,79.5,2019,0.45,0.31,0.18,0.52,0.35,0.8,0.01,0.02,0.23
509,University of Brescia,14296,0.26,0.07,43.63,14.6,15.8,74.0,38.4,41.8,2019,0.45,0.15,0.16,0.74,0.38,0.42,0.01,0.03,0.08
510,Carleton University,26856,0.3,0.2,43.61,20.1,28.9,49.6,36.8,68.1,2019,0.45,0.21,0.29,0.5,0.37,0.68,0.02,0.03,0.24
511,University of Catania,26267,0.21,0.01,43.58,27.3,15.8,67.8,35.4,29.1,2019,0.45,0.29,0.16,0.68,0.35,0.29,0.02,0.02,0.01
512,Central Queensland University,13770,0.26,0.28,43.56,20.1,11.6,63.7,36.7,60.6,2019,0.45,0.21,0.12,0.64,0.37,0.61,0.01,0.03,0.33
513,Charles Darwin University,6537,0.26,0.34,43.54,19.5,26.4,49.6,44.4,80.8,2019,0.45,0.21,0.27,0.5,0.44,0.81,0.0,0.03,0.4
514,Chemnitz University of Technology,10831,0.47,0.22,43.52,34.5,25.2,34.1,61.1,52.2,2019,0.45,0.37,0.25,0.34,0.61,0.52,0.01,0.05,0.26
515,"China Medical University, Taiwan",7730,0.17,0.1,43.49,24.4,36.0,47.5,84.9,32.0,2019,0.45,0.26,0.36,0.48,0.85,0.32,0.01,0.02,0.12
516,Chung-Ang University,13815,0.19,0.18,43.47,38.8,36.3,25.4,65.3,49.3,2019,0.45,0.41,0.36,0.25,0.65,0.49,0.01,0.02,0.21
517,University of Coimbra,21236,0.17,0.17,43.45,22.7,26.3,46.3,40.1,56.3,2019,0.45,0.24,0.26,0.46,0.4,0.56,0.02,0.02,0.2
518,Creighton University,8281,0.12,0.1,43.43,40.5,11.4,58.0,36.2,31.7,2019,0.45,0.43,0.11,0.58,0.36,0.32,0.01,0.01,0.12
519,East China Normal University,25237,0.12,0.17,43.41,25.8,21.0,48.4,49.8,55.3,2019,0.45,0.27,0.21,0.48,0.5,0.55,0.02,0.01,0.2
520,Edith Cowan University,17100,0.36,0.26,43.38,17.4,20.8,58.9,37.7,81.7,2019,0.45,0.18,0.21,0.59,0.38,0.82,0.01,0.04,0.31
521,University of Graz,20586,0.22,0.14,43.36,20.2,18.4,51.2,35.1,76.8,2019,0.45,0.21,0.18,0.51,0.35,0.77,0.01,0.03,0.17
522,University of Guelph,21644,0.28,0.05,43.34,25.1,28.7,48.8,49.8,55.2,2019,0.45,0.27,0.29,0.49,0.5,0.55,0.02,0.03,0.06
523,Hacettepe University,42827,0.2,0.04,43.32,32.6,11.4,58.8,35.8,24.4,2019,0.45,0.34,0.11,0.59,0.36,0.24,0.03,0.02,0.05
524,University of Hull,13435,0.17,0.18,43.3,23.1,21.5,55.6,36.1,74.3,2019,0.45,0.24,0.22,0.56,0.36,0.74,0.01,0.02,0.21
525,Hunan University,42692,0.22,0.02,43.27,22.2,21.2,61.2,52.0,20.4,2019,0.45,0.23,0.21,0.61,0.52,0.2,0.03,0.03,0.02
526,University of Idaho,9675,0.17,0.08,43.25,31.8,20.3,50.7,36.0,44.2,2019,0.45,0.34,0.2,0.51,0.36,0.44,0.01,0.02,0.1
527,Indian Institute of Technology Delhi,8130,0.15,0.01,43.23,43.3,19.8,48.5,52.6,17.4,2019,0.45,0.46,0.2,0.48,0.53,0.17,0.01,0.02,0.01
528,Indian Institute of Technology Kanpur,6609,0.15,0.01,43.21,37.8,24.6,38.0,98.2,19.0,2019,0.45,0.4,0.25,0.38,0.98,0.19,0.0,0.02,0.01
529,Indian Institute of Technology Kharagpur,9397,0.14,0.0,43.19,36.6,30.7,43.2,59.9,21.8,2019,0.45,0.39,0.31,0.43,0.6,0.22,0.01,0.02,0.0
530,Johannes Kepler University of Linz,6345,0.11,0.11,43.16,34.7,17.7,48.5,54.8,62.6,2019,0.45,0.37,0.18,0.48,0.55,0.63,0.0,0.01,0.13
531,University of Kashan,7844,0.26,0.04,43.14,16.1,16.9,74.3,35.1,18.3,2019,0.45,0.17,0.17,0.74,0.35,0.18,0.01,0.03,0.05
532,Keele University,8505,0.15,0.21,43.12,20.0,22.4,58.9,35.3,73.6,2019,0.45,0.21,0.23,0.59,0.35,0.74,0.01,0.02,0.25
533,Kent State University,24469,0.19,0.1,43.1,21.3,17.5,63.7,34.1,40.8,2019,0.45,0.23,0.18,0.64,0.34,0.41,0.02,0.02,0.12
534,King Saud University,38917,0.11,0.1,43.08,23.7,28.2,39.4,93.3,80.9,2019,0.45,0.25,0.28,0.39,0.93,0.81,0.03,0.01,0.12
535,King Saud bin Abdulaziz University for Health Sciences,8122,0.04,0.01,43.06,31.0,7.4,62.1,35.2,65.9,2019,0.45,0.33,0.07,0.62,0.35,0.66,0.01,0.0,0.01
536,University of La Laguna,18736,0.13,0.04,43.04,24.3,11.5,62.3,35.1,46.7,2019,0.45,0.26,0.12,0.62,0.35,0.47,0.01,0.02,0.05
537,Lappeenranta-Lahti University of Technology LUT,3670,0.25,0.2,43.01,26.4,29.9,35.9,52.6,60.4,2019,0.45,0.28,0.3,0.36,0.53,0.61,0.0,0.03,0.24
538,Lehigh University,6443,0.11,0.17,42.99,28.1,19.9,58.4,38.4,42.2,2019,0.45,0.3,0.2,0.58,0.38,0.42,0.0,0.01,0.2
539,University of Limerick,13969,0.21,0.17,42.97,19.2,21.9,52.1,38.3,83.3,2019,0.45,0.2,0.22,0.52,0.38,0.83,0.01,0.02,0.2
540,Lincoln University,2426,0.13,0.38,42.95,23.0,19.6,43.5,52.4,93.1,2019,0.45,0.24,0.2,0.44,0.52,0.93,0.0,0.02,0.45
541,University of Lisbon,50170,0.19,0.11,42.93,23.1,25.6,52.4,38.8,52.3,2019,0.45,0.24,0.26,0.52,0.39,0.52,0.04,0.02,0.13
542,Liverpool John Moores University,18750,0.18,0.13,42.91,15.2,16.1,66.7,34.7,69.9,2019,0.45,0.16,0.16,0.67,0.35,0.7,0.01,0.02,0.15
543,Louisiana State University,29533,0.2,0.06,42.89,33.0,22.4,54.6,34.0,34.5,2019,0.45,0.35,0.23,0.55,0.34,0.35,0.02,0.02,0.07
544,Makerere University,38596,0.29,0.08,42.87,15.8,12.2,69.2,40.0,59.4,2019,0.45,0.17,0.12,0.69,0.4,0.6,0.03,0.03,0.1
545,"University of Maryland, Baltimore County",11647,0.19,0.08,42.84,23.4,18.1,62.3,35.6,33.8,2019,0.45,0.25,0.18,0.62,0.36,0.34,0.01,0.02,0.1
546,Massey University,18944,0.16,0.3,42.82,20.1,17.2,50.2,40.2,92.8,2019,0.45,0.21,0.17,0.5,0.4,0.93,0.01,0.02,0.36
547,Memorial University of Newfoundland,15154,0.14,0.16,42.8,18.5,18.5,62.8,49.4,71.4,2019,0.45,0.2,0.19,0.63,0.49,0.72,0.01,0.02,0.19
548,Missouri University of Science and Technology,8135,0.23,0.15,42.78,23.7,23.8,54.7,53.8,61.0,2019,0.45,0.25,0.24,0.55,0.54,0.61,0.01,0.03,0.18
549,Montana State University,14192,0.19,0.04,42.76,17.7,18.5,71.1,48.5,28.3,2019,0.45,0.19,0.19,0.71,0.48,0.28,0.01,0.02,0.05
550,Nanjing University of Information Science and Technology,19265,0.15,0.03,42.74,15.2,13.7,73.1,38.0,28.6,2019,0.45,0.16,0.14,0.73,0.38,0.29,0.01,0.02,0.04
551,National and Kapodistrian University of Athens,54364,0.28,0.11,42.72,22.4,14.0,62.3,51.4,51.0,2019,0.44,0.24,0.14,0.62,0.51,0.51,0.04,0.03,0.13
552,National Cheng Kung University (NCKU),20511,0.14,0.12,42.7,30.9,38.7,26.0,99.7,33.6,2019,0.44,0.33,0.39,0.26,1.0,0.34,0.01,0.02,0.14
553,National Chiao Tung University,12053,0.17,0.12,42.68,36.4,40.9,27.5,86.3,33.8,2019,0.44,0.39,0.41,0.28,0.86,0.34,0.01,0.02,0.14
554,National Yang-Ming University,4255,0.05,0.02,42.66,41.5,19.4,46.5,38.6,21.1,2019,0.44,0.44,0.19,0.46,0.39,0.21,0.0,0.01,0.02
555,University of Neuchâtel,4352,0.09,0.22,42.64,25.0,20.4,45.3,35.6,91.3,2019,0.44,0.26,0.21,0.45,0.36,0.91,0.0,0.01,0.26
556,New Jersey Institute of Technology,12044,0.2,0.19,42.62,18.0,15.4,64.2,35.9,58.1,2019,0.44,0.19,0.15,0.64,0.36,0.58,0.01,0.02,0.23
557,Norwegian University of Life Sciences,5700,0.07,0.23,42.6,25.5,10.4,63.8,38.8,80.1,2019,0.44,0.27,0.1,0.64,0.39,0.8,0.0,0.01,0.27
558,NOVA University of Lisbon,19885,0.19,0.17,42.57,26.4,24.5,45.6,46.8,59.9,2019,0.44,0.28,0.25,0.46,0.47,0.6,0.01,0.02,0.2
559,Oklahoma State University,21638,0.16,0.07,42.55,26.0,19.6,60.9,37.0,42.9,2019,0.44,0.28,0.2,0.61,0.37,0.43,0.02,0.02,0.08
560,The Open University,64640,0.34,0.08,42.53,18.5,16.4,68.5,34.4,54.4,2019,0.44,0.2,0.16,0.68,0.34,0.55,0.05,0.04,0.1
561,Oxford Brookes University,14005,0.17,0.28,42.51,30.4,26.1,44.6,34.4,77.4,2019,0.44,0.32,0.26,0.45,0.34,0.78,0.01,0.02,0.33
562,University of Palermo,28801,0.2,0.01,42.49,17.9,16.6,71.3,35.1,26.3,2019,0.44,0.19,0.17,0.71,0.35,0.26,0.02,0.02,0.01
563,Panthéon-Sorbonne University – Paris 1,40917,0.34,0.2,42.47,48.1,38.0,9.6,34.4,54.0,2019,0.44,0.51,0.38,0.1,0.34,0.54,0.03,0.04,0.24
564,University of Parma,24346,0.26,0.06,42.45,17.2,17.6,68.1,40.7,37.7,2019,0.44,0.18,0.18,0.68,0.41,0.38,0.02,0.03,0.07
565,Universidad Peruana Cayetano Heredia,5885,0.12,0.0,42.43,15.4,11.5,76.3,34.7,45.9,2019,0.44,0.16,0.12,0.76,0.35,0.46,0.0,0.01,0.0
566,University of the Philippines,45410,0.1,0.01,42.41,21.7,16.4,69.1,35.8,39.5,2019,0.44,0.23,0.16,0.69,0.36,0.4,0.03,0.01,0.01
567,Universitat Politècnica de Catalunya,21591,0.09,0.14,42.39,29.7,17.3,53.7,40.9,56.2,2019,0.44,0.31,0.17,0.54,0.41,0.56,0.02,0.01,0.17
568,Pontifical Javeriana University,29643,0.16,0.01,42.37,14.4,8.6,84.0,34.1,44.6,2019,0.44,0.15,0.09,0.84,0.34,0.45,0.02,0.02,0.01
569,Renmin University of China,25168,0.12,0.06,42.35,42.5,20.3,44.4,44.9,44.9,2019,0.44,0.45,0.2,0.44,0.45,0.45,0.02,0.01,0.07
570,Saint Louis University,11220,0.07,0.07,42.33,36.6,14.9,60.5,36.3,28.5,2019,0.44,0.39,0.15,0.6,0.36,0.29,0.01,0.01,0.08
571,University of Salento,11927,0.28,0.01,42.31,28.0,18.6,61.6,37.8,26.4,2019,0.44,0.3,0.19,0.62,0.38,0.26,0.01,0.03,0.01
572,San Diego State University,29974,0.3,0.08,42.29,23.4,23.4,58.0,34.8,32.1,2019,0.44,0.25,0.24,0.58,0.35,0.32,0.02,0.03,0.1
573,Savitribai Phule Pune University,6186,0.15,0.02,42.27,38.8,15.4,50.7,35.6,17.6,2019,0.44,0.41,0.15,0.51,0.36,0.18,0.0,0.02,0.02
574,Sejong University,11886,0.16,0.09,42.25,24.6,19.7,60.0,38.1,38.4,2019,0.44,0.26,0.2,0.6,0.38,0.38,0.01,0.02,0.11
575,Shandong University,46351,0.14,0.06,42.23,35.9,31.0,32.4,68.6,26.3,2019,0.44,0.38,0.31,0.32,0.69,0.26,0.03,0.02,0.07
576,"Soochow University, China",42684,0.15,0.07,42.21,23.0,19.5,67.5,66.4,27.9,2019,0.44,0.24,0.2,0.68,0.66,0.28,0.03,0.02,0.08
577,South China University of Technology,42472,0.14,0.05,42.19,22.5,27.8,57.5,84.6,28.5,2019,0.44,0.24,0.28,0.57,0.85,0.29,0.03,0.02,0.06
578,Southeast University,33063,0.12,0.05,42.17,29.5,31.4,42.2,95.2,25.9,2019,0.44,0.31,0.32,0.42,0.95,0.26,0.02,0.01,0.06
579,Southern Cross University,8678,0.24,0.21,42.15,23.0,21.7,52.6,39.9,64.2,2019,0.44,0.24,0.22,0.53,0.4,0.64,0.01,0.03,0.25
580,Stevens Institute of Technology,5636,0.16,0.35,42.13,20.8,15.4,60.7,36.4,65.9,2019,0.44,0.22,0.15,0.61,0.36,0.66,0.0,0.02,0.42
581,SUNY Binghamton University,17582,0.23,0.15,42.11,23.0,19.9,65.0,36.8,43.4,2019,0.44,0.24,0.2,0.65,0.37,0.43,0.01,0.03,0.18
582,Taipei Medical University,5895,0.1,0.09,42.09,26.9,29.2,48.1,96.4,35.1,2019,0.44,0.28,0.29,0.48,0.96,0.35,0.0,0.01,0.11
583,The University of Texas at San Antonio,26089,0.25,0.05,42.07,17.2,19.4,74.8,35.6,35.8,2019,0.44,0.18,0.19,0.75,0.36,0.36,0.02,0.03,0.06
584,Tianjin University,33429,0.13,0.05,42.05,32.8,32.8,33.7,94.5,23.6,2019,0.44,0.35,0.33,0.34,0.94,0.24,0.02,0.02,0.06
585,University of Toledo,18238,0.15,0.11,42.03,36.0,14.3,48.3,43.8,44.7,2019,0.44,0.38,0.14,0.48,0.44,0.45,0.01,0.02,0.13
586,Universiti Tunku Abdul Rahman (UTAR),19179,0.17,0.02,42.01,13.2,8.9,80.5,35.7,30.4,2019,0.44,0.14,0.09,0.8,0.36,0.3,0.01,0.02,0.02
587,University of Udine,11472,0.17,0.06,41.99,26.1,15.5,68.0,37.3,38.9,2019,0.44,0.28,0.16,0.68,0.37,0.39,0.01,0.02,0.07
588,University of Ulsan,13523,0.12,0.04,41.97,19.4,21.8,63.3,49.4,21.6,2019,0.44,0.21,0.22,0.63,0.49,0.22,0.01,0.01,0.05
589,The University of the West Indies,43295,0.12,0.04,41.95,15.7,8.7,68.7,34.0,65.0,2019,0.44,0.17,0.09,0.69,0.34,0.65,0.03,0.01,0.05
590,Worcester Polytechnic Institute,5517,0.13,0.22,41.94,20.9,17.5,62.4,35.0,55.1,2019,0.44,0.22,0.18,0.62,0.35,0.55,0.0,0.02,0.26
591,Xiamen University,40507,0.15,0.05,41.92,30.9,22.1,56.6,48.6,30.9,2019,0.44,0.33,0.22,0.57,0.49,0.31,0.03,0.02,0.06
592,Xi’an Jiaotong University,33973,0.11,0.05,41.9,32.3,27.7,41.8,60.8,40.5,2019,0.44,0.34,0.28,0.42,0.61,0.41,0.02,0.01,0.06
593,University of the Aegean,12352,0.39,0.01,41.88,16.8,17.0,47.9,34.8,36.2,2019,0.44,0.18,0.17,0.48,0.35,0.36,0.01,0.05,0.01
594,The University of Aizu,1165,0.1,0.05,41.86,18.7,11.9,40.3,38.3,67.8,2019,0.44,0.2,0.12,0.4,0.38,0.68,0.0,0.01,0.06
595,University of Alcalá,17711,0.13,0.22,41.84,30.4,14.5,37.5,41.0,61.6,2019,0.44,0.32,0.15,0.38,0.41,0.62,0.01,0.02,0.26
596,University of Algarve,7501,0.12,0.13,41.82,18.5,12.5,41.1,35.8,58.7,2019,0.44,0.2,0.13,0.41,0.36,0.59,0.01,0.01,0.15
597,American University in Cairo,5997,0.14,0.04,41.8,24.9,23.2,22.2,34.9,66.1,2019,0.44,0.26,0.23,0.22,0.35,0.66,0.0,0.02,0.05
598,Amrita Vishwa Vidyapeetham,14395,0.12,0.13,41.78,22.7,11.1,39.8,48.2,46.8,2019,0.44,0.24,0.11,0.4,0.48,0.47,0.01,0.01,0.15
599,"University of the Andes, Colombia",15921,0.09,0.02,41.76,23.3,13.4,49.2,36.4,51.7,2019,0.44,0.25,0.13,0.49,0.36,0.52,0.01,0.01,0.02
600,Aristotle University of Thessaloniki,46597,0.26,0.05,41.74,17.7,15.7,60.3,40.9,40.3,2019,0.43,0.19,0.16,0.6,0.41,0.4,0.03,0.03,0.06
601,University of Arkansas,24545,0.2,0.06,41.72,25.2,20.7,40.1,39.1,31.2,2019,0.43,0.27,0.21,0.4,0.39,0.31,0.02,0.02,0.07
602,Athens University of Economics and Business,9839,0.47,0.04,41.7,19.7,21.4,40.5,36.9,44.8,2019,0.43,0.21,0.22,0.4,0.37,0.45,0.01,0.05,0.05
603,Auburn University,24274,0.18,0.06,41.69,32.8,20.8,34.8,40.7,36.8,2019,0.43,0.35,0.21,0.35,0.41,0.37,0.02,0.02,0.07
604,Banaras Hindu University,12220,0.09,0.03,41.67,31.1,16.5,43.3,34.2,17.6,2019,0.43,0.33,0.17,0.43,0.34,0.18,0.01,0.01,0.04
605,University of the Basque Country,42581,0.15,0.04,41.65,20.4,16.5,50.0,36.2,40.1,2019,0.43,0.22,0.17,0.5,0.36,0.4,0.03,0.02,0.05
606,Baylor University,16932,0.17,0.05,41.63,31.1,17.8,41.7,35.1,28.6,2019,0.43,0.33,0.18,0.42,0.35,0.29,0.01,0.02,0.06
607,Beijing Institute of Technology,28910,0.12,0.08,41.61,28.1,28.0,22.8,96.7,23.5,2019,0.43,0.3,0.28,0.23,0.97,0.24,0.02,0.01,0.1
608,University of Beira Interior,6909,0.16,0.1,41.59,17.1,16.1,50.7,34.4,45.1,2019,0.43,0.18,0.16,0.51,0.34,0.45,0.0,0.02,0.12
609,Ben-Gurion University of the Negev,15133,0.19,0.03,41.57,29.7,28.2,39.2,45.0,36.6,2019,0.43,0.31,0.28,0.39,0.45,0.37,0.01,0.02,0.04
610,Benha University,89763,0.29,0.05,41.55,14.7,7.7,52.1,35.3,39.9,2019,0.43,0.16,0.08,0.52,0.35,0.4,0.06,0.03,0.06
611,Beni-Suef University,66543,0.26,0.01,41.53,15.0,7.1,64.3,34.0,43.3,2019,0.43,0.16,0.07,0.64,0.34,0.43,0.05,0.03,0.01
612,University of Bradford,9240,0.17,0.28,41.52,19.5,15.6,30.7,36.4,81.3,2019,0.43,0.21,0.16,0.31,0.36,0.81,0.01,0.02,0.33
613,University of Brighton,16905,0.18,0.22,41.5,16.8,13.6,44.6,34.9,73.9,2019,0.43,0.18,0.14,0.45,0.35,0.74,0.01,0.02,0.26
614,Ca’ Foscari University of Venice,16090,0.34,0.09,41.48,24.7,26.6,37.0,37.1,44.6,2019,0.43,0.26,0.27,0.37,0.37,0.45,0.01,0.04,0.11
615,University of Cagliari,27885,0.24,0.02,41.46,17.2,13.2,59.8,36.0,37.0,2019,0.43,0.18,0.13,0.6,0.36,0.37,0.02,0.03,0.02
616,Carlos III University of Madrid,16917,0.11,0.15,41.44,26.4,16.0,37.3,37.8,58.6,2019,0.43,0.28,0.16,0.37,0.38,0.59,0.01,0.01,0.18
617,Catholic University of Portugal,10904,0.11,0.16,41.42,19.7,8.0,64.3,36.4,51.9,2019,0.43,0.21,0.08,0.64,0.36,0.52,0.01,0.01,0.19
618,University of Central Florida,54697,0.36,0.03,41.4,27.8,26.8,44.9,43.3,30.9,2019,0.43,0.29,0.27,0.45,0.43,0.31,0.04,0.04,0.04
619,Central South University,53069,0.17,0.02,41.39,27.9,28.3,41.7,92.7,23.4,2019,0.43,0.3,0.28,0.42,0.93,0.23,0.04,0.02,0.02
620,Chang Gung University,7527,0.12,0.04,41.37,20.7,24.9,30.4,80.9,22.6,2019,0.43,0.22,0.25,0.3,0.81,0.23,0.01,0.01,0.05
621,Chiba University,13898,0.1,0.05,41.35,26.6,18.1,32.2,49.8,24.9,2019,0.43,0.28,0.18,0.32,0.5,0.25,0.01,0.01,0.06
622,University of Chile,39345,0.17,0.06,41.33,24.3,18.0,34.6,34.0,50.5,2019,0.43,0.26,0.18,0.35,0.34,0.51,0.03,0.02,0.07
623,China Agricultural University,19056,0.12,0.01,41.31,32.4,25.9,41.5,48.9,21.1,2019,0.43,0.34,0.26,0.42,0.49,0.21,0.01,0.01,0.01
624,"China University of Geosciences, Beijing",18114,0.17,0.01,41.29,27.7,15.7,39.5,48.2,24.7,2019,0.43,0.29,0.16,0.4,0.48,0.25,0.01,0.02,0.01
625,University of Clermont Auvergne,34572,0.18,0.13,41.27,14.8,9.1,60.1,34.9,59.9,2019,0.43,0.16,0.09,0.6,0.35,0.6,0.02,0.02,0.15
626,COMSATS University Islamabad,31413,0.11,0.01,41.26,15.6,9.0,63.2,34.1,45.5,2019,0.43,0.17,0.09,0.63,0.34,0.46,0.02,0.01,0.01
627,Concordia University,32065,0.31,0.28,41.24,18.9,25.2,40.7,37.1,81.6,2019,0.43,0.2,0.25,0.41,0.37,0.82,0.02,0.04,0.33
628,University of Costa Rica,32276,0.14,0.02,41.22,15.1,7.4,60.7,34.0,48.5,2019,0.43,0.16,0.07,0.61,0.34,0.49,0.02,0.02,0.02
629,Covenant University,9369,0.18,0.0,41.2,25.6,13.9,36.9,50.6,28.1,2019,0.43,0.27,0.14,0.37,0.51,0.28,0.01,0.02,0.0
630,Coventry University,25120,0.14,0.45,41.18,17.0,11.2,39.5,34.1,85.9,2019,0.43,0.18,0.11,0.4,0.34,0.86,0.02,0.02,0.54
631,Dalian University of Technology,39075,0.16,0.02,41.17,23.6,21.8,36.2,81.3,26.0,2019,0.43,0.25,0.22,0.36,0.81,0.26,0.03,0.02,0.02
632,University of Dayton,10116,0.14,0.13,41.15,30.5,23.3,24.9,39.6,31.8,2019,0.43,0.32,0.23,0.25,0.4,0.32,0.01,0.02,0.15
633,University of Delhi,22854,0.24,0.01,41.13,39.0,18.5,29.1,34.1,19.1,2019,0.43,0.41,0.19,0.29,0.34,0.19,0.02,0.03,0.01
634,De Montfort University,17130,0.19,0.25,41.11,16.4,14.0,42.9,34.2,69.7,2019,0.43,0.17,0.14,0.43,0.34,0.7,0.01,0.02,0.3
635,University of Deusto,8665,0.21,0.11,41.09,29.3,24.8,29.8,38.2,46.9,2019,0.43,0.31,0.25,0.3,0.38,0.47,0.01,0.02,0.13
636,East China University of Science and Technology,21602,0.12,0.01,41.07,21.6,16.8,43.7,51.7,17.1,2019,0.43,0.23,0.17,0.44,0.52,0.17,0.02,0.01,0.01
637,Eastern Mediterranean University,19694,0.31,0.84,41.06,18.2,14.6,47.8,34.0,82.3,2019,0.43,0.19,0.15,0.48,0.34,0.82,0.01,0.04,1.0
638,École Centrale de Lyon,1938,0.16,0.29,41.04,32.0,18.4,23.7,64.2,68.7,2019,0.43,0.34,0.18,0.24,0.64,0.69,0.0,0.02,0.35
639,École normale supérieure Paris-Saclay,1830,0.12,0.15,41.02,34.6,23.6,32.0,46.2,55.5,2019,0.43,0.37,0.24,0.32,0.46,0.56,0.0,0.01,0.18
640,Edinburgh Napier University,11155,0.2,0.32,41.0,15.8,13.1,44.1,36.2,79.2,2019,0.43,0.17,0.13,0.44,0.36,0.79,0.01,0.02,0.38
641,Embry-Riddle Aeronautical University,16010,0.17,0.1,40.99,14.9,8.6,77.6,34.2,29.9,2019,0.43,0.16,0.09,0.78,0.34,0.3,0.01,0.02,0.12
642,Eötvös Loránd University,27267,0.19,0.1,40.97,19.9,18.3,44.5,35.5,52.9,2019,0.43,0.21,0.18,0.44,0.36,0.53,0.02,0.02,0.12
643,Ewha Womans University,14893,0.14,0.14,40.95,29.1,27.4,34.1,69.7,45.2,2019,0.43,0.31,0.28,0.34,0.7,0.45,0.01,0.02,0.17
644,Federal University of Minas Gerais,44108,0.13,0.02,40.93,29.3,16.8,42.5,38.3,25.4,2019,0.43,0.31,0.17,0.42,0.38,0.25,0.03,0.02,0.02
645,Federal University of Rio de Janeiro,55109,0.14,0.02,40.91,33.4,21.4,23.6,35.2,29.0,2019,0.43,0.35,0.22,0.24,0.35,0.29,0.04,0.02,0.02
646,Universidade Federal do Rio Grande do Sul,47931,0.17,0.02,40.9,31.7,14.1,40.5,48.1,24.9,2019,0.43,0.34,0.14,0.4,0.48,0.25,0.03,0.02,0.02
