rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
464.0,Novosibirsk State University,40.03,41.4,30.8,26.2,38.2,32.4,7131.0,0.07,0.13,2016,0.42,0.43,0.31,0.26,0.38,0.32,0.02,0.04,0.16
465.0,The Open University,40.0,21.0,13.8,60.3,28.4,51.5,76683.0,0.36,0.09,2016,0.42,0.22,0.14,0.6,0.28,0.52,0.2,0.22,0.11
466.0,Oxford Brookes University,39.98,25.7,18.8,42.7,28.4,68.9,14238.0,0.18,0.25,2016,0.42,0.27,0.19,0.43,0.28,0.69,0.04,0.11,0.3
467.0,University of Palermo,39.95,15.3,9.1,77.4,28.0,23.6,43875.0,0.22,0.01,2016,0.42,0.16,0.09,0.77,0.28,0.24,0.12,0.13,0.01
468.0,University of Parma,39.92,17.7,16.6,56.4,37.1,36.8,26937.0,0.29,0.07,2016,0.42,0.19,0.17,0.56,0.37,0.37,0.07,0.18,0.09
469.0,University of Pisa,39.9,21.6,18.9,64.5,31.4,31.1,47247.0,0.18,0.04,2016,0.42,0.23,0.19,0.64,0.31,0.31,0.12,0.11,0.05
470.0,Polytechnic University of Catalonia,39.87,25.2,14.8,44.7,40.9,63.9,22893.0,0.12,0.28,2016,0.42,0.26,0.15,0.45,0.41,0.64,0.06,0.07,0.34
471.0,Pontifical Catholic University of Chile,39.84,28.2,21.3,37.0,28.0,52.4,25075.0,0.15,0.07,2016,0.42,0.29,0.22,0.37,0.28,0.52,0.07,0.09,0.09
472.0,University of Porto,39.82,32.0,28.2,37.2,38.7,45.4,32720.0,0.19,0.09,2016,0.42,0.33,0.28,0.37,0.39,0.45,0.09,0.12,0.11
473.0,University of Portsmouth,39.79,17.2,10.9,58.2,28.9,79.3,20161.0,0.19,0.23,2016,0.42,0.18,0.11,0.58,0.29,0.79,0.05,0.12,0.28
474.0,RMIT University,39.77,24.7,17.7,44.6,37.0,82.1,29501.0,0.18,0.25,2016,0.42,0.26,0.18,0.45,0.37,0.82,0.08,0.11,0.3
475.0,University of Rome II – Tor Vergata,39.74,23.5,17.2,64.5,34.7,36.5,33504.0,0.26,0.06,2016,0.42,0.25,0.17,0.64,0.35,0.37,0.09,0.16,0.07
476.0,University of Rovira i Virgili,39.71,20.8,14.8,66.9,30.9,41.5,12533.0,0.13,0.09,2016,0.42,0.22,0.15,0.67,0.31,0.42,0.03,0.08,0.11
477.0,Saint Petersburg State University,39.69,47.9,31.4,14.5,29.5,33.0,20836.0,0.05,0.07,2016,0.42,0.5,0.32,0.14,0.3,0.33,0.05,0.03,0.09
478.0,University of Salento,39.66,29.6,13.2,53.0,36.2,24.5,19959.0,0.58,0.01,2016,0.42,0.31,0.13,0.53,0.36,0.25,0.05,0.36,0.01
479.0,University of San Francisco,39.64,34.2,12.9,43.8,28.6,40.1,10788.0,0.17,0.17,2016,0.42,0.36,0.13,0.44,0.29,0.4,0.03,0.1,0.21
480.0,University of Saskatchewan,39.61,30.8,22.4,39.7,62.9,52.9,19028.0,0.16,0.14,2016,0.42,0.32,0.23,0.4,0.63,0.53,0.05,0.1,0.17
481.0,Sharif University of Technology,39.59,26.6,30.1,33.7,87.8,15.9,10977.0,0.19,0.0,2016,0.42,0.28,0.3,0.34,0.88,0.16,0.03,0.12,0.0
482.0,University of Siena,39.56,23.7,17.8,45.2,33.2,39.0,18846.0,0.24,0.05,2016,0.42,0.25,0.18,0.45,0.33,0.39,0.05,0.15,0.06
483.0,Southern Cross University,39.53,18.9,18.3,53.3,37.7,52.7,9026.0,0.33,0.15,2016,0.42,0.2,0.18,0.53,0.38,0.53,0.02,0.2,0.18
484.0,State University of New York Albany,39.51,25.6,35.3,35.5,28.0,31.4,15387.0,0.18,0.08,2016,0.42,0.27,0.36,0.36,0.28,0.31,0.04,0.11,0.1
485.0,University of Strathclyde,39.48,25.9,28.0,31.8,44.1,71.0,15705.0,0.2,0.2,2016,0.41,0.27,0.28,0.32,0.44,0.71,0.04,0.12,0.24
486.0,University of Tampere,39.46,23.5,13.7,63.7,40.0,41.9,10045.0,0.1,0.04,2016,0.41,0.25,0.14,0.64,0.4,0.42,0.03,0.06,0.05
487.0,Tampere University of Technology,39.43,23.1,17.2,45.5,67.5,54.0,6147.0,0.16,0.13,2016,0.41,0.24,0.17,0.46,0.68,0.54,0.02,0.1,0.16
488.0,Tokyo Medical and Dental University (TMDU),39.41,39.3,18.3,36.6,59.5,23.1,2872.0,0.03,0.07,2016,0.41,0.41,0.18,0.37,0.6,0.23,0.01,0.02,0.09
489.0,Tokyo Metropolitan University,39.38,21.6,11.4,72.2,30.9,19.9,9303.0,0.1,0.04,2016,0.41,0.23,0.12,0.72,0.31,0.2,0.02,0.06,0.05
490.0,University of Tsukuba,39.36,40.0,30.0,33.7,42.9,34.4,15930.0,0.13,0.16,2016,0.41,0.42,0.3,0.34,0.43,0.34,0.04,0.08,0.2
491.0,University of Ulsan,39.33,19.5,20.5,54.0,64.7,18.6,14037.0,0.13,0.03,2016,0.41,0.2,0.21,0.54,0.65,0.19,0.04,0.08,0.04
492.0,Ulster University,39.31,19.1,13.2,44.1,29.2,79.0,19622.0,0.16,0.15,2016,0.41,0.2,0.13,0.44,0.29,0.79,0.05,0.1,0.18
493.0,Université du Québec à Montréal,39.28,26.8,24.5,41.6,29.2,42.9,27046.0,0.25,0.09,2016,0.41,0.28,0.25,0.42,0.29,0.43,0.07,0.15,0.11
494.0,Universiti Teknologi Malaysia,39.26,26.3,14.6,44.7,31.1,51.7,16270.0,0.09,0.13,2016,0.41,0.28,0.15,0.45,0.31,0.52,0.04,0.06,0.16
495.0,University of Urbino Carlo Bo,39.23,17.2,8.7,66.8,31.2,35.0,13435.0,0.37,0.07,2016,0.41,0.18,0.09,0.67,0.31,0.35,0.04,0.23,0.09
496.0,University of Valencia,39.21,22.7,16.9,49.6,31.3,40.5,58413.0,0.15,0.09,2016,0.41,0.24,0.17,0.5,0.31,0.41,0.15,0.09,0.11
497.0,University of Waikato,39.18,19.3,18.2,53.7,30.7,87.0,10159.0,0.17,0.25,2016,0.41,0.2,0.18,0.54,0.31,0.87,0.03,0.1,0.3
498.0,Western Sydney University,39.16,20.1,24.6,52.3,30.7,54.0,30704.0,0.32,0.09,2016,0.41,0.21,0.25,0.52,0.31,0.54,0.08,0.2,0.11
499.0,Wuhan University,39.13,38.2,26.8,18.0,97.8,36.7,46227.0,0.14,0.07,2016,0.41,0.4,0.27,0.18,0.98,0.37,0.12,0.09,0.09
500.0,Xiamen University,39.11,26.7,15.6,47.0,46.87,25.0,32921.0,0.12,0.05,2016,0.41,0.28,0.16,0.47,0.47,0.25,0.09,0.07,0.06
501.0,American University of Beirut,39.08,27.7,11.2,31.9,46.87,93.0,7695.0,0.09,0.25,2016,0.41,0.29,0.11,0.32,0.47,0.93,0.02,0.06,0.3
502.0,Amirkabir University of Technology,39.06,24.5,25.7,34.8,55.7,7.7,14080.0,0.26,0.01,2016,0.41,0.26,0.26,0.35,0.56,0.08,0.04,0.16,0.01
503.0,"University of the Andes, Colombia",39.03,21.2,13.8,31.2,28.0,51.7,15773.0,0.17,0.02,2016,0.41,0.22,0.14,0.31,0.28,0.52,0.04,0.1,0.02
504.0,University of Arkansas,39.01,25.5,17.4,30.3,36.9,25.9,22819.0,0.21,0.05,2016,0.41,0.27,0.18,0.3,0.37,0.26,0.06,0.13,0.06
505.0,Auburn University,38.98,30.2,19.4,21.0,37.2,27.9,22386.0,0.18,0.04,2016,0.41,0.32,0.2,0.21,0.37,0.28,0.06,0.11,0.05
506.0,Babeş-Bolyai University,38.96,27.9,12.5,32.1,28.6,35.4,37915.0,0.24,0.02,2016,0.41,0.29,0.13,0.32,0.29,0.35,0.1,0.15,0.02
507.0,University of the Basque Country,38.94,18.2,11.9,43.1,30.3,34.9,46373.0,0.15,0.05,2016,0.41,0.19,0.12,0.43,0.3,0.35,0.12,0.09,0.06
508.0,Bauman Moscow State Technical University,38.91,44.0,23.7,3.1,68.1,15.6,18808.0,0.04,0.04,2016,0.41,0.46,0.24,0.03,0.68,0.16,0.05,0.02,0.05
509.0,Ben-Gurion University of the Negev,38.89,25.1,21.3,30.1,28.7,52.9,16695.0,0.13,0.02,2016,0.41,0.26,0.22,0.3,0.29,0.53,0.04,0.08,0.02
510.0,Blaise Pascal University,38.86,20.2,2.9,46.9,46.87,66.6,15619.0,0.07,0.17,2016,0.41,0.21,0.03,0.47,0.47,0.67,0.04,0.04,0.21
511.0,Boğaziçi University,38.84,21.2,17.2,45.4,35.5,38.3,11506.0,0.25,0.07,2016,0.41,0.22,0.17,0.45,0.36,0.38,0.03,0.15,0.09
512.0,University of Burgundy,38.81,21.4,8.8,46.3,46.87,50.9,26612.0,0.21,0.11,2016,0.41,0.22,0.09,0.46,0.47,0.51,0.07,0.13,0.13
513.0,University of Canberra,38.79,18.4,19.3,29.8,36.2,54.6,11221.0,0.29,0.24,2016,0.41,0.19,0.19,0.3,0.36,0.55,0.03,0.18,0.29
514.0,Carleton University,38.77,19.9,24.0,32.0,30.4,61.3,25036.0,0.3,0.18,2016,0.41,0.21,0.24,0.32,0.3,0.61,0.07,0.18,0.22
515.0,University of Catania,38.74,19.2,15.9,52.9,29.5,25.3,55859.0,0.5,0.01,2016,0.41,0.2,0.16,0.53,0.3,0.25,0.15,0.31,0.01
516.0,Central Queensland University,38.72,20.9,11.4,43.7,32.5,50.8,11452.0,0.3,0.27,2016,0.41,0.22,0.12,0.44,0.32,0.51,0.03,0.18,0.33
517.0,University of Chile,38.69,28.3,19.6,30.5,46.87,44.1,29207.0,0.14,0.03,2016,0.41,0.3,0.2,0.3,0.47,0.44,0.08,0.09,0.04
518.0,China Agricultural University,38.67,35.8,24.9,22.6,52.3,17.6,19342.0,0.12,0.01,2016,0.41,0.37,0.25,0.23,0.52,0.18,0.05,0.07,0.01
519.0,Chung-Ang University,38.65,29.9,27.6,17.4,61.3,43.7,13015.0,0.17,0.17,2016,0.41,0.31,0.28,0.17,0.61,0.44,0.03,0.1,0.21
520.0,Czech Technical University in Prague,38.62,20.6,9.3,46.5,28.2,25.0,22751.0,0.12,0.13,2016,0.41,0.22,0.09,0.46,0.28,0.25,0.06,0.07,0.16
521.0,De Montfort University,38.6,16.8,10.1,40.1,28.5,58.4,16812.0,0.19,0.21,2016,0.41,0.18,0.1,0.4,0.28,0.58,0.04,0.12,0.26
522.0,East China Normal University,38.58,24.6,14.7,43.3,42.0,30.6,29623.0,0.14,0.11,2016,0.41,0.26,0.15,0.43,0.42,0.31,0.08,0.09,0.13
523.0,Edith Cowan University,38.55,18.9,16.1,35.0,34.5,68.7,27491.0,0.16,0.16,2016,0.4,0.2,0.16,0.35,0.34,0.69,0.07,0.1,0.2
524.0,Federal University of Rio de Janeiro,38.53,32.4,19.7,18.3,42.9,25.1,52878.0,0.13,0.02,2016,0.4,0.34,0.2,0.18,0.43,0.25,0.14,0.08,0.02
525.0,University of Granada,38.51,24.3,14.7,45.8,29.4,36.4,53476.0,0.16,0.06,2016,0.4,0.25,0.15,0.46,0.29,0.36,0.14,0.1,0.07
526.0,University of Haifa,38.48,25.5,29.5,26.2,30.3,34.7,17758.0,0.31,0.01,2016,0.4,0.27,0.3,0.26,0.3,0.35,0.05,0.19,0.01
527.0,Harbin Institute of Technology,38.46,29.4,27.3,15.7,99.8,25.6,31658.0,0.11,0.07,2016,0.4,0.31,0.28,0.16,1.0,0.26,0.08,0.07,0.09
528.0,University of Hertfordshire,38.44,15.5,9.5,50.5,29.3,78.9,19665.0,0.19,0.27,2016,0.4,0.16,0.1,0.5,0.29,0.79,0.05,0.12,0.33
529.0,Hiroshima University,38.41,27.8,18.9,41.7,42.2,22.2,14686.0,0.08,0.05,2016,0.4,0.29,0.19,0.42,0.42,0.22,0.04,0.05,0.06
530.0,Huazhong University of Science and Technology,38.39,29.3,22.7,31.6,71.8,17.3,57242.0,0.18,0.04,2016,0.4,0.31,0.23,0.32,0.72,0.17,0.15,0.11,0.05
531.0,Indian Institute of Technology Guwahati,38.37,24.3,20.7,42.6,32.3,12.9,4710.0,0.14,0.01,2016,0.4,0.25,0.21,0.43,0.32,0.13,0.01,0.09,0.01
532.0,Indian Institute of Technology Kanpur,38.34,33.1,15.0,31.5,28.0,16.4,6167.0,0.12,0.0,2016,0.4,0.35,0.15,0.32,0.28,0.16,0.02,0.07,0.0
533.0,Indian Institute of Technology Roorkee,38.32,29.7,17.5,37.2,81.4,13.9,8061.0,0.19,0.01,2016,0.4,0.31,0.18,0.37,0.81,0.14,0.02,0.12,0.01
534.0,Isfahan University of Technology,38.3,18.1,23.0,39.5,99.5,17.2,10964.0,0.26,0.01,2016,0.4,0.19,0.23,0.4,1.0,0.17,0.03,0.16,0.01
535.0,Istanbul Technical University,38.27,19.2,25.8,26.5,72.1,22.9,34550.0,0.16,0.05,2016,0.4,0.2,0.26,0.26,0.72,0.23,0.09,0.1,0.06
536.0,Jadavpur University,38.25,32.8,22.2,31.8,33.8,7.7,10697.0,0.16,0.0,2016,0.4,0.34,0.22,0.32,0.34,0.08,0.03,0.1,0.0
537.0,Kanazawa University,38.23,24.7,14.8,35.5,30.4,18.4,10546.0,0.1,0.05,2016,0.4,0.26,0.15,0.36,0.3,0.18,0.03,0.06,0.06
538.0,Kansas State University,38.2,22.9,17.5,39.3,43.1,41.7,21379.0,0.15,0.1,2016,0.4,0.24,0.18,0.39,0.43,0.42,0.06,0.09,0.12
539.0,Keio University,38.18,25.0,17.5,28.5,41.4,22.7,33751.0,0.12,0.05,2016,0.4,0.26,0.18,0.28,0.41,0.23,0.09,0.07,0.06
540.0,Kent State University,38.16,18.4,14.2,53.8,28.5,32.4,23122.0,0.19,0.08,2016,0.4,0.19,0.14,0.54,0.28,0.32,0.06,0.12,0.1
541.0,King Fahd University of Petroleum and Minerals,38.14,25.4,16.1,24.4,81.2,84.5,6898.0,0.07,0.2,2016,0.4,0.27,0.16,0.24,0.81,0.85,0.02,0.04,0.24
542.0,King Saud University,38.11,20.0,17.5,22.3,57.4,75.5,40666.0,0.13,0.07,2016,0.4,0.21,0.18,0.22,0.57,0.76,0.11,0.08,0.09
543.0,University of La Laguna,38.09,16.9,10.0,44.8,28.5,44.7,22422.0,0.15,0.05,2016,0.4,0.18,0.1,0.45,0.28,0.45,0.06,0.09,0.06
544.0,Lappeenranta University of Technology,38.07,27.1,27.5,20.8,80.3,53.0,3486.0,0.24,0.19,2016,0.4,0.28,0.28,0.21,0.8,0.53,0.01,0.15,0.23
545.0,University of Limerick,38.04,19.8,16.3,36.6,34.0,76.5,12212.0,0.2,0.13,2016,0.4,0.21,0.16,0.37,0.34,0.77,0.03,0.12,0.16
546.0,University of Lisbon,38.02,25.9,18.3,32.4,35.4,46.6,47849.0,0.18,0.09,2016,0.4,0.27,0.18,0.32,0.35,0.47,0.13,0.11,0.11
547.0,Liverpool John Moores University,38.0,16.4,11.6,45.9,28.8,62.1,18513.0,0.2,0.13,2016,0.4,0.17,0.12,0.46,0.29,0.62,0.05,0.12,0.16
548.0,Mahidol University,37.98,26.8,15.1,28.3,71.6,44.1,27402.0,0.08,0.03,2016,0.4,0.28,0.15,0.28,0.72,0.44,0.07,0.05,0.04
549.0,Manchester Metropolitan University,37.95,22.7,10.6,30.8,28.3,57.8,28037.0,0.18,0.14,2016,0.4,0.24,0.11,0.31,0.28,0.58,0.07,0.11,0.17
550.0,University of Maribor,37.93,17.1,11.5,42.1,38.7,33.6,14531.0,0.17,0.04,2016,0.4,0.18,0.12,0.42,0.39,0.34,0.04,0.1,0.05
551.0,Masaryk University,37.91,21.2,22.9,27.8,28.5,48.9,40898.0,0.27,0.17,2016,0.4,0.22,0.23,0.28,0.28,0.49,0.11,0.17,0.21
552.0,Massey University,37.89,23.1,17.1,31.9,35.8,80.5,19101.0,0.17,0.15,2016,0.4,0.24,0.17,0.32,0.36,0.81,0.05,0.1,0.18
553.0,Memorial University of Newfoundland,37.86,18.1,15.8,35.6,48.3,53.3,15464.0,0.15,0.1,2016,0.4,0.19,0.16,0.36,0.48,0.53,0.04,0.09,0.12
554.0,Middle East Technical University,37.84,29.9,17.3,28.8,60.0,26.7,25779.0,0.22,0.07,2016,0.4,0.31,0.17,0.29,0.6,0.27,0.07,0.13,0.09
555.0,University of Minho,37.82,23.9,20.1,35.3,51.6,43.6,19090.0,0.19,0.09,2016,0.4,0.25,0.2,0.35,0.52,0.44,0.05,0.12,0.11
556.0,Missouri University of Science and Technology,37.8,23.5,18.4,28.7,52.8,40.6,7647.0,0.16,0.12,2016,0.4,0.25,0.19,0.29,0.53,0.41,0.02,0.1,0.15
557.0,Montana State University,37.78,17.7,21.8,48.0,43.0,23.5,12331.0,0.18,0.04,2016,0.4,0.19,0.22,0.48,0.43,0.24,0.03,0.11,0.05
558.0,Monterrey Institute of Technology and Higher Education,37.75,23.9,12.7,23.4,75.8,59.6,14353.0,0.2,0.12,2016,0.4,0.25,0.13,0.23,0.76,0.6,0.04,0.12,0.15
559.0,National Central University,37.73,26.3,23.2,17.5,75.3,27.1,10915.0,0.1,0.06,2016,0.4,0.28,0.23,0.18,0.75,0.27,0.03,0.06,0.07
560.0,National Sun Yat-Sen University,37.71,26.1,33.0,25.8,44.3,19.7,9336.0,0.2,0.04,2016,0.4,0.27,0.33,0.26,0.44,0.2,0.02,0.12,0.05
561.0,National Taiwan Normal University,37.69,26.2,31.3,16.2,81.9,38.1,11072.0,0.13,0.19,2016,0.4,0.27,0.32,0.16,0.82,0.38,0.03,0.08,0.23
562.0,National Technical University of Athens,37.67,20.2,15.0,36.2,40.3,31.3,14780.0,0.27,0.07,2016,0.4,0.21,0.15,0.36,0.4,0.31,0.04,0.17,0.09
563.0,New Jersey Institute of Technology,37.64,18.9,16.6,32.2,32.2,48.5,10646.0,0.26,0.17,2016,0.4,0.2,0.17,0.32,0.32,0.49,0.03,0.16,0.21
564.0,New Mexico State University,37.62,19.5,19.2,47.2,34.6,30.5,15035.0,0.19,0.07,2016,0.4,0.2,0.19,0.47,0.35,0.31,0.04,0.12,0.09
565.0,University of North Carolina at Greensboro,37.6,18.2,15.3,43.1,28.9,17.4,16446.0,0.19,0.02,2016,0.39,0.19,0.15,0.43,0.29,0.17,0.04,0.12,0.02
566.0,Oklahoma State University,37.58,27.5,22.7,33.1,33.7,25.6,21270.0,0.21,0.07,2016,0.39,0.29,0.23,0.33,0.34,0.26,0.06,0.13,0.09
567.0,Osaka City University,37.56,26.3,13.4,34.4,40.7,21.3,8604.0,0.1,0.04,2016,0.39,0.28,0.14,0.34,0.41,0.21,0.02,0.06,0.05
568.0,Otto von Guericke University of Magdeburg,37.53,22.9,14.4,39.7,37.7,43.9,14104.0,0.13,0.13,2016,0.39,0.24,0.15,0.4,0.38,0.44,0.04,0.08,0.16
569.0,University of Oviedo,37.51,19.5,10.8,41.9,34.1,36.2,24210.0,0.14,0.05,2016,0.39,0.2,0.11,0.42,0.34,0.36,0.06,0.09,0.06
570.0,Palacký University in Olomouc,37.49,19.2,11.8,42.9,28.7,48.8,18540.0,0.11,0.09,2016,0.39,0.2,0.12,0.43,0.29,0.49,0.05,0.07,0.11
571.0,Panjab University,37.47,24.6,8.8,41.0,28.1,14.1,16691.0,0.24,0.01,2016,0.39,0.26,0.09,0.41,0.28,0.14,0.04,0.15,0.01
572.0,Paris Dauphine University,37.45,21.9,11.1,27.6,30.6,69.3,9565.0,0.15,0.28,2016,0.39,0.23,0.11,0.28,0.31,0.69,0.03,0.09,0.34
573.0,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),37.43,24.5,24.1,23.1,100.0,31.3,14300.0,0.21,0.03,2016,0.39,0.26,0.24,0.23,1.0,0.31,0.04,0.13,0.04
574.0,Portland State University,37.41,16.8,14.4,43.3,44.6,31.6,20398.0,0.22,0.08,2016,0.39,0.18,0.15,0.43,0.45,0.32,0.05,0.13,0.1
575.0,University of Pretoria,37.38,25.6,21.2,17.5,52.4,46.0,37314.0,0.2,0.08,2016,0.39,0.27,0.21,0.18,0.52,0.46,0.1,0.12,0.1
576.0,Pusan National University,37.36,27.5,24.7,20.4,66.8,32.9,24929.0,0.2,0.12,2016,0.39,0.29,0.25,0.2,0.67,0.33,0.07,0.12,0.15
577.0,Quaid-i-azam University,37.34,17.9,9.9,45.6,46.87,35.4,12688.0,0.26,0.0,2016,0.39,0.19,0.1,0.46,0.47,0.35,0.03,0.16,0.0
578.0,University of Regina,37.32,15.6,15.8,34.2,34.4,47.7,11550.0,0.23,0.12,2016,0.39,0.16,0.16,0.34,0.34,0.48,0.03,0.14,0.15
579.0,Renmin University of China,37.3,34.7,13.7,30.7,42.5,40.1,24954.0,0.13,0.06,2016,0.39,0.36,0.14,0.31,0.42,0.4,0.07,0.08,0.07
580.0,University of Rennes 1,37.28,17.8,10.3,44.7,31.7,53.0,22186.0,0.14,0.12,2016,0.39,0.19,0.1,0.45,0.32,0.53,0.06,0.09,0.15
581.0,University of Salamanca,37.26,26.1,16.9,25.9,31.6,40.8,31035.0,0.18,0.12,2016,0.39,0.27,0.17,0.26,0.32,0.41,0.08,0.11,0.15
582.0,University of Santiago de Compostela,37.23,22.9,14.1,46.9,32.3,37.1,29085.0,0.15,0.06,2016,0.39,0.24,0.14,0.47,0.32,0.37,0.08,0.09,0.07
583.0,Semmelweis University,37.21,19.6,10.6,41.5,30.7,81.7,12920.0,0.11,0.25,2016,0.39,0.21,0.11,0.42,0.31,0.82,0.03,0.07,0.3
584.0,University of Seville,37.19,21.5,14.9,32.6,36.7,32.0,64931.0,0.18,0.07,2016,0.39,0.22,0.15,0.33,0.37,0.32,0.17,0.11,0.09
585.0,Université de Sherbrooke,37.17,25.6,9.5,41.3,29.6,39.8,13438.0,0.05,0.05,2016,0.39,0.27,0.1,0.41,0.3,0.4,0.04,0.03,0.06
586.0,Soochow University,37.15,19.2,13.7,45.8,75.3,16.0,36465.0,0.13,0.02,2016,0.39,0.2,0.14,0.46,0.75,0.16,0.1,0.08,0.02
587.0,South China University of Technology,37.13,19.5,22.1,28.1,86.8,17.5,41438.0,0.18,0.03,2016,0.39,0.2,0.22,0.28,0.87,0.18,0.11,0.11,0.04
588.0,Tallinn University of Technology,37.11,16.3,15.0,38.7,44.8,37.9,14061.0,0.29,0.05,2016,0.39,0.17,0.15,0.39,0.45,0.38,0.04,0.18,0.06
589.0,Tehran University of Medical Sciences,37.09,51.8,20.0,9.3,30.0,14.1,13912.0,0.09,0.01,2016,0.39,0.54,0.2,0.09,0.3,0.14,0.04,0.06,0.01
590.0,University of Texas at Arlington,37.07,20.1,10.1,50.9,33.4,50.3,29396.0,0.1,0.1,2016,0.39,0.21,0.1,0.51,0.33,0.5,0.08,0.06,0.12
591.0,Tianjin University,37.05,36.5,34.4,12.2,100.0,14.7,29693.0,0.12,0.01,2016,0.39,0.38,0.35,0.12,1.0,0.15,0.08,0.07,0.01
592.0,Tokyo University of Agriculture and Technology,37.02,34.9,24.1,16.9,39.9,19.4,5865.0,0.14,0.05,2016,0.39,0.37,0.24,0.17,0.4,0.19,0.02,0.09,0.06
593.0,University of Toledo,37.0,31.6,13.4,29.9,32.9,37.7,19465.0,0.18,0.09,2016,0.39,0.33,0.14,0.3,0.33,0.38,0.05,0.11,0.11
594.0,Tongji University,36.98,28.9,29.2,13.1,63.5,37.2,37394.0,0.14,0.1,2016,0.39,0.3,0.29,0.13,0.64,0.37,0.1,0.09,0.12
595.0,University of Tulsa,36.96,29.7,12.9,24.6,71.7,43.8,4597.0,0.12,0.25,2016,0.39,0.31,0.13,0.25,0.72,0.44,0.01,0.07,0.3
596.0,United Arab Emirates University,36.94,18.8,14.8,21.7,30.1,95.0,9221.0,0.12,0.26,2016,0.39,0.2,0.15,0.22,0.3,0.95,0.02,0.07,0.32
597.0,University of Warsaw,36.92,26.1,15.8,42.2,28.5,41.6,49292.0,0.14,0.07,2016,0.39,0.27,0.16,0.42,0.28,0.42,0.13,0.09,0.09
598.0,University of Wisconsin-Milwaukee,36.9,17.3,13.8,45.5,29.0,26.0,22542.0,0.18,0.05,2016,0.39,0.18,0.14,0.46,0.29,0.26,0.06,0.11,0.06
599.0,Xi’an Jiaotong University,36.88,28.7,22.5,25.5,70.4,25.8,29863.0,0.12,0.04,2016,0.39,0.3,0.23,0.26,0.7,0.26,0.08,0.07,0.05
600.0,University of Zaragoza,36.86,20.1,12.7,49.5,36.7,33.5,31046.0,0.12,0.05,2016,0.39,0.21,0.13,0.5,0.37,0.34,0.08,0.07,0.06
601.0,University of A Coruña,36.84,18.3,10.0,16.6,38.2,23.4,17062.0,0.13,0.02,2016,0.39,0.19,0.1,0.17,0.38,0.23,0.04,0.08,0.02
602.0,Adam Mickiewicz University,36.82,20.0,11.0,15.3,28.7,25.7,40633.0,0.16,0.01,2016,0.39,0.21,0.11,0.15,0.29,0.26,0.11,0.1,0.01
603.0,AGH University of Science and Technology,36.8,14.2,3.7,35.7,46.87,17.9,35569.0,0.17,0.01,2016,0.39,0.15,0.04,0.36,0.47,0.18,0.09,0.1,0.01
604.0,Ajou University,36.78,19.5,11.9,23.9,45.7,20.0,12706.0,0.11,0.02,2016,0.39,0.2,0.12,0.24,0.46,0.2,0.03,0.07,0.02
605.0,University of Alcalá,36.76,17.6,11.2,28.3,43.3,50.0,30812.0,0.25,0.18,2016,0.39,0.18,0.11,0.28,0.43,0.5,0.08,0.15,0.22
606.0,Alexandria University,36.74,20.3,8.2,14.1,29.7,33.7,127431.0,0.23,0.01,2016,0.39,0.21,0.08,0.14,0.3,0.34,0.34,0.14,0.01
607.0,Alexandru Ioan Cuza University,36.72,24.9,13.6,7.0,28.2,46.9,25724.0,0.33,0.05,2016,0.39,0.26,0.14,0.07,0.28,0.47,0.07,0.2,0.06
608.0,Aligarh Muslim University,36.7,28.3,10.0,20.9,29.6,18.7,11197.0,0.1,0.02,2016,0.39,0.3,0.1,0.21,0.3,0.19,0.03,0.06,0.02
609.0,American University of Sharjah,36.68,12.4,10.6,13.3,33.3,95.6,5226.0,0.14,0.82,2016,0.39,0.13,0.11,0.13,0.33,0.96,0.01,0.09,1.0
610.0,Amrita University,36.65,20.4,5.8,20.7,28.0,29.6,17273.0,0.07,0.08,2016,0.38,0.21,0.06,0.21,0.28,0.3,0.05,0.04,0.1
611.0,Anadolu University,36.63,12.2,22.6,10.9,100.0,14.3,379231.0,1.63,0.01,2016,0.38,0.13,0.23,0.11,1.0,0.14,1.0,1.0,0.01
612.0,Andhra University,36.61,34.8,6.9,1.2,31.3,7.2,10407.0,0.2,0.03,2016,0.38,0.36,0.07,0.01,0.31,0.07,0.03,0.12,0.04
613.0,University of Antioquia,36.59,18.1,21.1,14.8,43.6,42.0,38872.0,0.23,0.01,2016,0.38,0.19,0.21,0.15,0.44,0.42,0.1,0.14,0.01
614.0,Aristotle University of Thessaloniki,36.57,22.6,15.0,29.5,33.6,36.6,46288.0,0.22,0.09,2016,0.38,0.24,0.15,0.3,0.34,0.37,0.12,0.13,0.11
615.0,"Asia University, Taiwan",36.55,14.4,15.9,30.5,38.4,18.3,12119.0,0.26,0.03,2016,0.38,0.15,0.16,0.3,0.38,0.18,0.03,0.16,0.04
616.0,Athens University of Economics and Business,36.53,13.4,18.8,31.2,66.5,39.2,13167.0,0.57,0.06,2016,0.38,0.14,0.19,0.31,0.66,0.39,0.03,0.35,0.07
617.0,Auckland University of Technology,36.51,17.3,9.8,21.7,28.5,95.6,18981.0,0.18,0.38,2016,0.38,0.18,0.1,0.22,0.28,0.96,0.05,0.11,0.46
