rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
311.0,Hong Kong Baptist University,41.01,21.2,13.2,70.8,29.1,62.3,10441.0,0.11,0.25,2015,0.43,0.23,0.13,0.71,0.29,0.63,0.09,0.15,0.4
312.0,Illinois Institute of Technology,40.97,40.2,17.3,50.3,51.19,59.4,23638.58,0.19,0.16,2015,0.43,0.43,0.18,0.5,0.51,0.6,0.2,0.26,0.25
313.0,Kansas State University,40.93,27.0,16.5,61.0,39.2,41.5,21379.0,0.15,0.1,2015,0.43,0.29,0.17,0.61,0.39,0.42,0.18,0.21,0.16
314.0,Koç University,40.89,21.6,24.4,58.5,50.6,49.8,4488.0,0.15,0.08,2015,0.43,0.23,0.25,0.58,0.51,0.5,0.04,0.21,0.13
315.0,Macquarie University,40.85,24.0,24.8,50.2,36.2,89.2,27930.0,0.2,0.44,2015,0.43,0.26,0.25,0.5,0.36,0.9,0.23,0.28,0.7
316.0,Novosibirsk State University,40.81,24.6,17.2,70.5,33.4,43.8,7131.0,0.07,0.13,2015,0.43,0.26,0.17,0.7,0.33,0.44,0.06,0.1,0.21
317.0,Oregon State University,40.77,27.8,21.1,63.3,32.0,36.7,22578.0,0.17,0.09,2015,0.43,0.3,0.21,0.63,0.32,0.37,0.19,0.24,0.14
318.0,Polytechnic University of Milan,40.73,27.6,26.6,55.8,67.8,42.9,30025.0,0.22,0.12,2015,0.43,0.3,0.27,0.56,0.68,0.43,0.25,0.31,0.19
319.0,Renmin University of China,40.69,34.9,14.7,59.6,42.8,44.4,24954.0,0.13,0.06,2015,0.43,0.38,0.15,0.6,0.43,0.45,0.21,0.18,0.1
320.0,San Diego State University,40.65,19.7,24.8,65.6,29.2,26.9,27420.0,0.32,0.05,2015,0.43,0.21,0.25,0.66,0.29,0.27,0.23,0.44,0.08
321.0,Sapienza University of Rome,40.61,32.3,28.1,50.7,34.2,37.5,120986.0,0.32,0.07,2015,0.43,0.35,0.28,0.51,0.34,0.38,1.0,0.44,0.11
322.0,Sharif University of Technology,40.57,28.7,34.7,50.4,86.2,19.4,10977.0,0.19,0.0,2015,0.43,0.31,0.35,0.5,0.86,0.2,0.09,0.26,0.0
323.0,State University of Campinas,40.53,43.4,38.8,28.0,44.5,20.7,27095.0,0.15,0.03,2015,0.43,0.47,0.39,0.28,0.44,0.21,0.22,0.21,0.05
324.0,Sun Yat-sen University,40.49,32.5,25.2,54.1,58.9,37.0,51351.0,0.17,0.08,2015,0.43,0.35,0.26,0.54,0.59,0.37,0.42,0.24,0.13
325.0,Tulane University,40.46,40.7,20.7,53.9,51.19,29.7,11381.0,0.08,0.08,2015,0.43,0.44,0.21,0.54,0.51,0.3,0.09,0.11,0.13
326.0,University of Bath,40.42,29.2,25.1,47.5,36.7,76.1,12830.0,0.19,0.3,2015,0.43,0.31,0.25,0.48,0.37,0.77,0.11,0.26,0.48
327.0,University of Canterbury,40.38,21.1,23.4,53.8,49.5,88.2,12187.0,0.16,0.2,2015,0.43,0.23,0.24,0.54,0.5,0.89,0.1,0.22,0.32
328.0,University of Cologne,40.34,25.6,18.4,65.3,28.8,52.1,43280.0,0.43,0.11,2015,0.43,0.28,0.19,0.65,0.29,0.53,0.36,0.6,0.17
329.0,University of Connecticut,40.3,37.6,27.1,45.4,31.1,38.8,25742.0,0.13,0.11,2015,0.43,0.4,0.27,0.45,0.31,0.39,0.21,0.18,0.17
330.0,University of Crete,40.26,19.0,16.8,67.0,36.0,47.0,14650.0,0.27,0.05,2015,0.43,0.2,0.17,0.67,0.36,0.48,0.12,0.38,0.08
331.0,University of Duisburg-Essen,40.22,21.9,13.7,64.1,44.2,49.2,36051.0,0.47,0.11,2015,0.43,0.24,0.14,0.64,0.44,0.5,0.3,0.65,0.17
332.0,University of Essex,40.19,31.6,29.0,39.3,29.1,86.7,12695.0,0.2,0.39,2015,0.43,0.34,0.29,0.39,0.29,0.88,0.1,0.28,0.62
333.0,University of Houston,40.15,39.3,25.8,44.2,43.2,33.1,40325.0,0.44,0.09,2015,0.43,0.42,0.26,0.44,0.43,0.34,0.33,0.61,0.14
334.0,University of Jyväskylä,40.11,27.6,24.0,50.2,51.19,47.2,9703.0,0.15,0.05,2015,0.43,0.3,0.24,0.5,0.51,0.48,0.08,0.21,0.08
335.0,University of Kansas,40.07,30.6,20.1,62.2,36.2,32.2,23638.58,0.19,0.16,2015,0.42,0.33,0.2,0.62,0.36,0.33,0.2,0.26,0.25
336.0,University of Manitoba,40.03,31.6,29.4,48.2,43.5,43.4,28576.0,0.28,0.11,2015,0.42,0.34,0.3,0.48,0.44,0.44,0.24,0.39,0.17
337.0,University of Marrakech Cadi Ayyad,40.0,16.3,6.5,83.0,28.6,45.1,56060.0,0.39,0.01,2015,0.42,0.18,0.07,0.83,0.29,0.46,0.46,0.54,0.02
338.0,University of Montana,39.96,29.1,13.7,75.0,34.4,20.7,12470.0,0.15,0.03,2015,0.42,0.31,0.14,0.75,0.34,0.21,0.1,0.21,0.05
339.0,University of Nebraska Medical Center,39.92,36.4,16.5,51.5,34.5,34.8,2857.0,0.03,0.08,2015,0.42,0.39,0.17,0.52,0.34,0.35,0.02,0.04,0.13
340.0,University of Oklahoma,39.89,32.6,15.7,57.5,34.5,30.0,23638.58,0.19,0.16,2015,0.42,0.35,0.16,0.57,0.34,0.3,0.2,0.26,0.25
341.0,University of Padua,39.85,20.7,18.2,68.0,32.9,40.4,62577.0,0.18,0.04,2015,0.42,0.22,0.18,0.68,0.33,0.41,0.52,0.25,0.06
342.0,University of Pisa,39.81,22.4,18.8,69.2,37.7,36.7,47247.0,0.18,0.04,2015,0.42,0.24,0.19,0.69,0.38,0.37,0.39,0.25,0.06
343.0,University of Southern Denmark,39.77,19.5,20.5,61.2,72.6,67.1,22210.0,0.13,0.16,2015,0.42,0.21,0.21,0.61,0.73,0.68,0.18,0.18,0.25
344.0,University of Stirling,39.74,21.5,25.1,49.9,30.7,66.9,7828.0,0.16,0.22,2015,0.42,0.23,0.25,0.5,0.31,0.68,0.06,0.22,0.35
345.0,University of Stuttgart,39.7,30.6,17.3,56.9,48.2,59.3,24099.0,0.45,0.2,2015,0.42,0.33,0.18,0.57,0.48,0.6,0.2,0.62,0.32
346.0,University of Tampere,39.66,22.9,22.2,58.7,42.5,45.6,10045.0,0.1,0.04,2015,0.42,0.25,0.23,0.59,0.42,0.46,0.08,0.14,0.06
347.0,University of Tsukuba,39.63,33.4,21.6,51.1,36.9,36.1,15930.0,0.13,0.16,2015,0.42,0.36,0.22,0.51,0.37,0.37,0.13,0.18,0.25
348.0,University of Valencia,39.59,17.9,12.0,72.7,30.8,43.7,58413.0,0.15,0.09,2015,0.42,0.19,0.12,0.73,0.31,0.44,0.48,0.21,0.14
349.0,University of Warsaw,39.56,20.8,13.6,70.0,28.5,41.6,49292.0,0.14,0.07,2015,0.42,0.22,0.14,0.7,0.28,0.42,0.41,0.19,0.11
350.0,Wayne State University,39.52,32.0,15.2,61.0,51.19,30.7,23065.0,0.11,0.07,2015,0.42,0.34,0.15,0.61,0.51,0.31,0.19,0.15,0.11
351.0,Zhejiang University,39.48,36.0,33.1,40.2,88.6,21.5,47508.0,0.16,0.05,2015,0.42,0.39,0.34,0.4,0.89,0.22,0.39,0.22,0.08
352.0,Aalborg University,39.45,23.8,28.5,39.9,43.9,65.8,17422.0,0.16,0.15,2015,0.42,0.26,0.29,0.4,0.44,0.67,0.14,0.22,0.24
353.0,Aberystwyth University,39.41,20.7,20.6,52.2,33.0,66.5,9252.0,0.19,0.18,2015,0.42,0.22,0.21,0.52,0.33,0.67,0.08,0.26,0.29
354.0,Aston University,39.38,19.4,21.6,45.1,35.7,79.7,23638.58,0.19,0.16,2015,0.42,0.21,0.22,0.45,0.36,0.81,0.2,0.26,0.25
355.0,Bayreuth University,39.34,21.3,12.9,61.8,34.8,53.9,12520.0,0.36,0.08,2015,0.42,0.23,0.13,0.62,0.35,0.55,0.1,0.5,0.13
356.0,Bielefeld University,39.3,27.5,19.1,52.0,37.4,48.6,21428.0,0.68,0.08,2015,0.42,0.3,0.19,0.52,0.37,0.49,0.18,0.94,0.13
357.0,Claude Bernard University Lyon 1,39.27,19.1,17.2,62.6,33.6,52.1,35308.0,0.16,0.11,2015,0.42,0.21,0.17,0.63,0.34,0.53,0.29,0.22,0.17
358.0,Curtin University,39.23,20.1,17.1,45.3,36.1,91.3,30333.0,0.17,0.38,2015,0.42,0.22,0.17,0.45,0.36,0.92,0.25,0.24,0.6
359.0,Ewha Womans University,39.2,23.5,18.0,57.6,61.3,36.0,17625.0,0.14,0.06,2015,0.42,0.25,0.18,0.58,0.61,0.36,0.15,0.19,0.1
360.0,George Mason University,39.16,26.3,20.3,53.9,28.7,35.8,26622.0,0.17,0.07,2015,0.42,0.28,0.21,0.54,0.29,0.36,0.22,0.24,0.11
361.0,Hanyang University,39.13,31.5,32.3,29.0,88.7,48.4,16729.0,0.1,0.19,2015,0.41,0.34,0.33,0.29,0.89,0.49,0.14,0.14,0.3
362.0,Hokkaido University,39.09,38.4,27.5,32.2,43.4,25.2,18162.0,0.08,0.09,2015,0.41,0.41,0.28,0.32,0.43,0.26,0.15,0.11,0.14
363.0,Indian Institute of Technology Bombay,39.06,34.2,24.6,43.5,49.7,19.5,8327.0,0.15,0.01,2015,0.41,0.37,0.25,0.44,0.5,0.2,0.07,0.21,0.02
364.0,Indian Institute of Technology Roorkee,39.02,25.2,14.3,62.6,69.0,16.6,8061.0,0.19,0.01,2015,0.41,0.27,0.15,0.63,0.69,0.17,0.07,0.26,0.02
365.0,Isfahan University of Technology,38.99,20.7,27.3,48.9,84.1,20.0,10964.0,0.26,0.01,2015,0.41,0.22,0.28,0.49,0.84,0.2,0.09,0.36,0.02
366.0,King Mongkut’s University of Technology Thonburi,38.95,16.7,10.0,75.0,56.5,22.5,17791.0,0.24,0.01,2015,0.41,0.18,0.1,0.75,0.56,0.23,0.15,0.33,0.02
367.0,Kyushu University,38.92,36.5,28.5,33.6,68.7,26.1,18925.0,0.07,0.08,2015,0.41,0.39,0.29,0.34,0.69,0.26,0.16,0.1,0.13
368.0,Lehigh University,38.89,25.4,16.6,56.3,39.2,34.5,6300.0,0.11,0.15,2015,0.41,0.27,0.17,0.56,0.39,0.35,0.05,0.15,0.24
369.0,Linköping University,38.85,20.2,27.6,51.5,51.19,50.9,17866.0,0.08,0.1,2015,0.41,0.22,0.28,0.52,0.51,0.52,0.15,0.11,0.16
370.0,Murdoch University,38.82,21.2,17.8,46.5,40.5,85.3,16606.0,0.33,0.43,2015,0.41,0.23,0.18,0.46,0.4,0.86,0.14,0.46,0.68
371.0,National Cheng Kung University,38.78,31.8,40.1,28.4,100.0,26.7,21234.0,0.14,0.11,2015,0.41,0.34,0.41,0.28,1.0,0.27,0.18,0.19,0.17
372.0,National Sun Yat-Sen University,38.75,26.4,32.9,39.0,47.0,24.2,9336.0,0.2,0.04,2015,0.41,0.28,0.33,0.39,0.47,0.24,0.08,0.28,0.06
373.0,National Taiwan University of Science and Technology (Taiwan Tech),38.71,27.7,42.6,30.9,82.0,26.7,7446.0,0.17,0.11,2015,0.41,0.3,0.43,0.31,0.82,0.27,0.06,0.24,0.17
374.0,Royal College of Surgeons in Ireland,38.68,24.7,18.9,43.5,28.4,82.6,2473.0,0.16,0.63,2015,0.41,0.27,0.19,0.44,0.28,0.84,0.02,0.22,1.0
375.0,Ruhr University Bochum,38.65,31.5,22.5,42.0,47.4,53.6,38675.0,0.46,0.13,2015,0.41,0.34,0.23,0.42,0.47,0.54,0.32,0.64,0.21
376.0,Swinburne University of Technology,38.61,20.2,16.3,50.2,38.8,86.9,20314.0,0.36,0.33,2015,0.41,0.22,0.17,0.5,0.39,0.88,0.17,0.5,0.52
377.0,UiT The Arctic University of Norway,38.58,20.7,16.9,53.2,38.8,60.0,10398.0,0.12,0.1,2015,0.41,0.22,0.17,0.53,0.39,0.61,0.09,0.17,0.16
378.0,Umeå University,38.55,21.2,25.7,52.7,31.3,50.3,16667.0,0.12,0.07,2015,0.41,0.23,0.26,0.53,0.31,0.51,0.14,0.17,0.11
379.0,University of Bari Aldo Moro,38.51,29.1,18.1,52.0,35.2,38.1,51560.0,0.65,0.02,2015,0.41,0.31,0.18,0.52,0.35,0.39,0.43,0.9,0.03
380.0,University of Eastern Finland,38.48,24.3,21.6,53.8,32.8,44.1,10798.0,0.17,0.06,2015,0.41,0.26,0.22,0.54,0.33,0.45,0.09,0.24,0.1
381.0,University of Ferrara,38.45,19.5,15.2,64.5,40.4,42.1,18882.0,0.3,0.07,2015,0.41,0.21,0.15,0.64,0.4,0.43,0.16,0.42,0.11
382.0,University of Florence,38.41,18.1,17.3,60.8,35.4,37.4,54290.0,0.17,0.07,2015,0.41,0.19,0.18,0.61,0.35,0.38,0.45,0.24,0.11
383.0,University of Graz,38.38,23.7,17.3,55.1,30.2,64.8,20584.0,0.27,0.12,2015,0.41,0.26,0.18,0.55,0.3,0.66,0.17,0.38,0.19
384.0,University of Hertfordshire,38.35,16.2,10.9,65.0,29.6,74.9,19665.0,0.19,0.27,2015,0.41,0.17,0.11,0.65,0.3,0.76,0.16,0.26,0.43
385.0,University of Lisbon,38.31,30.1,22.8,44.8,33.9,46.8,47849.0,0.18,0.09,2015,0.41,0.32,0.23,0.45,0.34,0.47,0.4,0.25,0.14
386.0,University of Liège,38.28,25.9,18.4,44.6,70.4,69.1,20951.0,0.26,0.23,2015,0.41,0.28,0.19,0.45,0.7,0.7,0.17,0.36,0.37
387.0,University of Minho,38.25,20.2,16.2,60.6,44.5,49.7,19090.0,0.19,0.09,2015,0.41,0.22,0.16,0.61,0.44,0.5,0.16,0.26,0.14
388.0,University of Missouri,38.22,31.7,22.0,46.6,31.2,29.6,29885.0,0.14,0.05,2015,0.41,0.34,0.22,0.47,0.31,0.3,0.25,0.19,0.08
389.0,University of Navarra,38.18,29.5,22.3,41.7,90.2,46.2,11259.0,0.11,0.16,2015,0.4,0.32,0.23,0.42,0.9,0.47,0.09,0.15,0.25
390.0,University of Portsmouth,38.15,16.1,10.6,61.6,29.2,73.3,20161.0,0.19,0.23,2015,0.4,0.17,0.11,0.62,0.29,0.74,0.17,0.26,0.37
391.0,University of Rome III,38.12,19.3,11.8,62.1,37.7,48.0,36353.0,0.61,0.05,2015,0.4,0.21,0.12,0.62,0.38,0.49,0.3,0.85,0.08
392.0,University of Seoul,38.09,21.0,20.2,63.3,29.1,34.3,10243.0,0.19,0.03,2015,0.4,0.23,0.2,0.63,0.29,0.35,0.08,0.26,0.05
393.0,University of Turku,38.05,24.3,21.8,47.7,32.1,46.3,12326.0,0.15,0.05,2015,0.4,0.26,0.22,0.48,0.32,0.47,0.1,0.21,0.08
394.0,University of Vermont,38.02,26.8,19.4,57.5,51.19,21.0,23638.58,0.19,0.16,2015,0.4,0.29,0.2,0.57,0.51,0.21,0.2,0.26,0.25
395.0,University of Waikato,37.99,18.6,17.0,50.0,50.0,80.3,10159.0,0.17,0.25,2015,0.4,0.2,0.17,0.5,0.5,0.81,0.08,0.24,0.4
396.0,Vrije Universiteit Brussel,37.96,31.2,17.9,48.1,44.8,54.5,9020.0,0.17,0.16,2015,0.4,0.34,0.18,0.48,0.45,0.55,0.07,0.24,0.25
397.0,Waseda University,37.93,25.5,16.3,55.5,32.6,43.1,52316.0,0.17,0.08,2015,0.4,0.27,0.17,0.56,0.33,0.44,0.43,0.24,0.13
398.0,Washington State University,37.89,28.5,27.5,44.2,54.5,36.0,24550.0,0.18,0.07,2015,0.4,0.31,0.28,0.44,0.55,0.36,0.2,0.25,0.11
399.0,Western Sydney University,37.86,17.8,22.4,58.7,30.4,50.1,30704.0,0.32,0.09,2015,0.4,0.19,0.23,0.59,0.3,0.51,0.25,0.44,0.14
400.0,Wuhan University,37.83,34.1,17.4,48.5,85.9,33.1,46227.0,0.14,0.07,2015,0.4,0.37,0.18,0.48,0.86,0.34,0.38,0.19,0.11
401.0,Wuhan University of Technology,37.8,16.2,8.0,75.8,57.8,21.4,50260.0,0.15,0.02,2015,0.4,0.17,0.08,0.76,0.58,0.22,0.42,0.21,0.03
