rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
486,University of Tsukuba,16271,0.13,0.17,41.79,40.1,32.7,35.1,42.4,37.1,2017,0.44,0.42,0.33,0.35,0.42,0.37,0.01,0.02,0.2
487,UiT The Arctic University of Norway,12180,0.12,0.12,41.76,22.7,17.0,64.3,36.9,67.3,2017,0.44,0.24,0.17,0.64,0.37,0.67,0.01,0.02,0.14
488,Verona University,24390,0.19,0.06,41.74,23.1,13.4,73.4,42.1,40.9,2017,0.44,0.24,0.14,0.73,0.42,0.41,0.02,0.03,0.07
489,University of Waikato,9904,0.17,0.26,41.71,20.9,23.2,49.5,34.7,87.8,2017,0.44,0.22,0.23,0.5,0.35,0.88,0.01,0.03,0.31
490,Western Sydney University,30734,0.29,0.13,41.69,17.9,24.4,57.9,35.6,77.5,2017,0.44,0.19,0.25,0.58,0.36,0.78,0.02,0.05,0.15
491,Wuhan University,49152,0.14,0.07,41.66,40.9,30.2,29.2,91.1,37.5,2017,0.44,0.43,0.3,0.29,0.91,0.38,0.03,0.02,0.08
492,Xiamen University,42210,0.16,0.04,41.64,26.7,21.6,54.2,7.7,25.5,2017,0.44,0.28,0.22,0.54,0.08,0.26,0.03,0.03,0.05
493,École normale supérieure Paris-Saclay,1505,0.1,0.07,41.62,32.1,9.6,54.0,44.0,50.7,2017,0.44,0.34,0.1,0.54,0.44,0.51,0.0,0.02,0.08
494,American University of Beirut,7836,0.09,0.23,41.59,28.5,12.8,38.4,38.5,88.1,2017,0.44,0.3,0.13,0.38,0.38,0.88,0.01,0.02,0.27
495,"University of the Andes, Colombia",16880,0.18,0.02,41.57,19.9,14.9,50.0,49.4,55.5,2017,0.44,0.21,0.15,0.5,0.49,0.56,0.01,0.03,0.02
496,University of Arkansas,23545,0.2,0.05,41.54,24.4,19.2,39.2,39.1,27.9,2017,0.44,0.26,0.19,0.39,0.39,0.28,0.02,0.03,0.06
497,Athens University of Economics and Business,11659,0.48,0.06,41.52,16.9,20.5,41.2,37.9,43.1,2017,0.44,0.18,0.21,0.41,0.38,0.43,0.01,0.08,0.07
498,Auckland University of Technology,17627,0.17,0.39,41.5,17.8,12.5,45.9,33.9,94.8,2017,0.44,0.19,0.13,0.46,0.34,0.95,0.01,0.03,0.46
499,University of the Basque Country,44806,0.15,0.06,41.47,20.9,14.3,50.2,34.7,37.9,2017,0.44,0.22,0.14,0.5,0.35,0.38,0.03,0.03,0.07
500,Ben-Gurion University of the Negev,16477,0.2,0.03,41.45,23.8,27.5,35.5,42.9,34.5,2017,0.44,0.25,0.28,0.36,0.43,0.35,0.01,0.03,0.04
501,Bond University,3201,0.14,0.35,41.43,18.7,21.2,37.1,36.3,89.5,2017,0.44,0.2,0.21,0.37,0.36,0.9,0.0,0.02,0.42
502,Université Bourgogne Franche-Comté (UBFC),54487,0.26,0.11,41.4,21.5,11.7,56.6,34.5,51.6,2017,0.44,0.23,0.12,0.57,0.34,0.52,0.04,0.04,0.13
503,University of Cagliari,29743,0.3,0.02,41.38,19.0,12.2,56.6,35.2,34.5,2017,0.44,0.2,0.12,0.57,0.35,0.35,0.02,0.05,0.02
504,Carleton University,25795,0.3,0.19,41.35,19.5,25.6,33.9,33.9,63.6,2017,0.44,0.2,0.26,0.34,0.34,0.64,0.02,0.05,0.23
505,University of Catania,53120,0.34,0.01,41.33,15.3,12.9,68.3,34.6,26.8,2017,0.44,0.16,0.13,0.68,0.35,0.27,0.04,0.06,0.01
506,Catholic University of the Sacred Heart,30263,0.19,0.08,41.31,18.0,7.6,56.4,40.3,39.1,2017,0.43,0.19,0.08,0.56,0.4,0.39,0.02,0.03,0.1
507,Ca’ Foscari University of Venice,20478,0.42,0.07,41.28,21.1,25.9,46.1,35.3,41.2,2017,0.43,0.22,0.26,0.46,0.35,0.41,0.01,0.07,0.08
508,University of Chile,38079,0.17,0.04,41.26,25.4,18.4,36.9,32.1,46.7,2017,0.43,0.27,0.19,0.37,0.32,0.47,0.03,0.03,0.05
509,China Agricultural University,18945,0.12,0.02,41.24,33.9,21.8,29.4,47.8,18.6,2017,0.43,0.35,0.22,0.29,0.48,0.19,0.01,0.02,0.02
510,"China Medical University, Taiwan",7810,0.16,0.09,41.21,24.0,24.4,45.2,69.6,27.0,2017,0.43,0.25,0.25,0.45,0.7,0.27,0.01,0.03,0.11
511,Complutense University of Madrid,63925,0.2,0.12,41.19,30.7,27.1,36.7,36.0,40.1,2017,0.43,0.32,0.27,0.37,0.36,0.4,0.05,0.03,0.14
512,Concordia University,31440,0.31,0.27,41.17,19.2,24.7,40.9,34.4,79.2,2017,0.43,0.2,0.25,0.41,0.34,0.79,0.02,0.05,0.32
513,Creighton University,7127,0.1,0.09,41.14,42.3,9.7,45.1,35.7,27.8,2017,0.43,0.44,0.1,0.45,0.36,0.28,0.01,0.02,0.11
514,East China Normal University,28674,0.13,0.11,41.12,27.4,18.7,46.7,45.1,41.6,2017,0.43,0.29,0.19,0.47,0.45,0.42,0.02,0.02,0.13
515,East China University of Science and Technology,23869,0.13,0.05,41.1,22.5,15.2,51.9,60.7,25.6,2017,0.43,0.24,0.15,0.52,0.61,0.26,0.02,0.02,0.06
516,Edith Cowan University,16540,0.36,0.17,41.08,17.9,19.1,45.7,36.5,68.5,2017,0.43,0.19,0.19,0.46,0.36,0.69,0.01,0.06,0.2
517,University of Granada,59530,0.18,0.09,41.05,21.9,16.8,46.3,33.2,43.1,2017,0.43,0.23,0.17,0.46,0.33,0.43,0.04,0.03,0.11
518,Harbin Institute of Technology,31580,0.11,0.08,41.03,31.1,27.7,24.4,97.7,27.9,2017,0.43,0.33,0.28,0.24,0.98,0.28,0.02,0.02,0.1
519,University of Hertfordshire,17550,0.17,0.27,41.01,15.9,11.5,56.2,33.0,77.5,2017,0.43,0.17,0.12,0.56,0.33,0.78,0.01,0.03,0.32
520,Hiroshima University,14639,0.08,0.06,40.98,30.0,14.0,41.2,45.4,24.0,2017,0.43,0.31,0.14,0.41,0.45,0.24,0.01,0.01,0.07
521,University of Hull,14520,0.18,0.2,40.96,19.9,20.8,46.4,34.2,73.3,2017,0.43,0.21,0.21,0.46,0.34,0.73,0.01,0.03,0.24
522,Indian Institute of Technology Kharagpur,10586,0.18,0.0,40.94,31.0,19.4,44.5,49.5,16.0,2017,0.43,0.32,0.2,0.44,0.5,0.16,0.01,0.03,0.0
523,Indian Institute of Technology Roorkee,8134,0.14,0.01,40.92,26.9,15.8,55.1,64.3,15.2,2017,0.43,0.28,0.16,0.55,0.64,0.15,0.01,0.02,0.01
524,University of Ioannina,21266,0.39,0.04,40.89,14.3,14.8,64.8,35.5,40.3,2017,0.43,0.15,0.15,0.65,0.36,0.4,0.02,0.07,0.05
525,Iran University of Science and Technology,12236,0.28,0.0,40.87,23.2,23.7,41.8,50.7,13.9,2017,0.43,0.24,0.24,0.42,0.51,0.14,0.01,0.05,0.0
526,Istanbul Technical University,34649,0.17,0.05,40.85,24.0,24.6,32.4,100.0,24.8,2017,0.43,0.25,0.25,0.32,1.0,0.25,0.02,0.03,0.06
527,Jadavpur University,11017,0.17,0.0,40.82,32.1,15.4,37.6,39.1,14.1,2017,0.43,0.34,0.16,0.38,0.39,0.14,0.01,0.03,0.0
528,Kansas State University,21472,0.14,0.1,40.8,25.0,17.9,40.7,44.4,43.9,2017,0.43,0.26,0.18,0.41,0.44,0.44,0.02,0.02,0.12
529,"Khalifa University of Science, Technology and Research",1047,0.09,0.22,40.78,24.9,12.1,43.2,45.8,93.3,2017,0.43,0.26,0.12,0.43,0.46,0.93,0.0,0.02,0.26
530,King Saud University,40404,0.13,0.07,40.76,24.0,27.9,28.7,96.4,76.0,2017,0.43,0.25,0.28,0.29,0.96,0.76,0.03,0.02,0.08
531,University of KwaZulu-Natal,32074,0.26,0.05,40.73,21.5,25.3,42.9,39.5,59.4,2017,0.43,0.23,0.26,0.43,0.4,0.59,0.02,0.04,0.06
532,Lappeenranta-Lahti University of Technology LUT,3576,0.23,0.2,40.71,28.4,26.3,28.7,61.5,55.9,2017,0.43,0.3,0.27,0.29,0.62,0.56,0.0,0.04,0.24
533,University of Limerick,13250,0.21,0.17,40.69,18.5,19.0,44.3,36.0,82.6,2017,0.43,0.19,0.19,0.44,0.36,0.83,0.01,0.04,0.2
534,Liverpool John Moores University,18200,0.18,0.14,40.67,16.1,13.3,56.7,32.7,65.0,2017,0.43,0.17,0.13,0.57,0.33,0.65,0.01,0.03,0.17
535,Louisiana State University,28541,0.2,0.05,40.65,31.1,20.2,42.1,32.1,29.7,2017,0.43,0.33,0.2,0.42,0.32,0.3,0.02,0.03,0.06
536,Mahidol University,28665,0.08,0.03,40.62,29.4,13.4,36.8,50.8,42.9,2017,0.43,0.31,0.14,0.37,0.51,0.43,0.02,0.01,0.04
537,University of Maribor,13956,0.16,0.03,40.6,16.0,13.1,51.2,39.6,35.5,2017,0.43,0.17,0.13,0.51,0.4,0.36,0.01,0.03,0.04
538,Memorial University of Newfoundland,15403,0.16,0.13,40.58,18.8,16.8,50.9,52.1,37.9,2017,0.43,0.2,0.17,0.51,0.52,0.38,0.01,0.03,0.15
539,Middlesex University,16035,0.2,0.44,40.56,18.5,13.2,39.5,32.2,84.9,2017,0.43,0.19,0.13,0.4,0.32,0.85,0.01,0.03,0.52
540,University of Minho,18475,0.18,0.1,40.54,22.2,22.1,39.2,50.3,46.3,2017,0.43,0.23,0.22,0.39,0.5,0.46,0.01,0.03,0.12
541,Missouri University of Science and Technology,7884,0.23,0.17,40.51,20.0,24.7,34.0,45.4,65.3,2017,0.43,0.21,0.25,0.34,0.45,0.65,0.01,0.04,0.2
542,Montana State University,13360,0.19,0.05,40.49,18.7,20.7,56.7,43.3,26.2,2017,0.43,0.2,0.21,0.57,0.43,0.26,0.01,0.03,0.06
543,Monterrey Institute of Technology,14168,0.2,0.15,40.47,25.0,16.6,36.5,93.5,67.6,2017,0.43,0.26,0.17,0.36,0.94,0.68,0.01,0.03,0.18
544,National Autonomous University of Mexico,139544,0.12,0.05,40.45,36.8,33.0,17.8,60.2,37.2,2017,0.43,0.39,0.33,0.18,0.6,0.37,0.1,0.02,0.06
545,National Institute of Applied Sciences of Lyon (INSA Lyon),6215,0.09,0.3,40.43,27.3,11.9,43.0,66.7,76.4,2017,0.43,0.29,0.12,0.43,0.67,0.76,0.0,0.02,0.36
546,National Taiwan Normal University,10752,0.13,0.23,40.4,28.2,31.1,17.6,78.3,44.4,2017,0.43,0.3,0.31,0.18,0.78,0.44,0.01,0.02,0.27
547,National Yang-Ming University,4363,0.05,0.02,40.38,31.5,15.8,37.7,35.5,17.1,2017,0.43,0.33,0.16,0.38,0.36,0.17,0.0,0.01,0.02
548,National and Kapodistrian University of Athens,61985,0.32,0.09,40.36,27.0,16.4,46.8,38.0,43.0,2017,0.42,0.28,0.17,0.47,0.38,0.43,0.04,0.05,0.11
549,University of Nebraska Medical Center,2847,0.02,0.08,40.34,36.4,12.9,35.8,37.1,36.8,2017,0.42,0.38,0.13,0.36,0.37,0.37,0.0,0.0,0.1
550,New Jersey Institute of Technology,9743,0.18,0.21,40.32,21.3,17.8,47.9,47.6,55.1,2017,0.42,0.22,0.18,0.48,0.48,0.55,0.01,0.03,0.25
551,NOVA University of Lisbon,19425,0.18,0.12,40.3,23.7,21.7,45.2,42.3,52.0,2017,0.42,0.25,0.22,0.45,0.42,0.52,0.01,0.03,0.14
552,Oklahoma State University,21252,0.21,0.07,40.27,26.4,24.7,41.7,36.3,27.2,2017,0.42,0.28,0.25,0.42,0.36,0.27,0.02,0.04,0.08
553,Old Dominion University,20131,0.2,0.03,40.25,23.1,17.7,53.2,1.7,27.5,2017,0.42,0.24,0.18,0.53,0.02,0.28,0.01,0.03,0.04
554,Otto von Guericke University of Magdeburg,14104,0.12,0.13,40.23,23.0,14.2,40.3,41.1,49.2,2017,0.42,0.24,0.14,0.4,0.41,0.49,0.01,0.02,0.15
555,Paderborn University,19621,0.48,0.09,40.21,23.6,22.3,35.9,41.4,40.6,2017,0.42,0.25,0.23,0.36,0.41,0.41,0.01,0.08,0.11
556,University of Palermo,46200,0.25,0.01,40.19,17.8,11.1,70.5,34.2,24.1,2017,0.42,0.19,0.11,0.7,0.34,0.24,0.03,0.04,0.01
557,University of Parma,26159,0.3,0.06,40.17,15.1,19.8,58.2,37.2,36.4,2017,0.42,0.16,0.2,0.58,0.37,0.36,0.02,0.05,0.07
558,Pontifical Javeriana University,22794,0.17,0.01,40.15,15.8,8.0,63.7,32.8,44.0,2017,0.42,0.17,0.08,0.64,0.33,0.44,0.02,0.03,0.01
559,Pusan National University,24882,0.2,0.12,40.12,27.8,27.1,25.6,63.8,33.9,2017,0.42,0.29,0.27,0.26,0.64,0.34,0.02,0.03,0.14
560,Qatar University,11844,0.19,0.43,40.1,16.2,16.3,45.2,41.8,99.9,2017,0.42,0.17,0.16,0.45,0.42,1.0,0.01,0.03,0.51
561,University of Regina,11821,0.23,0.14,40.08,16.5,11.9,48.8,34.8,50.9,2017,0.42,0.17,0.12,0.49,0.35,0.51,0.01,0.04,0.17
562,University of Rennes 1,26171,0.3,0.14,40.06,22.3,17.0,50.7,41.6,54.9,2017,0.42,0.23,0.17,0.51,0.42,0.55,0.02,0.05,0.17
563,Roskilde University,6023,0.15,0.08,40.04,17.9,28.3,39.9,35.6,47.1,2017,0.42,0.19,0.29,0.4,0.36,0.47,0.0,0.03,0.1
564,Sejong University,11622,0.16,0.04,40.02,21.5,15.7,47.4,35.6,29.8,2017,0.42,0.23,0.16,0.47,0.36,0.3,0.01,0.03,0.05
565,Semmelweis University,12592,0.11,0.25,40.0,24.0,12.8,50.2,34.5,71.3,2017,0.42,0.25,0.13,0.5,0.34,0.71,0.01,0.02,0.3
566,Sharif University of Technology,11177,0.18,0.0,39.98,25.1,27.4,37.6,85.3,17.9,2017,0.42,0.26,0.28,0.38,0.85,0.18,0.01,0.03,0.0
567,Université de Sherbrooke,14367,0.12,0.08,39.96,22.2,13.3,45.8,34.7,56.2,2017,0.42,0.23,0.13,0.46,0.35,0.56,0.01,0.02,0.1
568,University of Siena,18244,0.14,0.08,39.94,20.7,13.8,52.2,34.7,42.4,2017,0.42,0.22,0.14,0.52,0.35,0.42,0.01,0.02,0.1
569,Sogang University,10494,0.24,0.05,39.91,24.9,27.5,32.7,48.4,26.0,2017,0.42,0.26,0.28,0.33,0.48,0.26,0.01,0.04,0.06
570,"Soochow University, China",43366,0.15,0.02,39.89,19.7,15.8,58.8,68.1,18.3,2017,0.42,0.21,0.16,0.59,0.68,0.18,0.03,0.03,0.02
571,Southeast University,31983,0.12,0.04,39.87,27.2,30.4,28.9,92.7,22.0,2017,0.42,0.28,0.31,0.29,0.93,0.22,0.02,0.02,0.05
572,Southern Cross University,9143,0.35,0.15,39.85,16.9,23.1,47.1,38.6,52.6,2017,0.42,0.18,0.23,0.47,0.39,0.53,0.01,0.06,0.18
573,SUNY University at Albany,15363,0.16,0.08,39.83,23.5,22.8,45.8,32.7,34.4,2017,0.42,0.25,0.23,0.46,0.33,0.34,0.01,0.03,0.1
574,University of the Sunshine Coast,7512,0.28,0.16,39.81,15.2,17.9,47.1,33.5,60.0,2017,0.42,0.16,0.18,0.47,0.34,0.6,0.01,0.05,0.19
575,Tampere University of Technology,5696,0.15,0.13,39.79,23.0,14.9,44.3,64.6,56.1,2017,0.42,0.24,0.15,0.44,0.65,0.56,0.0,0.03,0.15
576,University of Texas at Arlington,26833,0.24,0.11,39.77,20.0,17.4,48.3,40.7,36.3,2017,0.42,0.21,0.18,0.48,0.41,0.36,0.02,0.04,0.13
577,Tianjin University,30103,0.12,0.01,39.75,32.6,29.2,21.9,99.3,16.5,2017,0.42,0.34,0.29,0.22,0.99,0.17,0.02,0.02,0.01
578,University of Toledo,18916,0.16,0.1,39.73,32.8,14.1,33.6,44.3,38.8,2017,0.42,0.34,0.14,0.34,0.44,0.39,0.01,0.03,0.12
579,Tongji University,36432,0.14,0.12,39.71,32.4,35.2,22.3,98.7,39.2,2017,0.42,0.34,0.36,0.22,0.99,0.39,0.03,0.02,0.14
580,The University of Tulsa,4682,0.12,0.26,39.69,33.6,15.3,41.9,66.6,44.6,2017,0.42,0.35,0.15,0.42,0.67,0.45,0.0,0.02,0.31
581,University of Ulsan,14841,0.14,0.02,39.67,19.4,18.8,60.8,54.7,18.7,2017,0.42,0.2,0.19,0.61,0.55,0.19,0.01,0.02,0.02
582,Ulster University,17660,0.14,0.07,39.65,18.7,15.3,49.5,33.1,70.7,2017,0.42,0.2,0.15,0.5,0.33,0.71,0.01,0.02,0.08
583,United Arab Emirates University,7101,0.09,0.27,39.63,24.0,16.0,38.7,33.2,95.4,2017,0.42,0.25,0.16,0.39,0.33,0.95,0.01,0.02,0.32
584,University of Urbino Carlo Bo,13381,0.34,0.07,39.61,14.1,7.9,59.5,35.0,37.7,2017,0.42,0.15,0.08,0.6,0.35,0.38,0.01,0.06,0.08
585,University of Valencia,52339,0.16,0.09,39.59,20.9,18.4,50.5,34.4,41.7,2017,0.42,0.22,0.19,0.5,0.34,0.42,0.04,0.03,0.11
586,Polytechnic University of Valencia,25288,0.11,0.11,39.56,22.1,24.8,43.9,44.3,41.9,2017,0.42,0.23,0.25,0.44,0.44,0.42,0.02,0.02,0.13
587,University of Warsaw,47940,0.14,0.07,39.54,25.0,16.5,45.2,32.7,44.2,2017,0.42,0.26,0.17,0.45,0.33,0.44,0.03,0.02,0.08
588,Warsaw University of Technology,34708,0.15,0.03,39.52,18.4,9.9,59.0,36.7,21.5,2017,0.42,0.19,0.1,0.59,0.37,0.22,0.02,0.03,0.04
589,University of Wisconsin-Milwaukee,22442,0.18,0.06,39.5,21.1,17.8,53.6,34.0,28.2,2017,0.42,0.22,0.18,0.54,0.34,0.28,0.02,0.03,0.07
590,Xi’an Jiaotong University,31851,0.11,0.04,39.48,35.3,26.3,32.9,54.9,26.2,2017,0.42,0.37,0.27,0.33,0.55,0.26,0.02,0.02,0.05
591,University of Zaragoza,30733,0.12,0.05,39.46,20.3,12.5,49.7,38.6,35.1,2017,0.42,0.21,0.13,0.5,0.39,0.35,0.02,0.02,0.06
592,University of A Coruña,16598,0.13,0.02,39.44,17.6,10.9,23.7,35.5,27.3,2017,0.42,0.18,0.11,0.24,0.36,0.27,0.01,0.02,0.02
593,AGH University of Science and Technology,33244,0.15,0.02,39.42,16.1,11.0,40.3,36.6,19.4,2017,0.41,0.17,0.11,0.4,0.37,0.19,0.02,0.03,0.02
594,Ajou University,11724,0.1,0.04,39.4,20.8,12.4,28.1,48.4,22.2,2017,0.41,0.22,0.13,0.28,0.48,0.22,0.01,0.02,0.05
595,University of Alcalá,16820,0.12,0.2,39.38,19.6,11.5,31.8,42.2,55.8,2017,0.41,0.21,0.12,0.32,0.42,0.56,0.01,0.02,0.24
596,Alfaisal University,1473,0.12,0.33,39.36,16.9,7.3,32.2,37.4,96.0,2017,0.41,0.18,0.07,0.32,0.37,0.96,0.0,0.02,0.39
597,Aligarh Muslim University,15627,0.12,0.02,39.34,25.7,9.5,30.5,36.2,21.9,2017,0.41,0.27,0.1,0.3,0.36,0.22,0.01,0.02,0.02
598,American University of Sharjah,5545,0.15,0.84,39.32,16.3,12.3,13.6,33.2,95.3,2017,0.41,0.17,0.12,0.14,0.33,0.95,0.0,0.03,1.0
599,American University in Cairo,5875,0.14,0.06,39.3,24.8,8.7,16.4,33.2,69.4,2017,0.41,0.26,0.09,0.16,0.33,0.69,0.0,0.02,0.07
600,Amirkabir University of Technology,12468,0.23,0.01,39.28,22.7,18.9,35.5,59.9,15.4,2017,0.41,0.24,0.19,0.36,0.6,0.15,0.01,0.04,0.01
601,University of Antioquia,39516,0.24,0.0,39.26,16.5,18.5,13.9,43.3,38.8,2017,0.41,0.17,0.19,0.14,0.43,0.39,0.03,0.04,0.0
602,"Asia University, Taiwan",12330,0.26,0.02,39.25,13.5,18.4,24.1,45.1,19.6,2017,0.41,0.14,0.19,0.24,0.45,0.2,0.01,0.04,0.02
603,Auburn University,22282,0.18,0.05,39.23,31.7,18.3,24.2,40.0,30.9,2017,0.41,0.33,0.18,0.24,0.4,0.31,0.02,0.03,0.06
604,Austral University of Chile,14061,0.17,0.02,39.21,16.6,9.8,20.0,43.8,47.4,2017,0.41,0.17,0.1,0.2,0.44,0.47,0.01,0.03,0.02
605,Australian Catholic University,21123,0.31,0.1,39.19,14.9,17.7,44.2,35.4,40.3,2017,0.41,0.16,0.18,0.44,0.35,0.4,0.01,0.05,0.12
606,Babeş-Bolyai University,37128,0.23,0.02,39.17,25.2,11.5,29.9,32.7,38.1,2017,0.41,0.26,0.12,0.3,0.33,0.38,0.03,0.04,0.02
607,University of Bedfordshire,12960,0.19,0.33,39.15,14.9,10.0,22.6,32.8,73.1,2017,0.41,0.16,0.1,0.23,0.33,0.73,0.01,0.03,0.39
608,Beijing Institute of Technology,27603,0.13,0.06,39.13,30.0,24.7,13.0,78.4,19.2,2017,0.41,0.31,0.25,0.13,0.78,0.19,0.02,0.02,0.07
609,University of Beira Interior,6930,0.15,0.07,39.11,18.5,12.7,42.4,32.6,37.7,2017,0.41,0.19,0.13,0.42,0.33,0.38,0.0,0.03,0.08
610,"Birla Institute of Technology and Science, Pilani",12292,0.18,0.0,39.09,16.9,7.5,38.9,33.1,15.5,2017,0.41,0.18,0.08,0.39,0.33,0.16,0.01,0.03,0.0
611,Bournemouth University,11690,0.17,0.18,39.07,17.0,14.9,32.4,32.4,72.7,2017,0.41,0.18,0.15,0.32,0.32,0.73,0.01,0.03,0.21
612,University of Bradford,10295,0.19,0.29,39.05,17.9,14.4,25.9,36.0,78.2,2017,0.41,0.19,0.15,0.26,0.36,0.78,0.01,0.03,0.35
613,University of Brighton,15575,0.17,0.21,39.03,15.8,12.3,37.4,33.5,64.7,2017,0.41,0.17,0.12,0.37,0.34,0.65,0.01,0.03,0.25
614,Brno University of Technology,22985,0.2,0.17,39.01,17.6,12.0,30.1,38.8,40.4,2017,0.41,0.18,0.12,0.3,0.39,0.4,0.02,0.03,0.2
615,Budapest University of Technology and Economics,20584,0.22,0.03,38.99,15.8,13.6,32.2,45.8,28.5,2017,0.41,0.17,0.14,0.32,0.46,0.29,0.01,0.04,0.04
616,COMSATS University Islamabad,28626,0.11,0.0,38.97,16.7,7.1,45.2,32.1,43.5,2017,0.41,0.17,0.07,0.45,0.32,0.44,0.02,0.02,0.0
617,University of Calcutta,18883,0.34,0.0,38.95,32.6,11.1,16.6,33.5,14.0,2017,0.41,0.34,0.11,0.17,0.34,0.14,0.01,0.06,0.0
618,Capital Medical University,12080,0.07,0.03,38.93,27.1,18.2,17.1,34.2,19.1,2017,0.41,0.28,0.18,0.17,0.34,0.19,0.01,0.01,0.04
619,University of Castilla-La Mancha,25646,0.16,0.04,38.91,16.8,10.8,35.3,34.3,30.5,2017,0.41,0.18,0.11,0.35,0.34,0.31,0.02,0.03,0.05
620,University of Central Lancashire,17705,0.17,0.16,38.9,15.4,11.1,33.0,32.7,55.7,2017,0.41,0.16,0.11,0.33,0.33,0.56,0.01,0.03,0.19
621,Chang Gung University,7504,0.13,0.01,38.88,21.3,25.1,30.3,36.4,17.1,2017,0.41,0.22,0.25,0.3,0.36,0.17,0.01,0.02,0.01
622,Carlos III University of Madrid,15787,0.11,0.14,38.86,24.7,15.9,29.6,37.2,53.1,2017,0.41,0.26,0.16,0.3,0.37,0.53,0.01,0.02,0.17
623,"University of Chemistry and Technology, Prague",4525,0.11,0.19,38.84,24.1,7.2,23.4,39.0,48.6,2017,0.41,0.25,0.07,0.23,0.39,0.49,0.0,0.02,0.23
624,Chiang Mai University,37084,0.17,0.01,38.82,18.6,11.5,29.7,35.9,33.7,2017,0.41,0.19,0.12,0.3,0.36,0.34,0.03,0.03,0.01
625,Chiba University,14085,0.1,0.05,38.8,27.6,16.3,32.7,51.7,23.1,2017,0.41,0.29,0.16,0.33,0.52,0.23,0.01,0.02,0.06
626,"China University of Geosciences, Wuhan",29098,0.2,0.03,38.78,20.0,20.3,35.3,50.2,18.3,2017,0.41,0.21,0.2,0.35,0.5,0.18,0.02,0.03,0.04
627,"China University of Petroleum, Beijing",14997,0.2,0.06,38.76,24.3,25.5,8.8,100.0,18.3,2017,0.41,0.25,0.26,0.09,1.0,0.18,0.01,0.03,0.07
628,Jeonbuk National University,23596,0.15,0.03,38.74,19.2,14.9,25.6,36.1,27.7,2017,0.41,0.2,0.15,0.26,0.36,0.28,0.02,0.03,0.04
629,Chonnam National University,35577,0.19,0.03,38.72,17.5,13.4,31.1,35.6,22.5,2017,0.41,0.18,0.14,0.31,0.36,0.23,0.03,0.03,0.04
630,Chulalongkorn University,38368,0.15,0.03,38.71,26.6,16.8,19.0,50.2,33.0,2017,0.41,0.28,0.17,0.19,0.5,0.33,0.03,0.03,0.04
631,Chung Yuan Christian University,15187,0.3,0.05,38.69,14.9,23.2,17.7,43.2,21.5,2017,0.41,0.16,0.23,0.18,0.43,0.22,0.01,0.05,0.06
632,Clemson University,19743,0.17,0.07,38.67,23.5,22.0,33.0,38.8,35.6,2017,0.41,0.25,0.22,0.33,0.39,0.36,0.01,0.03,0.08
633,Comenius University in Bratislava,22683,0.11,0.1,38.65,21.9,11.7,24.0,32.4,47.9,2017,0.41,0.23,0.12,0.24,0.32,0.48,0.02,0.02,0.12
634,University of Concepción,26253,0.18,0.01,38.63,15.5,13.0,20.8,56.4,46.2,2017,0.41,0.16,0.13,0.21,0.56,0.46,0.02,0.03,0.01
635,Coventry University,21285,0.14,0.41,38.61,17.0,9.2,27.7,32.6,76.1,2017,0.41,0.18,0.09,0.28,0.33,0.76,0.02,0.02,0.49
636,Czech Technical University in Prague,22015,0.14,0.15,38.59,18.9,20.8,36.4,38.5,42.4,2017,0.41,0.2,0.21,0.36,0.38,0.42,0.02,0.02,0.18
637,Dalian University of Technology,36595,0.16,0.02,38.57,21.8,20.1,29.3,81.5,21.0,2017,0.41,0.23,0.2,0.29,0.82,0.21,0.03,0.03,0.02
638,De Montfort University,16080,0.19,0.23,38.56,16.3,12.4,37.7,32.8,62.1,2017,0.41,0.17,0.13,0.38,0.33,0.62,0.01,0.03,0.27
639,University of Delhi,22494,0.2,0.01,38.54,39.0,17.3,21.9,32.1,15.9,2017,0.41,0.41,0.17,0.22,0.32,0.16,0.02,0.03,0.01
640,Diego Portales University,15868,0.14,0.02,38.52,11.8,8.5,52.2,32.8,48.6,2017,0.41,0.12,0.09,0.52,0.33,0.49,0.01,0.02,0.02
641,Dublin Institute of Technology,14215,0.2,0.24,38.5,15.0,10.4,27.7,32.1,72.6,2017,0.41,0.16,0.1,0.28,0.32,0.73,0.01,0.03,0.29
642,University of East London,13185,0.23,0.33,38.48,18.8,12.8,11.7,32.2,76.7,2017,0.41,0.2,0.13,0.12,0.32,0.77,0.01,0.04,0.39
643,Eastern Mediterranean University,16053,0.32,0.34,38.46,13.3,7.7,24.1,32.8,71.5,2017,0.4,0.14,0.08,0.24,0.33,0.72,0.01,0.05,0.4
644,Edinburgh Napier University,10645,0.2,0.31,38.44,14.2,10.6,23.6,35.1,73.6,2017,0.4,0.15,0.11,0.24,0.35,0.74,0.01,0.03,0.37
645,Ehime University,9597,0.11,0.03,38.43,24.3,29.5,18.2,37.5,24.5,2017,0.4,0.25,0.3,0.18,0.38,0.25,0.01,0.02,0.04
646,Eötvös Loránd University,24868,0.16,0.07,38.41,20.7,11.8,34.8,32.9,46.5,2017,0.4,0.22,0.12,0.35,0.33,0.47,0.02,0.03,0.08
