rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
486,Technion Israel Institute of Technology,14703,0.22,0.05,44.63,32.4,31.5,56.8,36.5,63.7,2020,0.47,0.35,0.32,0.57,0.36,0.64,0.02,0.04,0.06
487,Teikyo University,22873,0.17,0.02,44.6,14.8,10.8,95.9,36.5,19.2,2020,0.47,0.16,0.11,0.96,0.36,0.19,0.03,0.03,0.02
488,University of Texas at San Antonio,24435,0.25,0.04,44.58,18.1,21.1,78.0,36.2,36.4,2020,0.47,0.2,0.21,0.78,0.36,0.37,0.03,0.05,0.05
489,Tokyo Medical and Dental University (TMDU),2999,0.03,0.09,44.56,45.2,24.2,58.1,63.1,27.1,2020,0.47,0.49,0.24,0.58,0.63,0.27,0.0,0.01,0.11
490,Tongji University,35690,0.13,0.13,44.53,35.5,43.6,34.6,98.2,56.0,2020,0.47,0.38,0.44,0.35,0.98,0.56,0.04,0.03,0.16
491,University of Trieste,15933,0.24,0.08,44.51,30.1,22.7,66.9,37.7,47.8,2020,0.47,0.32,0.23,0.67,0.38,0.48,0.02,0.05,0.1
492,University of Tsukuba,16844,0.14,0.21,44.49,43.3,37.2,34.4,44.6,44.3,2020,0.47,0.47,0.37,0.34,0.45,0.44,0.02,0.03,0.25
493,University of Tulsa,5067,0.12,0.16,44.46,33.5,16.2,68.9,50.5,39.6,2020,0.47,0.36,0.16,0.69,0.5,0.4,0.01,0.02,0.19
494,University of Turin,55957,0.3,0.08,44.44,22.6,27.3,75.3,45.4,44.3,2020,0.47,0.24,0.27,0.75,0.45,0.44,0.07,0.06,0.1
495,UiT The Arctic University of Norway,16475,0.13,0.1,44.42,21.5,18.0,80.0,36.0,64.5,2020,0.47,0.23,0.18,0.8,0.36,0.65,0.02,0.03,0.12
496,University of Urbino Carlo Bo,14278,0.4,0.06,44.4,17.1,14.6,88.4,37.4,49.8,2020,0.47,0.18,0.15,0.88,0.37,0.5,0.02,0.08,0.07
497,University of Valencia,50311,0.15,0.12,44.37,24.6,20.8,70.8,37.0,47.0,2020,0.47,0.27,0.21,0.71,0.37,0.47,0.06,0.03,0.14
498,Verona University,19873,0.28,0.05,44.35,31.5,20.3,63.7,42.4,41.2,2020,0.46,0.34,0.2,0.64,0.42,0.41,0.02,0.06,0.06
499,University of Victoria,21169,0.26,0.2,44.33,23.6,15.9,70.1,44.9,87.2,2020,0.46,0.25,0.16,0.7,0.45,0.87,0.03,0.05,0.24
500,Yasouj University,6332,0.28,0.0,44.3,15.1,15.5,91.8,35.7,15.6,2020,0.46,0.16,0.16,0.92,0.36,0.16,0.01,0.06,0.0
501,York University,46683,0.35,0.24,44.28,28.2,37.6,50.7,45.4,75.0,2020,0.46,0.3,0.38,0.51,0.45,0.75,0.06,0.07,0.29
502,University of Alabama in Huntsville,6729,0.16,0.08,44.26,22.2,22.4,58.1,68.4,44.9,2020,0.46,0.24,0.22,0.58,0.68,0.45,0.01,0.03,0.1
503,Amirkabir University of Technology,11580,0.22,0.02,44.24,34.2,31.8,43.2,76.5,21.9,2020,0.46,0.37,0.32,0.43,0.76,0.22,0.01,0.04,0.02
504,University of L’Aquila,18867,0.55,0.04,44.21,30.8,18.7,65.4,41.4,32.3,2020,0.46,0.33,0.19,0.65,0.41,0.32,0.02,0.11,0.05
505,Aston University,11113,0.21,0.26,44.19,21.0,24.2,55.1,37.1,92.4,2020,0.46,0.23,0.24,0.55,0.37,0.93,0.01,0.04,0.31
506,Universidad Autónoma de Chile,23312,0.26,0.01,44.17,12.3,8.9,81.6,34.4,50.7,2020,0.46,0.13,0.09,0.82,0.34,0.51,0.03,0.05,0.01
507,Bar-Ilan University,16723,0.18,0.05,44.15,29.9,36.5,44.2,46.6,52.9,2020,0.46,0.32,0.37,0.44,0.47,0.53,0.02,0.04,0.06
508,Beihang University,29952,0.14,0.06,44.13,30.4,34.2,38.1,98.2,28.7,2020,0.46,0.33,0.34,0.38,0.98,0.29,0.04,0.03,0.07
509,Bilkent University,10374,0.15,0.09,44.1,24.5,24.7,53.1,55.1,62.8,2020,0.46,0.26,0.25,0.53,0.55,0.63,0.01,0.03,0.11
510,"Binghamton University, State University of New York",17848,0.23,0.14,44.08,22.8,21.9,62.0,36.8,42.7,2020,0.46,0.25,0.22,0.62,0.37,0.43,0.02,0.05,0.17
511,Université Bourgogne Franche-Comté (UBFC),59858,0.33,0.11,44.06,23.2,13.8,71.1,38.6,52.3,2020,0.46,0.25,0.14,0.71,0.39,0.52,0.07,0.07,0.13
512,University of Brescia,14206,0.27,0.07,44.04,15.4,17.0,71.2,38.1,43.1,2020,0.46,0.17,0.17,0.71,0.38,0.43,0.02,0.05,0.08
513,University of Campinas,28795,0.15,0.03,44.01,44.6,38.0,34.8,44.8,30.6,2020,0.46,0.48,0.38,0.35,0.45,0.31,0.03,0.03,0.04
514,Carleton University,27570,0.3,0.21,43.99,20.2,27.2,57.1,36.1,69.0,2020,0.46,0.22,0.27,0.57,0.36,0.69,0.03,0.06,0.25
515,University of Catania,25392,0.2,0.02,43.97,33.1,17.7,67.6,36.9,29.8,2020,0.46,0.36,0.18,0.68,0.37,0.3,0.03,0.04,0.02
516,Catholic University of the Sacred Heart,28725,0.22,0.07,43.95,18.4,20.9,72.6,44.8,45.3,2020,0.46,0.2,0.21,0.73,0.45,0.45,0.03,0.04,0.08
517,CentraleSupélec,4226,0.1,0.29,43.93,29.4,21.1,48.9,60.9,81.8,2020,0.46,0.32,0.21,0.49,0.61,0.82,0.01,0.02,0.35
518,Charles Darwin University,6314,0.23,0.32,43.91,19.9,24.3,51.4,45.2,81.1,2020,0.46,0.21,0.24,0.51,0.45,0.81,0.01,0.05,0.39
519,Institute of Chemical Technology,2146,0.18,0.0,43.88,38.3,24.1,47.1,77.4,14.4,2020,0.46,0.41,0.24,0.47,0.77,0.14,0.0,0.04,0.0
520,"China Medical University, Taiwan",7603,0.17,0.08,43.86,25.8,32.4,45.9,87.7,31.4,2020,0.46,0.28,0.33,0.46,0.88,0.31,0.01,0.03,0.1
521,Chung-Ang University,16681,0.22,0.18,43.84,37.9,37.0,25.2,64.6,49.7,2020,0.46,0.41,0.37,0.25,0.65,0.5,0.02,0.04,0.22
522,Claude Bernard University Lyon 1,26875,0.13,0.13,43.82,26.0,24.0,58.0,38.6,56.7,2020,0.46,0.28,0.24,0.58,0.39,0.57,0.03,0.03,0.16
523,Complutense University of Madrid,62624,0.2,0.13,43.8,35.4,28.9,47.2,36.1,44.0,2020,0.46,0.38,0.29,0.47,0.36,0.44,0.08,0.04,0.16
524,East China Normal University,25747,0.12,0.17,43.78,30.5,23.5,50.5,50.6,58.4,2020,0.46,0.33,0.24,0.5,0.51,0.59,0.03,0.02,0.2
525,Florida International University,34203,0.24,0.08,43.75,30.4,22.6,62.3,38.0,39.7,2020,0.46,0.33,0.23,0.62,0.38,0.4,0.04,0.05,0.1
526,University of Graz,20312,0.22,0.13,43.73,22.9,18.3,56.1,35.8,76.0,2020,0.46,0.25,0.18,0.56,0.36,0.76,0.02,0.04,0.16
527,Graz University of Technology,6370,0.1,0.2,43.71,30.5,17.5,50.1,71.5,78.2,2020,0.46,0.33,0.18,0.5,0.72,0.78,0.01,0.02,0.24
528,University of Greifswald,10247,0.21,0.07,43.69,30.0,22.4,60.2,39.1,47.0,2020,0.46,0.32,0.22,0.6,0.39,0.47,0.01,0.04,0.08
529,University of Guelph,22165,0.29,0.09,43.67,26.2,29.4,47.4,48.6,57.7,2020,0.46,0.28,0.3,0.47,0.49,0.58,0.03,0.06,0.11
530,Hacettepe University,47035,0.22,0.04,43.65,28.4,13.1,70.5,37.5,25.0,2020,0.46,0.31,0.13,0.7,0.38,0.25,0.06,0.04,0.05
531,University of Haifa,16164,0.21,0.02,43.63,26.7,31.9,52.8,36.3,35.9,2020,0.46,0.29,0.32,0.53,0.36,0.36,0.02,0.04,0.02
532,Hamburg University of Technology,5216,0.35,0.19,43.6,36.2,23.9,42.5,79.1,52.7,2020,0.46,0.39,0.24,0.42,0.79,0.53,0.01,0.07,0.23
533,University of Hull,14047,0.18,0.19,43.58,22.3,23.0,56.1,36.3,76.5,2020,0.46,0.24,0.23,0.56,0.36,0.77,0.02,0.04,0.23
534,University of Ibadan,26648,0.16,0.01,43.56,23.4,12.1,77.6,41.4,37.1,2020,0.46,0.25,0.12,0.78,0.41,0.37,0.03,0.03,0.01
535,University of Idaho,9694,0.17,0.08,43.54,33.3,21.1,53.4,36.2,45.9,2020,0.46,0.36,0.21,0.53,0.36,0.46,0.01,0.03,0.1
536,Indian Institute of Technology Gandhinagar,1222,0.11,0.0,43.52,21.1,11.5,76.0,45.1,28.0,2020,0.46,0.23,0.12,0.76,0.45,0.28,0.0,0.02,0.0
537,Indian Institute of Technology Roorkee,7561,0.16,0.02,43.5,38.9,28.2,46.6,72.5,16.5,2020,0.46,0.42,0.28,0.47,0.72,0.17,0.01,0.03,0.02
538,University of Insubria,7646,0.22,0.06,43.48,18.5,19.5,72.1,36.6,40.2,2020,0.46,0.2,0.2,0.72,0.37,0.4,0.01,0.04,0.07
539,University of Jyväskylä,10200,0.15,0.05,43.46,26.7,30.8,54.3,35.8,50.7,2020,0.46,0.29,0.31,0.54,0.36,0.51,0.01,0.03,0.06
540,Kansai Medical University,841,0.01,0.03,43.44,32.3,8.7,70.0,35.6,17.7,2020,0.46,0.35,0.09,0.7,0.36,0.18,0.0,0.0,0.04
541,University of Kashan,8438,0.27,0.03,43.41,19.6,18.2,75.2,35.6,18.7,2020,0.46,0.21,0.18,0.75,0.36,0.19,0.01,0.05,0.04
542,Keele University,9004,0.15,0.19,43.39,20.3,22.4,64.1,35.5,73.8,2020,0.45,0.22,0.22,0.64,0.36,0.74,0.01,0.03,0.23
543,King Fahd University of Petroleum and Minerals,6882,0.07,0.13,43.37,27.2,15.9,51.7,64.4,78.7,2020,0.45,0.29,0.16,0.52,0.64,0.79,0.01,0.01,0.16
544,King Saud University,38971,0.1,0.1,43.35,24.6,25.8,49.6,83.4,80.3,2020,0.45,0.27,0.26,0.5,0.83,0.81,0.05,0.02,0.12
545,King Saud bin Abdulaziz University for Health Sciences,11708,0.07,0.01,43.33,29.9,7.7,67.1,35.8,68.5,2020,0.45,0.32,0.08,0.67,0.36,0.69,0.01,0.01,0.01
546,Koç University,5381,0.16,0.06,43.31,26.9,34.4,49.2,60.2,49.7,2020,0.45,0.29,0.35,0.49,0.6,0.5,0.01,0.03,0.07
547,Lappeenranta-Lahti University of Technology LUT,3851,0.28,0.19,43.29,28.3,30.1,43.1,53.8,61.5,2020,0.45,0.3,0.3,0.43,0.54,0.62,0.0,0.06,0.23
548,University of Limerick,14221,0.22,0.17,43.27,20.1,23.5,54.6,39.2,83.7,2020,0.45,0.22,0.24,0.55,0.39,0.84,0.02,0.04,0.2
549,Lincoln University,2476,0.14,0.39,43.25,24.4,19.9,47.9,51.5,94.2,2020,0.45,0.26,0.2,0.48,0.52,0.94,0.0,0.03,0.47
550,University of Lisbon,47886,0.18,0.12,43.23,25.2,29.8,52.7,39.2,53.8,2020,0.45,0.27,0.3,0.53,0.39,0.54,0.06,0.04,0.14
551,Louisiana State University,29169,0.21,0.06,43.21,34.5,26.3,55.3,35.4,35.5,2020,0.45,0.37,0.26,0.55,0.35,0.36,0.04,0.04,0.07
552,Marche Polytechnic University,10603,0.21,0.04,43.19,22.1,18.9,65.8,40.8,31.2,2020,0.45,0.24,0.19,0.66,0.41,0.31,0.01,0.04,0.05
553,Mashhad University of Medical Sciences,9134,0.11,0.03,43.17,28.1,12.3,73.0,34.5,19.9,2020,0.45,0.3,0.12,0.73,0.34,0.2,0.01,0.02,0.04
554,Massey University,18653,0.16,0.31,43.15,22.9,18.9,49.1,41.5,92.8,2020,0.45,0.25,0.19,0.49,0.42,0.93,0.02,0.03,0.37
555,Memorial University of Newfoundland,15127,0.14,0.18,43.13,20.5,19.9,57.7,61.0,74.1,2020,0.45,0.22,0.2,0.58,0.61,0.74,0.02,0.03,0.22
556,Missouri University of Science and Technology,8084,0.22,0.14,43.11,24.2,24.6,59.2,52.9,66.0,2020,0.45,0.26,0.25,0.59,0.53,0.66,0.01,0.04,0.17
557,National and Kapodistrian University of Athens,57697,0.28,0.1,43.09,21.8,15.0,72.9,55.4,52.0,2020,0.45,0.23,0.15,0.73,0.55,0.52,0.07,0.06,0.12
558,National Chiao Tung University,12017,0.17,0.12,43.07,35.8,43.3,25.6,87.0,35.9,2020,0.45,0.39,0.43,0.26,0.87,0.36,0.01,0.03,0.14
559,National Taiwan University of Science and Technology (Taiwan Tech),8340,0.2,0.15,43.05,29.7,41.8,39.5,62.2,40.0,2020,0.45,0.32,0.42,0.4,0.62,0.4,0.01,0.04,0.18
560,National Yang-Ming University,4258,0.05,0.02,43.02,38.7,18.8,60.0,38.1,21.5,2020,0.45,0.42,0.19,0.6,0.38,0.22,0.01,0.01,0.02
561,University of Nebraska Medical Center,3041,0.02,0.07,43.0,35.8,12.1,57.5,38.1,43.5,2020,0.45,0.39,0.12,0.57,0.38,0.44,0.0,0.0,0.08
562,University of Neuchâtel,4284,0.13,0.22,42.98,23.7,29.3,48.3,37.2,90.4,2020,0.45,0.26,0.29,0.48,0.37,0.91,0.01,0.03,0.27
563,New Jersey Institute of Technology,9279,0.15,0.17,42.96,21.3,19.2,58.2,36.7,76.8,2020,0.45,0.23,0.19,0.58,0.37,0.77,0.01,0.03,0.2
564,Northern Arizona University,29684,0.28,0.05,42.94,20.2,14.7,82.3,35.1,31.5,2020,0.45,0.22,0.15,0.82,0.35,0.32,0.04,0.06,0.06
565,North-West University,36749,0.3,0.04,42.92,20.1,17.1,69.9,41.1,43.3,2020,0.45,0.22,0.17,0.7,0.41,0.43,0.04,0.06,0.05
566,Norwegian University of Life Sciences,5790,0.07,0.21,42.9,26.5,10.5,66.2,39.9,78.4,2020,0.45,0.29,0.11,0.66,0.4,0.79,0.01,0.01,0.25
567,Novosibirsk State University,7123,0.06,0.2,42.88,42.8,31.9,30.3,35.7,43.8,2020,0.45,0.46,0.32,0.3,0.36,0.44,0.01,0.01,0.24
568,The Open University,61915,0.32,0.08,42.86,18.2,16.1,66.5,34.8,57.0,2020,0.45,0.2,0.16,0.66,0.35,0.57,0.07,0.06,0.1
569,Open University of Catalonia,22962,0.85,0.02,42.84,16.5,14.2,74.2,35.8,40.2,2020,0.45,0.18,0.14,0.74,0.36,0.4,0.03,0.17,0.02
570,Universidad Peruana Cayetano Heredia,6236,0.11,0.0,42.83,17.0,11.3,83.1,34.7,46.4,2020,0.45,0.18,0.11,0.83,0.35,0.47,0.01,0.02,0.0
571,Peter the Great St Petersburg Polytechnic University,18251,0.09,0.28,42.81,26.2,15.9,61.8,71.2,52.6,2020,0.45,0.28,0.16,0.62,0.71,0.53,0.02,0.02,0.34
572,University of Plymouth,17667,0.17,0.15,42.79,20.3,19.3,67.5,35.0,70.3,2020,0.45,0.22,0.19,0.68,0.35,0.71,0.02,0.03,0.18
573,Polytechnic University of Turin,31425,0.36,0.13,42.77,26.2,25.4,55.3,50.8,46.5,2020,0.45,0.28,0.26,0.55,0.51,0.47,0.04,0.07,0.16
574,Pontifical Catholic University of Chile,28541,0.15,0.07,42.75,24.2,28.3,48.6,64.5,57.1,2020,0.45,0.26,0.28,0.49,0.64,0.57,0.03,0.03,0.08
575,Renmin University of China,25590,0.13,0.06,42.73,42.5,21.2,47.4,43.9,42.5,2020,0.45,0.46,0.21,0.47,0.44,0.43,0.03,0.03,0.07
576,University of Rhode Island,16569,0.19,0.03,42.71,23.9,17.7,66.0,34.4,35.4,2020,0.45,0.26,0.18,0.66,0.34,0.36,0.02,0.04,0.04
577,University of Rome II – Tor Vergata,34965,0.2,0.11,42.69,23.2,17.8,67.1,37.2,51.3,2020,0.45,0.25,0.18,0.67,0.37,0.51,0.04,0.04,0.13
578,University of Rome III,31696,0.5,0.05,42.67,23.4,22.7,61.2,40.4,41.4,2020,0.45,0.25,0.23,0.61,0.4,0.42,0.04,0.1,0.06
579,University of Rovira i Virgili,12411,0.12,0.11,42.65,23.7,21.0,67.6,36.6,51.1,2020,0.45,0.26,0.21,0.68,0.37,0.51,0.01,0.02,0.13
580,San Diego State University,30799,0.31,0.08,42.63,23.7,24.4,62.0,35.1,33.9,2020,0.45,0.26,0.24,0.62,0.35,0.34,0.04,0.06,0.1
581,Sharif University of Technology,9260,0.2,0.02,42.61,28.9,36.7,41.0,99.8,23.7,2020,0.45,0.31,0.37,0.41,1.0,0.24,0.01,0.04,0.02
582,Shenzhen University,35171,0.16,0.01,42.59,22.3,22.8,70.4,51.4,34.9,2020,0.45,0.24,0.23,0.7,0.51,0.35,0.04,0.03,0.01
583,University of Siegen,19268,0.42,0.12,42.57,21.3,25.3,57.1,40.2,54.4,2020,0.45,0.23,0.25,0.57,0.4,0.55,0.02,0.09,0.14
584,Soochow University,44835,0.16,0.07,42.55,23.4,20.8,68.2,37.5,28.3,2020,0.45,0.25,0.21,0.68,0.38,0.28,0.05,0.03,0.08
585,South China University of Technology,41139,0.14,0.05,42.53,24.0,29.1,61.2,85.4,30.8,2020,0.45,0.26,0.29,0.61,0.85,0.31,0.05,0.03,0.06
586,Southeast University,32951,0.12,0.05,42.51,29.6,33.4,42.7,97.3,26.9,2020,0.45,0.32,0.34,0.43,0.97,0.27,0.04,0.02,0.06
587,Suez Canal University,35363,0.11,0.01,42.49,19.9,8.7,82.6,37.9,46.0,2020,0.45,0.21,0.09,0.83,0.38,0.46,0.04,0.02,0.01
588,Tehran University of Medical Sciences,12511,0.07,0.07,42.47,44.5,16.0,48.0,59.3,22.8,2020,0.45,0.48,0.16,0.48,0.59,0.23,0.02,0.01,0.08
589,Tianjin University,34780,0.14,0.06,42.45,32.7,35.7,38.8,97.9,26.5,2020,0.44,0.35,0.36,0.39,0.98,0.27,0.04,0.03,0.07
590,Tomsk State University,7655,0.12,0.29,42.44,41.0,33.7,23.4,53.0,71.6,2020,0.44,0.44,0.34,0.23,0.53,0.72,0.01,0.02,0.35
591,Universiti Tunku Abdul Rahman (UTAR),18763,0.16,0.02,42.42,14.8,12.2,81.4,38.0,30.3,2020,0.44,0.16,0.12,0.81,0.38,0.3,0.02,0.03,0.02
592,University of Udine,11793,0.18,0.07,42.4,26.2,16.1,68.7,38.0,41.5,2020,0.44,0.28,0.16,0.69,0.38,0.42,0.01,0.04,0.08
593,Victoria University of Wellington,17442,0.19,0.21,42.38,23.0,31.8,45.5,57.2,88.7,2020,0.44,0.25,0.32,0.46,0.57,0.89,0.02,0.04,0.25
594,University of Waikato,9892,0.18,0.19,42.36,20.8,26.3,48.8,43.4,86.2,2020,0.44,0.22,0.26,0.49,0.43,0.86,0.01,0.04,0.23
595,The University of the West Indies,23305,0.22,0.01,42.34,17.8,11.1,73.4,38.9,57.2,2020,0.44,0.19,0.11,0.73,0.39,0.57,0.03,0.04,0.01
596,University of the West of Scotland,11730,0.22,0.21,42.32,13.9,13.9,76.8,35.0,74.6,2020,0.44,0.15,0.14,0.77,0.35,0.75,0.01,0.04,0.25
597,University of Wisconsin-Milwaukee,20874,0.19,0.06,42.3,21.7,22.7,66.9,36.2,33.2,2020,0.44,0.23,0.23,0.67,0.36,0.33,0.03,0.04,0.07
598,University of Wuppertal,23343,0.56,0.11,42.28,25.0,17.9,60.2,44.5,51.2,2020,0.44,0.27,0.18,0.6,0.44,0.51,0.03,0.11,0.13
599,Xiamen University,40841,0.15,0.04,42.26,27.3,22.9,57.1,53.3,31.5,2020,0.44,0.29,0.23,0.57,0.53,0.32,0.05,0.03,0.05
600,Xi’an Jiaotong University,36557,0.13,0.06,42.25,35.1,30.7,41.3,61.4,39.1,2020,0.44,0.38,0.31,0.41,0.61,0.39,0.04,0.03,0.07
601,Yokohama City University,4910,0.05,0.02,42.23,25.9,8.5,86.2,40.3,20.3,2020,0.44,0.28,0.09,0.86,0.4,0.2,0.01,0.01,0.02
602,Åbo Akademi University,5295,0.18,0.16,42.21,22.6,29.2,33.1,38.5,66.9,2020,0.44,0.24,0.29,0.33,0.38,0.67,0.01,0.04,0.19
603,The University of Aizu,1165,0.11,0.05,42.19,20.8,12.5,41.7,36.0,68.3,2020,0.44,0.22,0.13,0.42,0.36,0.69,0.0,0.02,0.06
604,University of Alcalá,17793,0.13,0.18,42.17,18.5,15.7,43.2,42.5,59.0,2020,0.44,0.2,0.16,0.43,0.42,0.59,0.02,0.03,0.22
605,Amedeo Avogadro University of Eastern Piedmont,13447,0.36,0.06,42.15,14.7,18.9,66.2,35.1,41.8,2020,0.44,0.16,0.19,0.66,0.35,0.42,0.02,0.07,0.07
606,Amrita Vishwa Vidyapeetham,14689,0.12,0.12,42.13,26.1,17.0,47.7,82.5,46.2,2020,0.44,0.28,0.17,0.48,0.82,0.46,0.02,0.02,0.14
607,"University of the Andes, Colombia",15521,0.13,0.02,42.11,21.1,15.9,45.0,37.4,55.7,2020,0.44,0.23,0.16,0.45,0.37,0.56,0.02,0.03,0.02
608,Aristotle University of Thessaloniki,46505,0.27,0.05,42.1,19.2,16.8,64.3,41.3,41.2,2020,0.44,0.21,0.17,0.64,0.41,0.41,0.06,0.05,0.06
609,University of Arkansas,24754,0.2,0.05,42.08,26.9,23.0,37.0,39.4,30.9,2020,0.44,0.29,0.23,0.37,0.39,0.31,0.03,0.04,0.06
610,Auburn University,26641,0.19,0.09,42.06,32.7,21.1,43.3,40.2,43.8,2020,0.44,0.35,0.21,0.43,0.4,0.44,0.03,0.04,0.11
611,University of Aveiro,9774,0.17,0.12,42.04,24.7,25.5,40.7,41.4,52.5,2020,0.44,0.27,0.26,0.41,0.41,0.53,0.01,0.03,0.14
612,University of the Balearic Islands,11277,0.13,0.07,42.02,20.3,13.6,59.1,34.7,46.7,2020,0.44,0.22,0.14,0.59,0.35,0.47,0.01,0.03,0.08
613,Banaras Hindu University,14953,0.11,0.03,42.0,30.8,16.4,46.7,34.6,17.7,2020,0.44,0.33,0.16,0.47,0.35,0.18,0.02,0.02,0.04
614,University of the Basque Country,42485,0.15,0.04,41.99,22.0,17.1,47.3,37.1,41.5,2020,0.44,0.24,0.17,0.47,0.37,0.42,0.05,0.03,0.05
615,Baylor University,17078,0.16,0.06,41.97,32.1,18.2,53.9,35.3,33.2,2020,0.44,0.35,0.18,0.54,0.35,0.33,0.02,0.03,0.07
616,Beijing Institute of Technology,30608,0.13,0.08,41.95,30.6,32.1,32.7,98.1,24.3,2020,0.44,0.33,0.32,0.33,0.98,0.24,0.04,0.03,0.1
617,University of Beira Interior,7022,0.16,0.14,41.93,17.9,16.5,48.7,34.7,52.7,2020,0.44,0.19,0.17,0.49,0.35,0.53,0.01,0.03,0.17
618,Beni-Suef University,67981,0.25,0.01,41.91,14.7,7.4,60.8,34.4,45.9,2020,0.44,0.16,0.07,0.61,0.34,0.46,0.08,0.05,0.01
619,University of Bergamo,19022,0.57,0.07,41.89,19.5,21.0,59.3,40.9,36.6,2020,0.44,0.21,0.21,0.59,0.41,0.37,0.02,0.12,0.08
620,Boğaziçi University,13202,0.23,0.03,41.88,23.2,21.2,49.4,50.8,41.8,2020,0.44,0.25,0.21,0.49,0.51,0.42,0.02,0.05,0.04
621,University of Brighton,17155,0.18,0.21,41.86,17.1,14.2,43.4,35.1,75.6,2020,0.44,0.18,0.14,0.43,0.35,0.76,0.02,0.04,0.25
622,Ca’ Foscari University of Venice,15636,0.28,0.1,41.84,25.1,25.7,36.5,37.1,53.9,2020,0.44,0.27,0.26,0.36,0.37,0.54,0.02,0.06,0.12
623,Cairo University,223275,0.41,0.02,41.82,21.8,13.7,51.5,35.4,35.3,2020,0.44,0.23,0.14,0.52,0.35,0.35,0.27,0.08,0.02
624,University of Calabria,27403,0.33,0.02,41.8,17.6,17.5,59.8,87.9,38.3,2020,0.44,0.19,0.18,0.6,0.88,0.38,0.03,0.07,0.02
625,University of Central Florida,56228,0.35,0.04,41.78,26.5,28.7,49.7,42.6,32.9,2020,0.44,0.29,0.29,0.5,0.43,0.33,0.07,0.07,0.05
626,Central Queensland University,14701,0.21,0.31,41.77,16.9,12.9,50.2,36.4,60.4,2020,0.44,0.18,0.13,0.5,0.36,0.61,0.02,0.04,0.37
627,Chemnitz University of Technology,10473,0.46,0.24,41.75,33.0,26.5,26.8,67.8,53.6,2020,0.44,0.36,0.27,0.27,0.68,0.54,0.01,0.09,0.29
628,China Agricultural University,19586,0.12,0.01,41.73,34.9,26.2,40.7,52.2,22.0,2020,0.44,0.38,0.26,0.41,0.52,0.22,0.02,0.02,0.01
629,"China University of Petroleum, Beijing",15150,0.19,0.04,41.71,24.0,26.1,39.2,88.0,21.7,2020,0.44,0.26,0.26,0.39,0.88,0.22,0.02,0.04,0.05
630,Clemson University,21436,0.17,0.07,41.69,25.0,21.2,43.0,40.1,39.2,2020,0.44,0.27,0.21,0.43,0.4,0.39,0.03,0.03,0.08
631,University of Clermont Auvergne,34644,0.19,0.13,41.68,19.2,10.0,57.0,38.0,61.8,2020,0.44,0.21,0.1,0.57,0.38,0.62,0.04,0.04,0.16
632,University of Coimbra,21404,0.18,0.19,41.66,23.7,28.1,47.4,41.0,58.7,2020,0.44,0.26,0.28,0.47,0.41,0.59,0.03,0.04,0.23
633,COMSATS University Islamabad,33030,0.11,0.01,41.64,16.9,9.9,65.5,34.5,45.7,2020,0.44,0.18,0.1,0.66,0.34,0.46,0.04,0.02,0.01
634,Concordia University,33543,0.32,0.29,41.62,20.9,25.9,46.0,36.9,82.5,2020,0.44,0.23,0.26,0.46,0.37,0.83,0.04,0.06,0.35
635,University of Costa Rica,33900,0.15,0.02,41.61,16.2,7.9,77.1,34.4,48.2,2020,0.44,0.17,0.08,0.77,0.34,0.48,0.04,0.03,0.02
636,Coventry University,27531,0.16,0.46,41.59,17.4,12.7,44.1,34.7,89.3,2020,0.44,0.19,0.13,0.44,0.35,0.9,0.03,0.03,0.55
637,Creighton University,8228,0.11,0.08,41.57,42.0,11.6,41.5,35.7,29.8,2020,0.44,0.45,0.12,0.42,0.36,0.3,0.01,0.02,0.1
638,Dalian University of Technology,39665,0.16,0.03,41.55,24.6,23.7,40.2,77.1,28.5,2020,0.44,0.27,0.24,0.4,0.77,0.29,0.05,0.03,0.04
639,University of Delhi,24547,0.23,0.01,41.53,37.6,17.8,42.8,34.5,17.3,2020,0.44,0.41,0.18,0.43,0.34,0.17,0.03,0.05,0.01
640,De Montfort University,19093,0.2,0.27,41.52,16.9,13.8,50.4,34.6,75.6,2020,0.44,0.18,0.14,0.5,0.35,0.76,0.02,0.04,0.33
641,Dublin City University,12619,0.24,0.1,41.5,21.0,25.2,49.7,42.8,71.8,2020,0.44,0.23,0.25,0.5,0.43,0.72,0.02,0.05,0.12
642,East China University of Science and Technology,25519,0.16,0.02,41.48,22.0,19.1,44.0,56.1,17.9,2020,0.43,0.24,0.19,0.44,0.56,0.18,0.03,0.03,0.02
643,École Centrale de Lyon,1998,0.16,0.24,41.46,31.1,20.2,23.6,59.7,67.2,2020,0.43,0.34,0.2,0.24,0.6,0.67,0.0,0.03,0.29
644,École normale supérieure Paris-Saclay,1869,0.13,0.14,41.45,36.5,29.6,27.7,51.1,55.3,2020,0.43,0.39,0.3,0.28,0.51,0.55,0.0,0.03,0.17
645,University of Electronic Science and Technology of China,33242,0.16,0.04,41.43,23.5,22.2,55.1,71.8,28.8,2020,0.43,0.25,0.22,0.55,0.72,0.29,0.04,0.03,0.05
646,Eötvös Loránd University,26105,0.17,0.09,41.41,21.4,17.7,48.2,35.1,52.6,2020,0.43,0.23,0.18,0.48,0.35,0.53,0.03,0.03,0.11
