rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
1487,Ryukoku University,15907,0.28,0.02,31.86,16.7,10.2,12.7,35.6,24.0,2022,0.33,0.18,0.1,0.13,0.36,0.24,0.04,0.14,0.02
1488,University of the Ryukyus,7593,0.1,0.02,31.85,20.3,12.9,15.2,43.9,31.2,2022,0.33,0.21,0.13,0.15,0.44,0.31,0.02,0.05,0.02
1489,Rzeszów University of Technology,12417,0.15,0.01,31.84,16.2,9.1,23.0,37.1,20.4,2022,0.33,0.17,0.09,0.23,0.37,0.2,0.03,0.07,0.01
1490,University of La Sabana,11860,0.17,0.04,31.83,16.3,10.2,7.6,36.7,42.5,2022,0.33,0.17,0.1,0.08,0.37,0.43,0.03,0.08,0.04
1491,Saga University,6656,0.1,0.03,31.83,21.7,13.5,18.2,48.4,23.5,2022,0.33,0.23,0.14,0.18,0.48,0.24,0.02,0.05,0.03
1492,Saitama University,8453,0.15,0.06,31.82,20.1,13.6,17.7,37.1,34.6,2022,0.33,0.21,0.14,0.18,0.37,0.35,0.02,0.07,0.07
1493,Sakarya University,42557,0.27,0.06,31.81,16.0,9.8,30.4,40.7,22.2,2022,0.33,0.17,0.1,0.3,0.41,0.22,0.1,0.13,0.07
1494,San Sebastián University,19698,0.1,0.0,31.8,17.5,8.0,8.8,34.8,43.6,2022,0.33,0.19,0.08,0.09,0.35,0.44,0.05,0.05,0.0
1495,"University of Santiago, Chile (USACH)",25051,0.25,0.03,31.8,16.2,15.7,12.7,37.2,47.0,2022,0.33,0.17,0.16,0.13,0.37,0.47,0.06,0.12,0.03
1496,Sapporo Medical University,1281,0.03,0.0,31.79,26.4,12.0,23.7,41.9,15.6,2022,0.33,0.28,0.12,0.24,0.42,0.16,0.0,0.01,0.0
1497,Satbayev University,9558,0.15,0.02,31.78,17.1,9.8,5.8,41.8,42.6,2022,0.33,0.18,0.1,0.06,0.42,0.43,0.02,0.07,0.02
1498,Sathyabama Institute of Science and Technology,13024,0.12,0.02,31.77,21.4,9.2,19.7,35.3,17.1,2022,0.33,0.23,0.09,0.2,0.35,0.17,0.03,0.06,0.02
1499,University of Science and Technology of Oran Mohamed-Boudiaf,20966,0.12,0.01,31.77,17.5,7.9,7.2,34.9,35.2,2022,0.33,0.19,0.08,0.07,0.35,0.35,0.05,0.06,0.01
1500,Universitas Sebelas Maret,27681,0.19,0.01,31.76,18.2,13.5,24.4,38.3,25.0,2022,0.33,0.19,0.14,0.24,0.38,0.25,0.06,0.09,0.01
1501,Selçuk University,47190,0.18,0.04,31.75,16.0,9.0,28.8,34.9,24.1,2022,0.33,0.17,0.09,0.29,0.35,0.24,0.11,0.09,0.04
1502,Semnan University of Medical Sciences and Health Services,3139,0.09,0.06,31.74,21.3,9.6,17.5,34.8,23.3,2022,0.33,0.23,0.1,0.18,0.35,0.23,0.01,0.04,0.07
1503,Seoul National University of Science and Technology (SeoulTech),11495,0.2,0.08,31.74,21.6,17.1,17.6,40.2,26.1,2022,0.33,0.23,0.17,0.18,0.4,0.26,0.03,0.1,0.09
1504,University of Sfax,29452,0.13,0.02,31.73,25.2,12.5,20.4,34.8,41.9,2022,0.33,0.27,0.13,0.2,0.35,0.42,0.07,0.06,0.02
1505,Shahed University,5630,0.17,0.0,31.72,25.1,14.2,15.7,34.8,15.3,2022,0.33,0.27,0.14,0.16,0.35,0.15,0.01,0.08,0.0
1506,Shahid Bahonar University of Kerman,14423,0.22,0.0,31.71,21.6,12.8,24.3,39.5,19.6,2022,0.33,0.23,0.13,0.24,0.4,0.2,0.03,0.11,0.0
1507,Shahid Rajaee Teacher Training University,10247,0.48,0.0,31.7,16.5,16.0,29.7,51.2,22.5,2022,0.33,0.17,0.16,0.3,0.51,0.23,0.02,0.24,0.0
1508,University of Shanghai for Science and Technology,29817,0.11,0.02,31.7,17.5,10.3,23.6,42.6,18.8,2022,0.33,0.19,0.1,0.24,0.43,0.19,0.07,0.05,0.02
1509,Shibaura Institute of Technology,9041,0.28,0.06,31.69,17.9,15.9,11.4,41.4,36.0,2022,0.33,0.19,0.16,0.11,0.41,0.36,0.02,0.14,0.07
1510,Shimane University,6096,0.08,0.02,31.68,22.7,13.5,18.5,37.9,24.2,2022,0.33,0.24,0.14,0.18,0.38,0.24,0.01,0.04,0.02
1511,Shinshu University,10774,0.1,0.04,31.67,21.9,14.1,25.8,41.9,26.8,2022,0.33,0.23,0.14,0.26,0.42,0.27,0.03,0.05,0.04
1512,Shizuoka University,9960,0.14,0.04,31.67,18.5,14.9,13.3,41.2,31.6,2022,0.33,0.2,0.15,0.13,0.41,0.32,0.02,0.07,0.04
1513,University of Shizuoka,3100,0.12,0.03,31.66,22.9,12.1,11.5,37.9,21.3,2022,0.33,0.24,0.12,0.12,0.38,0.21,0.01,0.06,0.03
1514,Showa University,3690,0.02,0.0,31.65,29.4,9.6,28.1,36.1,16.9,2022,0.33,0.31,0.1,0.28,0.36,0.17,0.01,0.01,0.0
1515,Siksha ‘O’ Anusandhan,13738,0.1,0.01,31.64,22.3,9.0,26.1,39.4,14.8,2022,0.33,0.24,0.09,0.26,0.39,0.15,0.03,0.05,0.01
1516,Silesian University of Technology,18585,0.18,0.03,31.64,17.6,12.6,21.8,41.4,19.7,2022,0.33,0.19,0.13,0.22,0.41,0.2,0.04,0.09,0.03
1517,Silpakorn University,24465,0.22,0.01,31.63,19.5,10.6,15.6,46.6,25.2,2022,0.33,0.21,0.11,0.16,0.47,0.25,0.06,0.11,0.01
1518,University of Sistan and Baluchestan,10440,0.23,0.01,31.62,16.9,11.6,14.3,35.9,17.5,2022,0.33,0.18,0.12,0.14,0.36,0.18,0.02,0.11,0.01
1519,Sivas Cumhuriyet University,21059,0.17,0.02,31.61,15.9,8.7,14.1,34.9,17.8,2022,0.33,0.17,0.09,0.14,0.35,0.18,0.05,0.08,0.02
1520,Slovak University of Technology in Bratislava,10976,0.1,0.04,31.61,21.7,11.2,8.1,38.3,30.0,2022,0.33,0.23,0.11,0.08,0.38,0.3,0.03,0.05,0.04
1521,Sofia University,21332,0.06,0.07,31.6,24.3,9.8,12.1,35.8,40.1,2022,0.33,0.26,0.1,0.12,0.36,0.4,0.05,0.03,0.08
1522,University of Sonora,32790,0.24,0.01,31.59,14.5,8.1,9.5,34.9,27.8,2022,0.33,0.15,0.08,0.1,0.35,0.28,0.08,0.12,0.01
1523,Soonchunhyang University,11627,0.18,0.04,31.58,17.0,17.2,23.8,36.1,27.8,2022,0.33,0.18,0.17,0.24,0.36,0.28,0.03,0.09,0.04
1524,Soongsil University,16211,0.2,0.11,31.58,22.1,11.8,12.3,36.5,31.7,2022,0.33,0.23,0.12,0.12,0.36,0.32,0.04,0.1,0.12
1525,Sophia University,13517,0.12,0.12,31.57,21.8,10.4,10.3,35.4,44.1,2022,0.33,0.23,0.1,0.1,0.35,0.44,0.03,0.06,0.13
1526,University of Sousse,25385,0.12,0.02,31.56,21.2,9.1,17.3,34.8,38.5,2022,0.33,0.22,0.09,0.17,0.35,0.39,0.06,0.06,0.02
1527,University of South China,26710,0.07,0.02,31.55,22.4,12.0,20.5,44.1,18.1,2022,0.33,0.24,0.12,0.2,0.44,0.18,0.06,0.03,0.02
1528,Southwest Petroleum University,29397,0.16,0.02,31.55,17.7,13.3,25.7,69.7,17.7,2022,0.33,0.19,0.13,0.26,0.7,0.18,0.07,0.08,0.02
1529,Srinakharinwirot University,25349,0.19,0.0,31.54,19.0,9.1,7.9,35.0,19.6,2022,0.33,0.2,0.09,0.08,0.35,0.2,0.06,0.09,0.0
1530,SRM Institute of Science and Technology,52713,0.16,0.02,31.53,18.7,9.0,28.1,34.9,20.7,2022,0.33,0.2,0.09,0.28,0.35,0.21,0.12,0.08,0.02
1531,State University of Ponta Grossa,8576,0.09,0.0,31.52,21.4,9.9,24.0,34.8,22.4,2022,0.33,0.23,0.1,0.24,0.35,0.22,0.02,0.04,0.0
1532,State University of Santa Cruz,6622,0.08,0.01,31.52,26.3,9.3,13.9,35.2,27.3,2022,0.33,0.28,0.09,0.14,0.35,0.27,0.02,0.04,0.01
1533,Süleyman Demirel University,41272,0.36,0.05,31.51,16.8,9.2,17.1,35.3,21.6,2022,0.33,0.18,0.09,0.17,0.35,0.22,0.1,0.18,0.05
1534,Suranaree University of Technology,14247,0.29,0.01,31.5,20.9,14.9,21.3,57.3,31.2,2022,0.33,0.22,0.15,0.21,0.57,0.31,0.03,0.14,0.01
1535,Taif University,44494,0.21,0.02,31.49,15.3,9.7,25.8,36.5,71.8,2022,0.33,0.16,0.1,0.26,0.36,0.72,0.1,0.1,0.02
1536,University of Talca,11367,0.15,0.01,31.49,16.4,11.8,25.5,36.0,52.9,2022,0.33,0.17,0.12,0.26,0.36,0.53,0.03,0.07,0.01
1537,Tamil Nadu Agricultural University,6370,0.08,0.0,31.48,24.5,9.8,2.1,40.9,14.9,2022,0.33,0.26,0.1,0.02,0.41,0.15,0.01,0.04,0.0
1538,Tamkang University,23154,0.24,0.08,31.47,16.6,12.4,17.5,35.7,35.6,2022,0.33,0.18,0.12,0.18,0.36,0.36,0.05,0.12,0.09
1539,University of Tarapacá,9460,0.32,0.03,31.46,14.5,17.0,17.8,34.9,51.4,2022,0.33,0.15,0.17,0.18,0.35,0.51,0.02,0.16,0.03
1540,Taras Shevchenko National University of Kyiv,23708,0.1,0.05,31.46,23.4,11.4,8.3,35.4,31.3,2022,0.33,0.25,0.11,0.08,0.35,0.31,0.06,0.05,0.05
1541,Technical University of Cluj-Napoca,18618,0.2,0.02,31.45,15.8,11.0,21.6,37.3,23.2,2022,0.33,0.17,0.11,0.22,0.37,0.23,0.04,0.1,0.02
1542,Technical University of Košice,9325,0.12,0.18,31.44,19.5,13.9,13.1,46.4,41.2,2022,0.33,0.21,0.14,0.13,0.46,0.41,0.02,0.06,0.2
1543,Technical University of Liberec,5129,0.12,0.12,31.43,20.4,15.0,6.1,41.9,40.5,2022,0.33,0.22,0.15,0.06,0.42,0.41,0.01,0.06,0.13
1544,Technical University of Loja,55781,0.37,0.01,31.43,11.9,7.9,13.1,35.0,47.4,2022,0.33,0.13,0.08,0.13,0.35,0.47,0.13,0.18,0.01
1545,Technical University of Sofia,10560,0.13,0.07,31.42,18.3,10.0,8.4,37.3,24.9,2022,0.33,0.19,0.1,0.08,0.37,0.25,0.02,0.06,0.08
1546,Universidade Tecnológica Federal do Paraná (UTFPR),33994,0.13,0.01,31.41,16.8,9.8,13.9,36.7,20.4,2022,0.33,0.18,0.1,0.14,0.37,0.2,0.08,0.06,0.01
1547,Universiti Teknikal Malaysia Melaka,12869,0.15,0.06,31.41,16.5,10.1,16.4,35.2,34.4,2022,0.33,0.17,0.1,0.16,0.35,0.34,0.03,0.07,0.07
1548,Universiti Teknologi MARA,55792,0.15,0.0,31.4,20.1,13.4,12.3,35.2,19.6,2022,0.33,0.21,0.13,0.12,0.35,0.2,0.13,0.07,0.0
1549,Institut Teknologi Sepuluh Nopember,17028,0.13,0.04,31.39,19.0,13.1,16.5,61.4,38.4,2022,0.33,0.2,0.13,0.16,0.61,0.38,0.04,0.06,0.04
1550,Telkom University,18377,0.2,0.01,31.38,13.8,9.7,31.0,35.3,15.9,2022,0.33,0.15,0.1,0.31,0.35,0.16,0.04,0.1,0.01
1551,Thammasat University,28843,0.12,0.01,31.38,22.2,15.7,11.5,39.2,32.4,2022,0.33,0.23,0.16,0.12,0.39,0.32,0.07,0.06,0.01
1552,TOBB University of Economics and Technology,4777,0.14,0.01,31.37,19.0,11.9,19.2,38.3,26.4,2022,0.33,0.2,0.12,0.19,0.38,0.26,0.01,0.07,0.01
1553,Toho University,5320,0.13,0.0,31.36,20.5,14.7,24.5,41.2,18.9,2022,0.33,0.22,0.15,0.24,0.41,0.19,0.01,0.06,0.0
1554,Tokai University,28535,0.15,0.03,31.35,18.3,11.7,17.9,37.8,25.5,2022,0.33,0.19,0.12,0.18,0.38,0.26,0.07,0.07,0.03
1555,Tokat Gaziosmanpaşa University,17758,0.14,0.04,31.35,16.5,8.0,23.7,34.9,20.5,2022,0.33,0.17,0.08,0.24,0.35,0.21,0.04,0.07,0.04
1556,Tokushima University,7643,0.1,0.03,31.34,23.8,18.0,15.0,62.8,24.3,2022,0.33,0.25,0.18,0.15,0.63,0.24,0.02,0.05,0.03
1557,Tokyo University of Agriculture,12720,0.33,0.01,31.33,16.4,10.9,15.4,37.1,19.8,2022,0.33,0.17,0.11,0.15,0.37,0.2,0.03,0.16,0.01
1558,Tokyo City University,7426,0.15,0.01,31.32,16.9,10.2,7.1,45.6,21.7,2022,0.33,0.18,0.1,0.07,0.46,0.22,0.02,0.07,0.01
1559,Tokyo Denki University,9877,0.28,0.03,31.32,15.3,9.9,2.5,40.1,18.5,2022,0.33,0.16,0.1,0.02,0.4,0.19,0.02,0.14,0.03
1560,Tokyo University of Marine Science and Technology,2637,0.1,0.07,31.31,23.4,14.7,11.4,50.9,35.1,2022,0.33,0.25,0.15,0.11,0.51,0.35,0.01,0.05,0.08
1561,Tokyo University of Pharmacy and Life Sciences,3867,0.19,0.0,31.3,17.5,10.7,13.0,36.7,17.2,2022,0.33,0.19,0.11,0.13,0.37,0.17,0.01,0.09,0.0
1562,Tokyo University of Science,18298,0.25,0.03,31.29,23.6,23.1,13.8,46.8,23.0,2022,0.33,0.25,0.23,0.14,0.47,0.23,0.04,0.12,0.03
1563,Tomas Bata University in Zlín,8635,0.19,0.11,31.29,18.3,18.4,13.7,40.1,49.1,2022,0.33,0.19,0.18,0.14,0.4,0.49,0.02,0.09,0.12
1564,Tottori University,6025,0.08,0.02,31.28,22.4,11.6,13.5,37.8,22.2,2022,0.33,0.24,0.12,0.14,0.38,0.22,0.01,0.04,0.02
1565,University of Toyama,9125,0.12,0.04,31.27,21.8,14.3,25.5,47.9,28.8,2022,0.33,0.23,0.14,0.26,0.48,0.29,0.02,0.06,0.04
1566,Toyo University,30873,0.25,0.05,31.27,15.5,9.7,8.8,35.7,28.6,2022,0.33,0.16,0.1,0.09,0.36,0.29,0.07,0.12,0.05
1567,Toyohashi University of Technology (TUT),2015,0.1,0.12,31.26,22.1,20.4,14.1,55.4,32.7,2022,0.33,0.23,0.2,0.14,0.55,0.33,0.0,0.05,0.13
1568,Transilvania University of Brașov,18985,0.2,0.01,31.25,15.1,10.0,33.2,35.2,29.8,2022,0.33,0.16,0.1,0.33,0.35,0.3,0.04,0.1,0.01
1569,Tunghai University,15547,0.21,0.15,31.24,16.2,12.1,15.9,38.8,44.0,2022,0.33,0.17,0.12,0.16,0.39,0.44,0.04,0.1,0.16
1570,Tzu Chi University,3492,0.1,0.11,31.24,20.7,16.3,9.3,48.1,27.5,2022,0.33,0.22,0.16,0.09,0.48,0.28,0.01,0.05,0.12
1571,Unisinos University,11598,0.21,0.01,31.23,26.6,14.4,23.1,51.3,22.8,2022,0.33,0.28,0.14,0.23,0.51,0.23,0.03,0.1,0.01
1572,Universiti Malaysia Terengganu (UMT),9296,0.16,0.04,31.22,18.6,14.3,17.9,35.3,36.3,2022,0.33,0.2,0.14,0.18,0.35,0.36,0.02,0.08,0.04
1573,Universiti Tun Hussein Onn Malaysia (UTHM),15741,0.17,0.05,31.21,18.6,14.3,20.3,34.9,35.2,2022,0.33,0.2,0.14,0.2,0.35,0.35,0.04,0.08,0.05
1574,Utsunomiya University,4829,0.14,0.04,31.21,19.0,11.6,4.1,38.6,24.8,2022,0.33,0.2,0.12,0.04,0.39,0.25,0.01,0.07,0.04
1575,University of Valladolid,22023,0.11,0.08,31.2,20.0,12.7,25.1,38.4,39.2,2022,0.33,0.21,0.13,0.25,0.38,0.39,0.05,0.05,0.09
1576,University of Valparaíso,17089,0.19,0.03,31.19,15.5,10.9,19.3,35.0,49.2,2022,0.33,0.16,0.11,0.19,0.35,0.49,0.04,0.09,0.03
1577,"University of Veterinary and Animal Sciences, Lahore",6796,0.32,0.0,31.19,17.0,14.9,22.9,35.2,45.1,2022,0.33,0.18,0.15,0.23,0.35,0.45,0.02,0.16,0.0
1578,Vietnam National University (Ho Chi Minh City),75358,0.23,0.01,31.18,15.7,10.9,23.9,40.8,39.5,2022,0.33,0.17,0.11,0.24,0.41,0.4,0.18,0.11,0.01
1579,V.N. Karazin Kharkiv National University,17080,0.08,0.26,31.17,21.7,10.1,6.5,35.0,46.0,2022,0.33,0.23,0.1,0.06,0.35,0.46,0.04,0.04,0.29
1580,VSB - Technical University of Ostrava,10988,0.14,0.12,31.16,20.7,17.5,8.4,43.3,40.5,2022,0.33,0.22,0.18,0.08,0.43,0.41,0.03,0.07,0.13
1581,Vytautas Magnus University,7328,0.12,0.2,31.16,18.4,13.0,11.2,34.9,76.2,2022,0.33,0.19,0.13,0.11,0.35,0.76,0.02,0.06,0.22
1582,University of Warmia and Mazury in Olsztyn,18210,0.18,0.02,31.15,16.8,11.6,14.6,37.1,20.0,2022,0.33,0.18,0.12,0.15,0.37,0.2,0.04,0.09,0.02
1583,Warsaw University of Life Sciences – SGGW,16738,0.14,0.05,31.14,16.1,10.6,24.0,38.6,25.0,2022,0.33,0.17,0.11,0.24,0.39,0.25,0.04,0.07,0.05
1584,Warsaw University of Technology,25482,0.18,0.07,31.13,19.7,15.9,19.0,39.1,28.2,2022,0.33,0.21,0.16,0.19,0.39,0.28,0.06,0.09,0.08
1585,Western Kentucky University,14455,0.18,0.03,31.13,22.8,10.4,13.9,34.9,23.6,2022,0.33,0.24,0.1,0.14,0.35,0.24,0.03,0.09,0.03
1586,Western Michigan University,18211,0.2,0.08,31.12,20.7,14.8,22.0,35.3,36.3,2022,0.33,0.22,0.15,0.22,0.35,0.36,0.04,0.1,0.09
1587,West University of Timişoara,14329,0.23,0.06,31.11,17.9,12.7,12.6,35.5,30.6,2022,0.33,0.19,0.13,0.13,0.36,0.31,0.03,0.11,0.07
1588,Wrocław University of Environmental and Life Sciences,8359,0.19,0.05,31.11,17.5,11.1,20.0,38.6,25.1,2022,0.33,0.19,0.11,0.2,0.39,0.25,0.02,0.09,0.05
1589,Wrocław University of Science and Technology,24396,0.2,0.05,31.1,19.3,14.7,16.2,45.4,25.0,2022,0.32,0.2,0.15,0.16,0.45,0.25,0.06,0.1,0.05
1590,University of Wrocław,20366,0.11,0.07,31.09,21.8,15.4,23.5,35.0,40.3,2022,0.32,0.23,0.15,0.24,0.35,0.4,0.05,0.05,0.08
1591,Yamagata University,8846,0.08,0.02,31.08,22.6,12.5,15.9,52.7,25.6,2022,0.32,0.24,0.13,0.16,0.53,0.26,0.02,0.04,0.02
1592,Yamaguchi University,10739,0.11,0.06,31.08,21.6,12.4,14.0,42.0,29.5,2022,0.32,0.23,0.12,0.14,0.42,0.3,0.03,0.05,0.07
1593,University of Yamanashi,4679,0.06,0.04,31.07,25.3,12.5,27.5,37.3,23.6,2022,0.32,0.27,0.13,0.28,0.37,0.24,0.01,0.03,0.04
1594,Yanshan University,36050,0.16,0.01,31.06,17.3,11.9,16.7,49.8,17.0,2022,0.32,0.18,0.12,0.17,0.5,0.17,0.08,0.08,0.01
1595,Yarmouk University,34222,0.31,0.08,31.06,25.4,10.4,19.7,36.0,47.6,2022,0.32,0.27,0.1,0.2,0.36,0.48,0.08,0.15,0.09
1596,Yazd University,14112,0.3,0.02,31.05,20.4,15.2,19.8,36.2,20.6,2022,0.32,0.22,0.15,0.2,0.36,0.21,0.03,0.15,0.02
1597,Yeditepe University,17610,0.29,0.04,31.04,19.2,13.7,10.4,74.3,23.6,2022,0.32,0.2,0.14,0.1,0.74,0.24,0.04,0.14,0.04
1598,Yokohama National University,9805,0.13,0.08,31.03,22.6,17.6,13.7,52.9,30.3,2022,0.32,0.24,0.18,0.14,0.53,0.3,0.02,0.06,0.09
1599,Yuan Ze University,8017,0.2,0.07,31.03,20.1,13.7,19.9,47.2,33.1,2022,0.32,0.21,0.14,0.2,0.47,0.33,0.02,0.1,0.08
1600,Yuriy Fedkovych Chernivtsi National University,11981,0.11,0.01,31.02,17.7,8.6,4.4,34.8,23.0,2022,0.32,0.19,0.09,0.04,0.35,0.23,0.03,0.05,0.01
1601,Zonguldak Bülent Ecevit University,28710,0.22,0.06,31.01,14.2,7.9,20.4,37.0,20.5,2022,0.32,0.15,0.08,0.2,0.37,0.21,0.07,0.11,0.07
1602,Université 8 Mai 1945 Guelma,16105,0.18,0.01,31.01,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.04,0.09,0.01
1603,University Abdelhamid Ibn Badis Mostaganem,24635,0.19,0.01,31.0,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.06,0.09,0.01
1604,Abdullah Gül University,1958,0.14,0.09,30.99,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.0,0.07,0.1
1605,Abertay University,3915,0.21,0.21,30.98,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.01,0.1,0.23
1606,Ada Kent University,640,0.08,0.21,30.98,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.0,0.04,0.23
1607,Adelphi University,7148,0.12,0.07,30.97,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.02,0.06,0.08
1608,African School of Economics,158,0.03,0.04,30.96,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.0,0.01,0.04
1609,Ahl Al Bayt University,2500,0.14,0.01,30.96,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.01,0.07,0.01
1610,Aichi Prefectural University,3523,0.16,0.01,30.95,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.01,0.08,0.01
1611,Aichi Institute of Technology,6028,0.28,0.01,30.94,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.01,0.14,0.01
1612,Ajman University,5003,0.17,0.83,30.93,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.01,0.08,0.91
1613,Akita Prefectural University,1815,0.09,0.01,30.93,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.0,0.04,0.01
1614,Al Ahliyya Amman University,4108,0.13,0.57,30.92,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.01,0.06,0.63
1615,Al Ain University,2918,0.15,0.55,30.91,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.01,0.07,0.6
1616,Al-Furat Al-Awsat Technical University,4510,0.08,0.0,30.91,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.01,0.04,0.0
1617,University of Alkafeel,3770,0.25,0.0,30.9,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.01,0.12,0.0
1618,Al-Maarif University College,6000,0.18,0.01,30.89,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.01,0.09,0.01
1619,Al-Muthanna University,13729,0.2,0.0,30.88,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.03,0.1,0.0
1620,Al-Nahrain University,4745,0.05,0.0,30.88,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.01,0.02,0.0
1621,Al-Nisour University College,5500,0.15,0.0,30.87,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.01,0.07,0.0
1622,University of Al-Qadisiyah,24108,0.17,0.0,30.86,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.06,0.08,0.0
1623,Al-Quds University,10692,0.14,0.06,30.86,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.02,0.07,0.07
1624,Altınbaş University,6823,0.14,0.43,30.85,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.02,0.07,0.47
1625,Al-Zaytoonah University of Jordan,7658,0.26,0.29,30.84,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.02,0.13,0.32
1626,Anáhuac University,16494,0.07,0.03,30.84,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.04,0.03,0.03
1627,University of Anbar,26400,0.16,0.0,30.83,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.06,0.08,0.0
1628,Antonio Nariño University,14698,0.13,0.0,30.82,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.03,0.06,0.0
1629,Applied Science Private University,5489,0.24,0.34,30.81,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.01,0.12,0.37
1630,Arab American University,11043,0.32,0.44,30.81,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.03,0.16,0.48
1631,Arabian Gulf University,1470,0.07,0.68,30.8,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.0,0.03,0.75
1632,Armenian State University of Economics,4420,0.12,0.03,30.79,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.01,0.06,0.03
1633,Arts University Bournemouth,3250,0.14,0.2,30.79,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.01,0.07,0.22
1634,University of the Arts London,16935,0.13,0.57,30.78,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.04,0.06,0.63
1635,Arturo Prat University,12963,0.22,0.09,30.77,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.03,0.11,0.1
1636,Asahi University,2516,0.08,0.05,30.77,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.01,0.04,0.05
1637,Ashikaga University,1476,0.18,0.16,30.76,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.0,0.09,0.18
1638,Ateneo de Manila University,12742,0.11,0.04,30.75,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.03,0.05,0.04
1639,Austral University,4517,0.1,0.09,30.74,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.01,0.05,0.1
1640,Autonomous University of Chiapas,23275,0.29,0.0,30.74,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.05,0.14,0.0
1641,Azerbaijan State University of Economics,16737,0.12,0.02,30.73,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.04,0.06,0.02
1642,University of Babylon,24196,0.13,0.0,30.72,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.06,0.06,0.0
1643,Badr University in Cairo (BUC),12128,0.47,0.01,30.72,27.55,23.34,49.04,46.37,47.31,2022,0.32,0.29,0.23,0.49,0.46,0.47,0.03,0.23,0.01
