rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
1130,Federal University of Pernambuco,40131,0.17,0.01,35.35,26.1,9.7,14.2,35.2,21.4,2021,0.37,0.28,0.1,0.14,0.35,0.21,0.08,0.05,0.01
1131,Federal University of Piauí,30467,0.16,0.0,35.34,15.4,9.3,7.9,34.3,19.0,2021,0.37,0.16,0.09,0.08,0.34,0.19,0.06,0.05,0.0
1132,Federal University of Rio Grande do Norte (UFRN),40206,0.19,0.0,35.33,21.8,9.2,20.4,36.9,26.7,2021,0.37,0.23,0.09,0.2,0.37,0.27,0.08,0.06,0.0
1133,Universidade Federal Rural do Semi-Arido,8007,0.12,0.0,35.32,21.8,8.0,2.2,33.4,14.6,2021,0.37,0.23,0.08,0.02,0.33,0.15,0.02,0.04,0.0
1134,Federal University of Santa Maria,27667,0.14,0.01,35.31,21.4,8.9,14.9,34.2,19.3,2021,0.37,0.23,0.09,0.15,0.34,0.19,0.05,0.04,0.01
1135,Federal University of São Carlos,19404,0.15,0.02,35.3,26.2,16.9,19.2,41.9,25.2,2021,0.37,0.28,0.17,0.19,0.42,0.25,0.04,0.04,0.02
1136,Federal University of Uberlândia,29867,0.16,0.01,35.29,20.3,10.0,19.5,41.1,19.8,2021,0.37,0.22,0.1,0.2,0.41,0.2,0.06,0.05,0.01
1137,Federal University of Viçosa,15347,0.12,0.01,35.28,26.4,16.1,15.2,46.5,20.7,2021,0.37,0.28,0.16,0.15,0.46,0.21,0.03,0.04,0.01
1138,Federico Santa María Technical University,19430,0.25,0.04,35.27,13.8,10.0,35.8,43.6,58.9,2021,0.37,0.15,0.1,0.36,0.44,0.59,0.04,0.07,0.05
1139,Feng Chia University,19790,0.23,0.08,35.26,19.3,17.8,17.5,39.4,34.1,2021,0.37,0.2,0.18,0.18,0.39,0.34,0.04,0.07,0.1
1140,Ferdowsi University of Mashhad,24186,0.3,0.05,35.25,27.3,20.2,26.4,45.1,22.2,2021,0.37,0.29,0.2,0.26,0.45,0.22,0.05,0.09,0.06
1141,Fluminense Federal University,54134,0.15,0.01,35.24,21.1,10.8,14.2,33.9,25.7,2021,0.37,0.22,0.11,0.14,0.34,0.26,0.11,0.04,0.01
1142,University of Fortaleza (UNIFOR),22101,0.18,0.0,35.23,15.3,7.8,48.0,33.7,32.8,2021,0.37,0.16,0.08,0.48,0.34,0.33,0.04,0.05,0.0
1143,Université Frères Mentouri Constantine 1,35321,0.21,0.01,35.22,21.0,7.5,7.3,34.3,37.7,2021,0.37,0.22,0.08,0.07,0.34,0.38,0.07,0.06,0.01
1144,University of La Frontera,10827,0.23,0.01,35.21,14.9,17.7,31.9,33.9,46.9,2021,0.37,0.16,0.18,0.32,0.34,0.47,0.02,0.07,0.01
1145,University of Fukui,5047,0.08,0.04,35.2,21.4,10.2,9.0,36.8,22.3,2021,0.37,0.23,0.1,0.09,0.37,0.22,0.01,0.02,0.05
1146,Universitas Gadjah Mada,38092,0.08,0.06,35.19,24.2,12.3,13.1,56.7,38.4,2021,0.37,0.26,0.12,0.13,0.57,0.38,0.07,0.02,0.07
1147,Gazi University,43518,0.26,0.02,35.18,20.5,17.6,16.2,96.9,16.9,2021,0.37,0.22,0.18,0.16,0.97,0.17,0.08,0.08,0.02
1148,Gaziantep University,30713,0.28,0.12,35.17,16.3,8.1,18.2,33.6,29.0,2021,0.37,0.17,0.08,0.18,0.34,0.29,0.06,0.08,0.14
1149,University of Gdańsk,24302,0.17,0.02,35.16,17.4,11.8,20.7,33.8,31.5,2021,0.37,0.18,0.12,0.21,0.34,0.32,0.05,0.05,0.02
1150,Gdańsk University of Technology,15540,0.14,0.05,35.15,17.7,12.8,34.7,38.6,25.5,2021,0.37,0.19,0.13,0.35,0.39,0.26,0.03,0.04,0.06
1151,Gebze Technical University,7492,0.24,0.02,35.14,19.1,13.1,20.3,37.8,27.2,2021,0.37,0.2,0.13,0.2,0.38,0.27,0.01,0.07,0.02
1152,"George Emil Palade University of Medicine, Pharmacy, Science, and Technology of Targu Mures",10629,0.2,0.08,35.13,15.2,8.3,13.3,33.5,28.5,2021,0.37,0.16,0.08,0.13,0.34,0.28,0.02,0.06,0.1
1153,University of Ghana,39872,0.25,0.01,35.12,16.8,15.2,31.3,45.0,49.2,2021,0.37,0.18,0.15,0.31,0.45,0.49,0.08,0.07,0.01
1154,Gifu University,7203,0.08,0.04,35.11,23.0,11.9,15.3,37.0,24.0,2021,0.37,0.24,0.12,0.15,0.37,0.24,0.01,0.02,0.05
1155,GITAM University,19012,0.16,0.01,35.1,17.0,8.0,10.7,34.7,20.1,2021,0.37,0.18,0.08,0.11,0.35,0.2,0.04,0.05,0.01
1156,Government College University Lahore,10012,0.18,0.01,35.09,17.7,9.2,8.9,33.7,38.8,2021,0.37,0.19,0.09,0.09,0.34,0.39,0.02,0.05,0.01
1157,Grigore T. Popa University of Medicine and Pharmacy,9416,0.11,0.26,35.08,18.6,7.9,12.7,33.6,39.6,2021,0.37,0.2,0.08,0.13,0.34,0.4,0.02,0.03,0.31
1158,University of Guadalajara,127330,0.57,0.0,35.07,15.7,8.1,8.9,33.3,28.5,2021,0.37,0.17,0.08,0.09,0.33,0.28,0.25,0.17,0.0
1159,University of Guanajuato,27203,0.2,0.03,35.06,16.1,8.3,11.3,35.7,34.7,2021,0.37,0.17,0.08,0.11,0.36,0.35,0.05,0.06,0.04
1160,Guangxi University,38481,0.18,0.04,35.05,17.0,12.4,31.6,42.6,23.0,2021,0.37,0.18,0.12,0.32,0.43,0.23,0.07,0.05,0.05
1161,University of Guilan,17364,0.3,0.01,35.04,20.4,15.7,31.4,37.8,17.7,2021,0.37,0.22,0.16,0.31,0.38,0.18,0.03,0.09,0.01
1162,Gunma University,6344,0.08,0.04,35.03,24.8,11.0,13.6,36.8,21.0,2021,0.37,0.26,0.11,0.14,0.37,0.21,0.01,0.02,0.05
1163,Gyeongsang National University,15611,0.14,0.03,35.03,19.5,19.1,17.9,42.4,26.3,2021,0.37,0.21,0.19,0.18,0.42,0.26,0.03,0.04,0.04
1164,Hakim Sabzevari University,5311,0.14,0.02,35.02,17.0,9.0,28.6,34.9,24.2,2021,0.37,0.18,0.09,0.29,0.35,0.24,0.01,0.04,0.02
1165,Hallym University,8383,0.1,0.05,35.01,19.1,17.4,17.6,38.8,21.7,2021,0.37,0.2,0.17,0.18,0.39,0.22,0.02,0.03,0.06
1166,Hamamatsu University School of Medicine,1208,0.04,0.01,35.0,27.7,14.5,28.6,37.8,18.7,2021,0.37,0.29,0.15,0.29,0.38,0.19,0.0,0.01,0.01
1167,Hanoi University of Science and Technology,30893,0.21,0.01,34.99,15.3,9.0,30.1,36.5,44.4,2021,0.37,0.16,0.09,0.3,0.36,0.44,0.06,0.06,0.01
1168,The Hashemite University,16987,0.19,0.06,34.98,14.4,11.5,9.8,33.4,50.3,2021,0.37,0.15,0.12,0.1,0.33,0.5,0.03,0.06,0.07
1169,Université Hassan II de Casablanca,117685,0.35,0.02,34.97,18.7,8.7,26.2,35.9,28.6,2021,0.37,0.2,0.09,0.26,0.36,0.29,0.23,0.1,0.02
1170,University of Havana,16058,0.11,0.06,34.96,21.4,10.0,7.1,39.5,52.6,2021,0.37,0.23,0.1,0.07,0.4,0.53,0.03,0.03,0.07
1171,Helwan University,114062,0.22,0.01,34.95,15.4,8.6,24.1,34.0,39.3,2021,0.37,0.16,0.09,0.24,0.34,0.39,0.22,0.06,0.01
1172,Hosei University,30662,0.41,0.03,34.94,17.1,10.1,27.2,35.0,28.1,2021,0.37,0.18,0.1,0.27,0.35,0.28,0.06,0.12,0.04
1173,University of Hradec Králové,6245,0.13,0.05,34.93,16.8,12.8,18.0,36.4,36.2,2021,0.37,0.18,0.13,0.18,0.36,0.36,0.01,0.04,0.06
1174,Huaqiao University,30890,0.17,0.12,34.92,15.4,12.0,35.8,35.8,52.6,2021,0.37,0.16,0.12,0.36,0.36,0.53,0.06,0.05,0.14
1175,University of Hyogo,6570,0.13,0.03,34.91,17.5,12.1,7.6,42.5,19.3,2021,0.37,0.19,0.12,0.08,0.42,0.19,0.01,0.04,0.04
1176,Ibaraki University,7975,0.14,0.03,34.9,16.7,10.5,7.4,38.8,23.1,2021,0.37,0.18,0.11,0.07,0.39,0.23,0.02,0.04,0.04
1177,Ibn Tofaïl University,47086,0.76,0.02,34.89,19.0,10.2,27.6,37.9,23.5,2021,0.36,0.2,0.1,0.28,0.38,0.24,0.09,0.22,0.02
1178,Incheon National University,13468,0.17,0.03,34.88,18.1,7.9,22.7,35.3,29.1,2021,0.36,0.19,0.08,0.23,0.35,0.29,0.03,0.05,0.04
1179,Indian Institute of Technology Patna,1535,0.13,0.0,34.87,23.4,8.7,41.5,33.8,15.6,2021,0.36,0.25,0.09,0.42,0.34,0.16,0.0,0.04,0.0
1180,Universidad Industrial de Santander (UIS),20786,0.16,0.0,34.86,15.4,11.3,37.2,33.4,37.2,2021,0.36,0.16,0.11,0.37,0.33,0.37,0.04,0.05,0.0
1181,Instituto Politécnico Nacional (IPN),180801,0.11,0.0,34.85,17.4,8.7,14.9,40.0,24.5,2021,0.36,0.18,0.09,0.15,0.4,0.24,0.35,0.03,0.0
1182,IPB University,22258,0.08,0.03,34.84,24.7,10.1,12.6,58.1,40.8,2021,0.36,0.26,0.1,0.13,0.58,0.41,0.04,0.02,0.04
1183,University of Isfahan,15139,0.23,0.02,34.83,34.8,22.0,17.3,46.3,20.1,2021,0.36,0.37,0.22,0.17,0.46,0.2,0.03,0.07,0.02
1184,I-Shou University,13419,0.28,0.15,34.82,16.3,19.0,15.0,52.2,35.8,2021,0.36,0.17,0.19,0.15,0.52,0.36,0.03,0.08,0.18
1185,The Islamia University of Bahawalpur,15509,0.27,0.0,34.81,17.4,10.9,23.3,33.4,38.0,2021,0.36,0.18,0.11,0.23,0.33,0.38,0.03,0.08,0.0
1186,Istanbul Medipol University,18780,0.24,0.04,34.8,13.5,9.4,12.5,35.6,23.5,2021,0.36,0.14,0.09,0.12,0.36,0.24,0.04,0.07,0.05
1187,Ivane Javakhishvili Tbilisi State University,20319,0.25,0.03,34.79,15.2,9.2,5.1,33.7,46.7,2021,0.36,0.16,0.09,0.05,0.34,0.47,0.04,0.07,0.04
1188,Ivan Franko National University of Lviv,18646,0.1,0.01,34.78,20.0,7.7,8.1,33.7,33.5,2021,0.36,0.21,0.08,0.08,0.34,0.34,0.04,0.03,0.01
1189,Iwate University,5436,0.14,0.03,34.78,19.1,10.2,10.2,35.6,23.6,2021,0.36,0.2,0.1,0.1,0.36,0.24,0.01,0.04,0.04
1190,Izmir Institute of Technology,5328,0.2,0.03,34.77,17.6,10.5,23.6,41.4,28.9,2021,0.36,0.19,0.11,0.24,0.41,0.29,0.01,0.06,0.04
1191,James Madison University,21315,0.18,0.02,34.76,18.1,11.3,24.4,33.6,27.7,2021,0.36,0.19,0.11,0.24,0.34,0.28,0.04,0.05,0.02
1192,Jan Evangelista Purkyně University,7438,0.18,0.03,34.75,15.2,11.5,20.6,35.8,34.0,2021,0.36,0.16,0.12,0.21,0.36,0.34,0.01,0.05,0.04
1193,Jawaharlal Nehru Technological University Anantapur (JNTUA),5402,0.15,0.0,34.74,27.3,10.5,13.3,33.9,14.4,2021,0.36,0.29,0.11,0.13,0.34,0.14,0.01,0.04,0.0
1194,Jeju National University,12189,0.19,0.05,34.73,17.5,14.8,16.4,35.4,22.2,2021,0.36,0.19,0.15,0.16,0.35,0.22,0.02,0.06,0.06
1195,Jeonbuk National University,20555,0.2,0.06,34.72,22.4,20.7,26.0,39.4,30.1,2021,0.36,0.24,0.21,0.26,0.39,0.3,0.04,0.06,0.07
1196,Jianghan University,17149,0.14,0.02,34.71,15.9,10.1,24.8,36.2,22.3,2021,0.36,0.17,0.1,0.25,0.36,0.22,0.03,0.04,0.02
1197,Kagawa University,6377,0.1,0.02,34.7,20.0,12.2,26.8,39.5,30.8,2021,0.36,0.21,0.12,0.27,0.4,0.31,0.01,0.03,0.02
1198,Kagoshima University,10539,0.1,0.03,34.69,19.9,10.9,17.6,41.7,24.8,2021,0.36,0.21,0.11,0.18,0.42,0.25,0.02,0.03,0.04
1199,Kanagawa University,18090,0.15,0.03,34.68,15.3,7.6,16.5,33.8,28.3,2021,0.36,0.16,0.08,0.16,0.34,0.28,0.04,0.04,0.04
1200,Kanazawa University,10341,0.1,0.06,34.67,27.1,18.2,24.8,35.9,26.0,2021,0.36,0.29,0.18,0.25,0.36,0.26,0.02,0.03,0.07
1201,Kanazawa Medical University,1149,0.02,0.01,34.66,24.3,8.3,28.3,33.7,20.4,2021,0.36,0.26,0.08,0.28,0.34,0.2,0.0,0.01,0.01
1202,Kangwon National University,21454,0.21,0.03,34.65,18.9,15.9,18.8,36.9,22.3,2021,0.36,0.2,0.16,0.19,0.37,0.22,0.04,0.06,0.04
1203,Kansai University,30766,0.12,0.03,34.64,17.0,7.8,6.9,34.7,23.0,2021,0.36,0.18,0.08,0.07,0.35,0.23,0.06,0.04,0.04
1204,Kasetsart University,67668,0.19,0.01,34.63,19.3,13.1,12.7,49.3,34.7,2021,0.36,0.2,0.13,0.13,0.49,0.35,0.13,0.06,0.01
1205,Kaunas University of Technology,9587,0.15,0.06,34.62,17.1,10.9,8.7,38.5,35.9,2021,0.36,0.18,0.11,0.09,0.38,0.36,0.02,0.04,0.07
1206,Kharazmi University,12226,0.19,0.01,34.61,31.4,13.7,23.8,37.7,18.9,2021,0.36,0.33,0.14,0.24,0.38,0.19,0.02,0.06,0.01
1207,Khon Kaen University,33738,0.17,0.02,34.61,22.8,13.3,18.4,56.0,30.3,2021,0.36,0.24,0.13,0.18,0.56,0.3,0.07,0.05,0.02
1208,KIIT University,21668,0.13,0.03,34.6,22.1,12.2,34.4,66.6,18.3,2021,0.36,0.23,0.12,0.34,0.67,0.18,0.04,0.04,0.04
1209,King Faisal University,79232,0.37,0.01,34.59,15.6,9.2,22.6,63.1,73.0,2021,0.36,0.17,0.09,0.23,0.63,0.73,0.15,0.11,0.01
1210,King Mongkut’s Institute of Technology Ladkrabang,25154,0.23,0.01,34.58,18.1,21.6,6.2,84.7,20.2,2021,0.36,0.19,0.22,0.06,0.85,0.2,0.05,0.07,0.01
1211,King Mongkut's University of Technology North Bangkok,27177,0.24,0.0,34.57,15.9,10.3,17.0,38.8,21.3,2021,0.36,0.17,0.1,0.17,0.39,0.21,0.05,0.07,0.0
1212,Kitasato University,8561,0.05,0.0,34.56,24.4,10.1,20.3,42.1,16.7,2021,0.36,0.26,0.1,0.2,0.42,0.17,0.02,0.01,0.0
1213,KL University,16930,0.15,0.02,34.55,15.6,8.8,32.8,33.8,15.5,2021,0.36,0.17,0.09,0.33,0.34,0.16,0.03,0.04,0.02
1214,Kochi University,5423,0.08,0.01,34.54,20.1,10.8,17.8,38.5,24.2,2021,0.36,0.21,0.11,0.18,0.38,0.24,0.01,0.02,0.01
1215,Kochi University of Technology,2477,0.2,0.02,34.53,24.4,14.6,15.0,41.7,31.7,2021,0.36,0.26,0.15,0.15,0.42,0.32,0.0,0.06,0.02
1216,Kogakuin University,6278,0.18,0.01,34.52,17.1,10.5,19.8,40.6,19.9,2021,0.36,0.18,0.11,0.2,0.41,0.2,0.01,0.05,0.01
1217,Kookmin University,17467,0.12,0.11,34.51,18.5,10.1,16.7,38.1,30.7,2021,0.36,0.2,0.1,0.17,0.38,0.31,0.03,0.04,0.13
1218,Universiti Kuala Lumpur,15533,0.12,0.02,34.5,16.6,8.1,21.6,34.0,33.7,2021,0.36,0.18,0.08,0.22,0.34,0.34,0.03,0.04,0.02
1219,Kumamoto University,10045,0.08,0.07,34.49,25.9,14.9,26.0,44.4,30.9,2021,0.36,0.27,0.15,0.26,0.44,0.31,0.02,0.02,0.08
1220,Kunming University of Science and Technology,43099,0.18,0.04,34.48,15.4,12.1,12.2,46.1,17.9,2021,0.36,0.16,0.12,0.12,0.46,0.18,0.08,0.05,0.05
1221,Kuwait University,36853,0.23,0.14,34.47,19.8,10.4,31.2,35.0,70.3,2021,0.36,0.21,0.1,0.31,0.35,0.7,0.07,0.07,0.17
1222,Kwansei Gakuin University,25417,0.24,0.03,34.47,16.5,8.7,29.5,34.3,33.7,2021,0.36,0.17,0.09,0.3,0.34,0.34,0.05,0.07,0.04
1223,Kyoto Sangyo University,13151,0.23,0.02,34.46,14.3,8.0,20.0,33.4,38.0,2021,0.36,0.15,0.08,0.2,0.33,0.38,0.03,0.07,0.02
1224,Kyoto Institute of Technology,3985,0.13,0.05,34.45,21.3,15.0,8.0,40.9,24.9,2021,0.36,0.23,0.15,0.08,0.41,0.25,0.01,0.04,0.06
1225,Kyushu Institute of Technology (Kyutech),5649,0.16,0.05,34.44,19.4,12.9,24.9,51.0,31.5,2021,0.36,0.21,0.13,0.25,0.51,0.32,0.01,0.05,0.06
1226,Latvia University of Life Sciences and Technologies,3880,0.4,0.02,34.43,17.5,20.4,6.9,37.1,19.0,2021,0.36,0.19,0.2,0.07,0.37,0.19,0.01,0.12,0.02
1227,Lebanese University,49737,0.16,0.16,34.42,21.5,7.2,16.7,33.4,77.9,2021,0.36,0.23,0.07,0.17,0.33,0.78,0.1,0.05,0.19
1228,University of León,12803,0.16,0.16,34.41,17.1,11.9,38.5,36.3,47.3,2021,0.36,0.18,0.12,0.38,0.36,0.47,0.02,0.05,0.19
1229,University of Lethbridge,6990,0.13,0.11,34.4,17.3,12.2,21.4,33.5,57.8,2021,0.36,0.18,0.12,0.21,0.34,0.58,0.01,0.04,0.13
1230,L.N. Gumilyov Eurasian National University,18985,0.07,0.04,34.39,21.6,8.5,20.9,33.4,55.3,2021,0.36,0.23,0.09,0.21,0.33,0.55,0.04,0.02,0.05
1231,University of Łódź,25026,0.12,0.1,34.38,18.5,11.4,13.2,33.6,31.7,2021,0.36,0.2,0.11,0.13,0.34,0.32,0.05,0.04,0.12
1232,Lodz University of Technology,15442,0.13,0.04,34.37,17.4,11.4,22.5,37.6,24.2,2021,0.36,0.18,0.11,0.22,0.38,0.24,0.03,0.04,0.05
1233,London South Bank University,11560,0.16,0.33,34.36,16.8,10.9,30.0,33.7,76.7,2021,0.36,0.18,0.11,0.3,0.34,0.77,0.02,0.05,0.39
1234,Londrina State University,26470,0.15,0.01,34.35,21.9,13.4,15.0,33.3,19.5,2021,0.36,0.23,0.13,0.15,0.33,0.2,0.05,0.04,0.01
1235,Lorestan University,8333,0.28,0.0,34.35,24.1,10.7,39.4,34.8,17.1,2021,0.36,0.26,0.11,0.39,0.35,0.17,0.02,0.08,0.0
1236,University of Lucknow,20942,0.46,0.0,34.34,21.7,9.5,12.2,33.4,16.6,2021,0.36,0.23,0.1,0.12,0.33,0.17,0.04,0.14,0.0
1237,Maharaja Sayajirao University of Baroda,41564,0.28,0.0,34.33,13.9,8.8,14.1,34.6,15.1,2021,0.36,0.15,0.09,0.14,0.35,0.15,0.08,0.08,0.0
1238,Mahasarakham University,42628,0.33,0.0,34.32,17.9,7.9,9.6,34.5,26.9,2021,0.36,0.19,0.08,0.1,0.34,0.27,0.08,0.1,0.0
1239,University of Malaga,35376,0.13,0.09,34.31,17.2,11.7,36.8,35.7,41.7,2021,0.36,0.18,0.12,0.37,0.36,0.42,0.07,0.04,0.11
1240,Universiti Malaysia Perlis,11212,0.13,0.06,34.3,18.6,11.7,31.7,35.5,28.3,2021,0.36,0.2,0.12,0.32,0.36,0.28,0.02,0.04,0.07
1241,Universiti Malaysia Sarawak (UNIMAS),16217,0.19,0.06,34.29,21.5,8.9,9.3,33.8,43.8,2021,0.36,0.23,0.09,0.09,0.34,0.44,0.03,0.06,0.07
1242,Manipal Academy of Higher Education,22843,0.09,0.12,34.28,29.9,13.4,12.6,39.9,33.3,2021,0.36,0.32,0.13,0.13,0.4,0.33,0.04,0.03,0.14
1243,University of Manouba,16894,0.13,0.01,34.27,17.8,7.8,22.0,33.4,41.9,2021,0.36,0.19,0.08,0.22,0.33,0.42,0.03,0.04,0.01
1244,University of Maribor,11488,0.13,0.06,34.26,18.0,16.3,31.5,40.7,38.8,2021,0.36,0.19,0.16,0.32,0.41,0.39,0.02,0.04,0.07
1245,Marmara University,63090,0.31,0.05,34.25,16.8,8.5,21.4,33.4,24.4,2021,0.36,0.18,0.09,0.21,0.33,0.24,0.12,0.09,0.06
1246,University of Marrakech Cadi Ayyad,100717,0.43,0.01,34.25,17.8,10.2,25.9,34.5,41.0,2021,0.36,0.19,0.1,0.26,0.34,0.41,0.2,0.13,0.01
1247,University of Mazandaran,12452,0.32,0.02,34.24,28.6,12.4,32.7,37.1,18.5,2021,0.36,0.3,0.12,0.33,0.37,0.18,0.02,0.09,0.02
1248,Meiji University,33449,0.12,0.05,34.23,18.7,8.4,11.0,34.9,27.2,2021,0.36,0.2,0.08,0.11,0.35,0.27,0.07,0.04,0.06
1249,Meijo University,15437,0.32,0.01,34.22,16.5,10.5,13.5,34.5,27.3,2021,0.36,0.17,0.11,0.14,0.34,0.27,0.03,0.09,0.01
1250,Mendel University in Brno,8459,0.18,0.19,34.21,18.1,16.5,8.1,35.1,45.9,2021,0.36,0.19,0.17,0.08,0.35,0.46,0.02,0.05,0.23
1251,Menoufia University,94466,0.37,0.01,34.2,15.2,7.9,32.9,35.2,36.8,2021,0.36,0.16,0.08,0.33,0.35,0.37,0.18,0.11,0.01
1252,M’Hamed Bougara University of Boumerdès,31889,0.22,0.01,34.19,14.9,7.2,13.2,33.4,29.3,2021,0.36,0.16,0.07,0.13,0.33,0.29,0.06,0.06,0.01
1253,Universidad Michoacana de San Nicolás de Hidalgo,39861,0.29,0.01,34.18,15.3,9.9,9.6,34.3,29.3,2021,0.36,0.16,0.1,0.1,0.34,0.29,0.08,0.09,0.01
1254,Mie University,7247,0.09,0.04,34.17,21.7,10.5,17.0,42.4,23.7,2021,0.36,0.23,0.11,0.17,0.42,0.24,0.01,0.03,0.05
1255,Ming Chuan University,18423,0.22,0.09,34.16,15.1,11.9,12.7,34.1,29.1,2021,0.36,0.16,0.12,0.13,0.34,0.29,0.04,0.06,0.11
1256,Minia University,72328,0.18,0.01,34.16,15.1,7.3,30.5,33.5,44.9,2021,0.36,0.16,0.07,0.3,0.34,0.45,0.14,0.05,0.01
1257,University of Miskolc,9322,0.18,0.04,34.15,14.9,8.9,14.4,34.9,28.7,2021,0.36,0.16,0.09,0.14,0.35,0.29,0.02,0.05,0.05
1258,University of Miyazaki,5524,0.08,0.03,34.14,22.1,10.2,21.1,36.1,23.7,2021,0.36,0.23,0.1,0.21,0.36,0.24,0.01,0.02,0.04
1259,Mohammed V University of Rabat,83521,0.33,0.05,34.13,27.2,10.3,14.8,41.6,27.9,2021,0.36,0.29,0.1,0.15,0.42,0.28,0.16,0.1,0.06
1260,University of Monastir,18876,0.09,0.01,34.12,19.0,9.0,16.5,33.4,43.5,2021,0.36,0.2,0.09,0.16,0.33,0.44,0.04,0.03,0.01
1261,University of Montenegro,18275,0.26,0.02,34.11,12.7,10.4,13.8,33.4,44.5,2021,0.36,0.13,0.1,0.14,0.33,0.44,0.04,0.08,0.02
1262,Morgan State University,7120,0.14,0.13,34.1,18.2,10.0,35.7,33.4,48.7,2021,0.36,0.19,0.1,0.36,0.33,0.49,0.01,0.04,0.15
1263,Multimedia University,9519,0.12,0.08,34.09,18.1,9.5,20.3,36.9,37.2,2021,0.36,0.19,0.1,0.2,0.37,0.37,0.02,0.04,0.1
1264,University of Mumbai,12167,0.22,0.0,34.08,27.3,24.8,14.1,35.0,15.2,2021,0.36,0.29,0.25,0.14,0.35,0.15,0.02,0.06,0.0
1265,University of Murcia,27120,0.16,0.08,34.07,18.5,14.9,35.3,35.5,42.0,2021,0.36,0.2,0.15,0.35,0.36,0.42,0.05,0.05,0.1
1266,Muroran Institute of Technology,3334,0.18,0.04,34.07,16.1,9.9,38.6,38.7,32.1,2021,0.36,0.17,0.1,0.39,0.39,0.32,0.01,0.05,0.05
1267,University of Mysore,7950,0.22,0.1,34.06,30.7,8.3,11.4,33.8,32.9,2021,0.36,0.33,0.08,0.11,0.34,0.33,0.02,0.06,0.12
1268,Universidad Nacional del Litoral,45401,0.3,0.0,34.05,13.4,8.4,16.1,34.7,27.1,2021,0.36,0.14,0.08,0.16,0.35,0.27,0.09,0.09,0.0
1269,Nagaoka University of Technology,2301,0.11,0.12,34.04,23.1,14.8,9.7,44.0,33.6,2021,0.36,0.24,0.15,0.1,0.44,0.34,0.0,0.03,0.14
1270,Nagasaki University,9090,0.07,0.04,34.03,26.1,14.7,24.4,40.5,30.6,2021,0.36,0.28,0.15,0.24,0.4,0.31,0.02,0.02,0.05
1271,Nagoya City University,4412,0.07,0.02,34.02,24.5,15.5,25.2,45.0,19.4,2021,0.36,0.26,0.16,0.25,0.45,0.19,0.01,0.02,0.02
1272,Nagoya Institute of Technology,5711,0.16,0.04,34.01,18.3,19.1,10.6,49.4,24.0,2021,0.36,0.19,0.19,0.11,0.49,0.24,0.01,0.05,0.05
1273,Nanjing University of Aeronautics and Astronautics,29583,0.16,0.03,34.0,21.4,22.4,21.1,76.9,19.7,2021,0.36,0.23,0.22,0.21,0.77,0.2,0.06,0.05,0.04
1274,Nara Medical University,1252,0.03,0.01,33.99,26.7,11.0,27.6,42.2,15.8,2021,0.36,0.28,0.11,0.28,0.42,0.16,0.0,0.01,0.01
1275,Naresuan University,22184,0.15,0.01,33.99,18.0,8.2,14.1,42.8,35.9,2021,0.36,0.19,0.08,0.14,0.43,0.36,0.04,0.04,0.01
1276,National Changhua University of Education,8333,0.23,0.04,33.98,20.2,19.3,9.8,36.8,21.4,2021,0.36,0.21,0.19,0.1,0.37,0.21,0.02,0.07,0.05
1277,National Chiayi University,12143,0.24,0.03,33.97,15.7,12.1,10.0,65.7,18.3,2021,0.36,0.17,0.12,0.1,0.66,0.18,0.02,0.07,0.04
1278,National Chi Nan University,6143,0.16,0.12,33.96,17.8,15.4,5.5,48.0,31.1,2021,0.36,0.19,0.15,0.06,0.48,0.31,0.01,0.05,0.14
1279,National Chin-Yi University of Technology,7316,0.24,0.05,33.95,14.6,22.8,5.9,46.4,20.0,2021,0.36,0.15,0.23,0.06,0.46,0.2,0.01,0.07,0.06
1280,National Chung Cheng University,10195,0.15,0.05,33.94,19.9,19.5,13.9,38.6,22.8,2021,0.36,0.21,0.2,0.14,0.39,0.23,0.02,0.04,0.06
1281,National Chung Hsing University,15184,0.17,0.07,33.93,23.2,21.1,20.5,50.1,27.9,2021,0.35,0.25,0.21,0.2,0.5,0.28,0.03,0.05,0.08
1282,National University of Colombia,52166,0.22,0.01,33.92,18.9,14.3,35.2,33.9,36.3,2021,0.35,0.2,0.14,0.35,0.34,0.36,0.1,0.06,0.01
1283,National University of Córdoba,80219,0.13,0.02,33.91,19.0,9.5,20.1,33.9,34.7,2021,0.35,0.2,0.1,0.2,0.34,0.35,0.16,0.04,0.02
1284,National University of Cuyo,38253,0.08,0.03,33.91,19.6,7.3,24.7,33.4,38.7,2021,0.35,0.21,0.07,0.25,0.33,0.39,0.07,0.02,0.04
1285,National Ilan University,5470,0.23,0.03,33.9,14.5,11.8,16.9,34.2,32.4,2021,0.35,0.15,0.12,0.17,0.34,0.32,0.01,0.07,0.04
1286,"National Institute of Technology, Tiruchirappalli",5848,0.17,0.08,33.89,23.3,14.5,36.9,36.9,22.5,2021,0.35,0.25,0.15,0.37,0.37,0.22,0.01,0.05,0.1
1287,National University of Kaohsiung,5565,0.23,0.04,33.88,14.0,15.0,6.0,38.4,26.7,2021,0.35,0.15,0.15,0.06,0.38,0.27,0.01,0.07,0.05
