rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
310.0,King Abdulaziz University,42.86,19.7,10.3,63.4,40.2,71.0,35889.0,0.08,0.21,2013,0.45,0.2,0.1,0.63,0.4,0.72,0.26,0.11,0.39
311.0,Kyushu University,42.82,44.0,28.8,30.7,73.1,21.7,18925.0,0.07,0.08,2013,0.45,0.46,0.29,0.31,0.73,0.22,0.14,0.1,0.15
312.0,Linköping University,42.78,21.1,27.0,53.3,38.0,47.7,17866.0,0.08,0.1,2013,0.45,0.22,0.27,0.53,0.38,0.48,0.13,0.11,0.19
313.0,Medical University of Vienna,42.74,23.7,13.4,66.0,33.2,66.2,7426.0,0.03,0.28,2013,0.45,0.25,0.13,0.66,0.33,0.67,0.05,0.04,0.52
314.0,Murdoch University,42.69,19.4,18.9,49.6,44.2,83.3,16606.0,0.33,0.43,2013,0.45,0.2,0.19,0.5,0.44,0.84,0.12,0.46,0.8
315.0,National Cheng Kung University,42.65,33.1,40.3,30.4,99.9,22.9,21234.0,0.14,0.11,2013,0.45,0.34,0.41,0.3,1.0,0.23,0.15,0.19,0.2
316.0,National Sun Yat-Sen University,42.61,27.9,32.5,48.5,43.9,23.9,9336.0,0.2,0.04,2013,0.45,0.29,0.33,0.48,0.44,0.24,0.07,0.28,0.07
317.0,"National University of Ireland, Galway",42.57,22.6,19.8,51.9,41.1,69.3,14067.0,0.27,0.14,2013,0.45,0.23,0.2,0.52,0.41,0.7,0.1,0.38,0.26
318.0,North Carolina State University,42.53,34.8,28.8,47.6,35.7,29.2,30533.0,0.14,0.11,2013,0.45,0.36,0.29,0.48,0.36,0.3,0.22,0.19,0.2
319.0,Polytechnic University of Milan,42.49,27.2,23.8,47.7,68.1,38.1,30025.0,0.22,0.12,2013,0.44,0.28,0.24,0.48,0.68,0.39,0.22,0.31,0.22
320.0,Renmin University of China,42.44,36.1,12.0,59.6,44.0,45.8,24954.0,0.13,0.06,2013,0.44,0.37,0.12,0.6,0.44,0.46,0.18,0.18,0.11
321.0,Sapienza University of Rome,42.4,35.3,30.6,39.1,36.0,33.2,120986.0,0.32,0.07,2013,0.44,0.37,0.31,0.39,0.36,0.34,0.88,0.44,0.13
322.0,Sharif University of Technology,42.36,32.9,42.8,34.2,93.0,16.7,10977.0,0.19,0.0,2013,0.44,0.34,0.43,0.34,0.93,0.17,0.08,0.26,0.0
323.0,State University of New York Albany,42.32,30.2,30.0,52.9,50.23,27.8,15387.0,0.18,0.08,2013,0.44,0.31,0.3,0.53,0.5,0.28,0.11,0.25,0.15
324.0,Sun Yat-sen University,42.28,33.1,17.8,52.2,43.5,24.2,51351.0,0.17,0.08,2013,0.44,0.34,0.18,0.52,0.44,0.24,0.37,0.24,0.15
325.0,UiT The Arctic University of Norway,42.24,21.7,19.4,56.4,29.1,61.8,10398.0,0.12,0.1,2013,0.44,0.23,0.2,0.56,0.29,0.63,0.08,0.17,0.19
326.0,University College Cork,42.2,25.3,19.5,47.4,38.8,71.5,15805.0,0.22,0.15,2013,0.44,0.26,0.2,0.47,0.39,0.72,0.12,0.31,0.28
327.0,University of Canterbury,42.16,19.9,24.0,48.4,49.8,88.0,12187.0,0.16,0.2,2013,0.44,0.21,0.24,0.48,0.5,0.89,0.09,0.22,0.37
328.0,University of Crete,42.12,17.1,16.3,68.6,34.1,44.4,14650.0,0.27,0.05,2013,0.44,0.18,0.16,0.69,0.34,0.45,0.11,0.38,0.09
329.0,University of Eastern Finland,42.08,22.4,19.1,58.1,36.7,39.5,10798.0,0.17,0.06,2013,0.44,0.23,0.19,0.58,0.37,0.4,0.08,0.24,0.11
330.0,University of Fribourg,42.04,20.8,11.0,69.4,50.23,59.5,10416.0,0.47,0.19,2013,0.44,0.22,0.11,0.69,0.5,0.6,0.08,0.65,0.35
331.0,University of Graz,42.0,26.9,17.6,57.4,29.5,59.7,20584.0,0.27,0.12,2013,0.44,0.28,0.18,0.57,0.3,0.6,0.15,0.38,0.22
332.0,University of Guelph,41.96,24.4,31.3,48.2,48.1,39.0,21643.0,0.28,0.04,2013,0.44,0.25,0.31,0.48,0.48,0.39,0.16,0.39,0.07
333.0,University of Kentucky,41.92,39.1,27.8,45.5,50.23,21.7,23803.3,0.18,0.16,2013,0.44,0.41,0.28,0.46,0.5,0.22,0.17,0.25,0.3
334.0,University of Manitoba,41.88,31.6,32.4,44.4,43.5,38.6,28576.0,0.28,0.11,2013,0.44,0.33,0.33,0.44,0.44,0.39,0.21,0.39,0.2
335.0,"University of Maryland, Baltimore County",41.84,19.4,16.4,65.2,32.6,32.6,13908.0,0.18,0.07,2013,0.44,0.2,0.16,0.65,0.33,0.33,0.1,0.25,0.13
336.0,University of Padua,41.8,21.0,21.4,64.5,31.7,37.0,62577.0,0.18,0.04,2013,0.44,0.22,0.22,0.64,0.32,0.37,0.46,0.25,0.07
337.0,University of Pavia,41.76,25.6,18.3,56.3,60.6,34.4,22958.0,0.41,0.06,2013,0.44,0.27,0.18,0.56,0.61,0.35,0.17,0.57,0.11
338.0,University of Pisa,41.72,22.6,23.2,63.8,39.4,29.6,47247.0,0.18,0.04,2013,0.44,0.23,0.23,0.64,0.39,0.3,0.34,0.25,0.07
339.0,University of Portsmouth,41.68,12.8,10.5,72.3,29.2,70.2,20161.0,0.19,0.23,2013,0.44,0.13,0.11,0.72,0.29,0.71,0.15,0.26,0.43
340.0,University of South Australia,41.65,28.4,25.0,34.1,83.7,81.0,18971.0,0.26,0.32,2013,0.44,0.29,0.25,0.34,0.84,0.82,0.14,0.36,0.59
341.0,University of Tampere,41.61,25.6,23.9,51.2,49.3,35.0,10045.0,0.1,0.04,2013,0.44,0.27,0.24,0.51,0.49,0.35,0.07,0.14,0.07
342.0,University of Tsukuba,41.57,39.9,26.2,45.3,33.0,30.7,15930.0,0.13,0.16,2013,0.44,0.41,0.26,0.45,0.33,0.31,0.12,0.18,0.3
343.0,University of Vermont,41.53,28.5,20.6,58.6,50.23,19.9,23803.3,0.18,0.16,2013,0.43,0.3,0.21,0.59,0.5,0.2,0.17,0.25,0.3
344.0,University of Waikato,41.49,17.7,19.9,61.9,28.2,85.6,10159.0,0.17,0.25,2013,0.43,0.18,0.2,0.62,0.28,0.87,0.07,0.24,0.46
345.0,University of Wollongong,41.45,22.5,27.3,47.4,54.0,83.7,16489.0,0.25,0.24,2013,0.43,0.23,0.27,0.47,0.54,0.85,0.12,0.35,0.44
346.0,Vrije Universiteit Brussel,41.41,26.7,26.8,53.8,37.5,48.4,9020.0,0.17,0.16,2013,0.43,0.28,0.27,0.54,0.38,0.49,0.07,0.24,0.3
347.0,Washington State University,41.38,29.9,30.6,47.1,55.8,33.9,24550.0,0.18,0.07,2013,0.43,0.31,0.31,0.47,0.56,0.34,0.18,0.25,0.13
348.0,Wayne State University,41.34,34.3,16.2,58.4,50.23,28.1,23065.0,0.11,0.07,2013,0.43,0.36,0.16,0.58,0.5,0.28,0.17,0.15,0.13
349.0,York University,41.3,20.9,30.1,50.5,41.9,50.7,48007.0,0.39,0.09,2013,0.43,0.22,0.3,0.5,0.42,0.51,0.35,0.54,0.17
350.0,Zhejiang University,41.26,40.3,34.5,32.6,89.0,20.1,47508.0,0.16,0.05,2013,0.43,0.42,0.35,0.33,0.89,0.2,0.35,0.22,0.09
351.0,Aalborg University,41.23,21.7,24.9,41.0,39.0,67.2,17422.0,0.16,0.15,2013,0.43,0.23,0.25,0.41,0.39,0.68,0.13,0.22,0.28
352.0,"Binghamton University, State University of New York",41.19,23.3,21.9,51.1,33.4,30.7,15799.0,0.23,0.14,2013,0.43,0.24,0.22,0.51,0.33,0.31,0.12,0.32,0.26
353.0,Charles Darwin University,41.15,17.2,15.3,53.3,32.5,44.3,5570.0,0.25,0.15,2013,0.43,0.18,0.15,0.53,0.32,0.45,0.04,0.35,0.28
354.0,Deakin University,41.11,20.0,22.0,47.1,30.1,68.4,32713.0,0.3,0.17,2013,0.43,0.21,0.22,0.47,0.3,0.69,0.24,0.42,0.31
355.0,Flinders University,41.08,22.4,24.2,38.4,39.1,59.8,15655.0,0.23,0.15,2013,0.43,0.23,0.24,0.38,0.39,0.61,0.11,0.32,0.28
356.0,George Mason University,41.04,27.2,19.7,53.0,28.2,34.9,26622.0,0.17,0.07,2013,0.43,0.28,0.2,0.53,0.28,0.35,0.19,0.24,0.13
357.0,Heriot-Watt University,41.0,20.7,21.4,42.1,48.4,84.2,8773.0,0.18,0.43,2013,0.43,0.21,0.22,0.42,0.48,0.85,0.06,0.25,0.8
358.0,Indian Institute of Technology Roorkee,40.97,30.4,13.7,45.8,70.4,15.6,8061.0,0.19,0.01,2013,0.43,0.32,0.14,0.46,0.7,0.16,0.06,0.26,0.02
359.0,Jagiellonian University,40.93,22.7,13.8,48.2,29.5,41.7,42835.0,0.12,0.05,2013,0.43,0.24,0.14,0.48,0.3,0.42,0.31,0.17,0.09
360.0,Keele University,40.89,16.3,18.8,55.1,31.7,64.2,8397.0,0.16,0.2,2013,0.43,0.17,0.19,0.55,0.32,0.65,0.06,0.22,0.37
361.0,Keio University,40.86,32.5,28.0,39.7,43.1,22.2,33751.0,0.12,0.05,2013,0.43,0.34,0.28,0.4,0.43,0.22,0.25,0.17,0.09
362.0,King Mongkut’s University of Technology Thonburi,40.82,11.3,10.2,68.4,60.2,23.8,17791.0,0.24,0.01,2013,0.43,0.12,0.1,0.68,0.6,0.24,0.13,0.33,0.02
363.0,Lehigh University,40.78,26.0,19.7,50.6,40.1,30.4,6300.0,0.11,0.15,2013,0.43,0.27,0.2,0.51,0.4,0.31,0.05,0.15,0.28
364.0,Leibniz University of Hanover,40.75,36.6,19.1,35.1,40.3,48.2,22401.0,0.63,0.12,2013,0.43,0.38,0.19,0.35,0.4,0.49,0.16,0.88,0.22
365.0,Loughborough University,40.71,33.4,32.7,24.7,40.7,63.9,13951.0,0.16,0.22,2013,0.43,0.35,0.33,0.25,0.41,0.65,0.1,0.22,0.41
366.0,Massey University,40.67,19.2,19.2,37.6,66.0,73.3,19101.0,0.17,0.15,2013,0.43,0.2,0.19,0.38,0.66,0.74,0.14,0.24,0.28
367.0,National Autonomous University of Mexico,40.64,31.0,31.6,24.6,36.0,33.2,137378.0,0.12,0.05,2013,0.43,0.32,0.32,0.25,0.36,0.34,1.0,0.17,0.09
368.0,National Central University,40.6,25.2,26.5,38.3,84.8,27.9,10915.0,0.1,0.06,2013,0.43,0.26,0.27,0.38,0.85,0.28,0.08,0.14,0.11
369.0,National Taiwan University of Science and Technology (Taiwan Tech),40.57,26.8,42.5,33.1,46.8,18.8,7446.0,0.17,0.11,2013,0.42,0.28,0.43,0.33,0.47,0.19,0.05,0.24,0.2
370.0,"National University of Ireland, Maynooth",40.53,25.7,23.9,28.1,30.8,69.2,7653.0,0.28,0.11,2013,0.42,0.27,0.24,0.28,0.31,0.7,0.06,0.39,0.2
371.0,Paris Dauphine University,40.5,22.0,12.7,50.6,29.4,57.6,9565.0,0.15,0.28,2013,0.42,0.23,0.13,0.51,0.29,0.58,0.07,0.21,0.52
372.0,Polytechnic University of Valencia,40.46,21.0,12.1,59.4,39.3,26.1,33172.0,0.14,0.07,2013,0.42,0.22,0.12,0.59,0.39,0.26,0.24,0.19,0.13
373.0,Southern Methodist University,40.42,18.6,9.0,67.3,50.23,35.2,23803.3,0.18,0.16,2013,0.42,0.19,0.09,0.67,0.5,0.36,0.17,0.25,0.3
374.0,Temple University,40.39,37.2,18.8,43.3,50.23,20.1,33268.0,0.13,0.05,2013,0.42,0.39,0.19,0.43,0.5,0.2,0.24,0.18,0.09
375.0,University of Aveiro,40.35,21.0,21.1,49.0,39.9,48.7,10791.0,0.18,0.1,2013,0.42,0.22,0.21,0.49,0.4,0.49,0.08,0.25,0.19
376.0,University of Duisburg-Essen,40.32,24.4,14.7,54.7,41.1,50.2,36051.0,0.47,0.11,2013,0.42,0.25,0.15,0.55,0.41,0.51,0.26,0.65,0.2
377.0,University of Ferrara,40.28,19.2,13.0,58.5,37.7,41.4,18882.0,0.3,0.07,2013,0.42,0.2,0.13,0.58,0.38,0.42,0.14,0.42,0.13
378.0,University of Hertfordshire,40.25,13.4,9.1,63.1,28.9,77.2,19665.0,0.19,0.27,2013,0.42,0.14,0.09,0.63,0.29,0.78,0.14,0.26,0.5
379.0,University of Houston,40.21,37.5,25.0,35.0,35.7,32.6,40325.0,0.44,0.09,2013,0.42,0.39,0.25,0.35,0.36,0.33,0.29,0.61,0.17
380.0,University of Jyväskylä,40.18,24.3,15.8,44.6,71.2,49.7,9703.0,0.15,0.05,2013,0.42,0.25,0.16,0.45,0.71,0.5,0.07,0.21,0.09
381.0,University of KwaZulu-Natal,40.15,21.9,20.2,40.0,28.5,56.2,30572.0,0.25,0.06,2013,0.42,0.23,0.2,0.4,0.28,0.57,0.22,0.35,0.11
382.0,University of Liège,40.11,21.9,16.9,48.4,55.9,67.8,20951.0,0.26,0.23,2013,0.42,0.23,0.17,0.48,0.56,0.69,0.15,0.36,0.43
383.0,University of Minho,40.08,17.6,19.7,51.2,32.2,44.1,19090.0,0.19,0.09,2013,0.42,0.18,0.2,0.51,0.32,0.45,0.14,0.26,0.17
384.0,University of Modena and Reggio Emilia,40.04,17.3,16.6,58.5,32.3,30.0,19693.0,0.25,0.06,2013,0.42,0.18,0.17,0.58,0.32,0.3,0.14,0.35,0.11
385.0,University of Oklahoma,40.01,36.8,17.8,42.9,33.9,24.2,23803.3,0.18,0.16,2013,0.42,0.38,0.18,0.43,0.34,0.24,0.17,0.25,0.3
386.0,University of Porto,39.97,26.2,21.1,50.2,36.2,43.2,32720.0,0.19,0.09,2013,0.42,0.27,0.21,0.5,0.36,0.44,0.24,0.26,0.17
387.0,University of Salento,39.94,29.1,21.3,40.6,51.3,28.4,19959.0,0.58,0.01,2013,0.42,0.3,0.21,0.41,0.51,0.29,0.15,0.81,0.02
388.0,University of Stirling,39.91,18.2,23.7,50.3,29.8,63.7,7828.0,0.16,0.22,2013,0.42,0.19,0.24,0.5,0.3,0.64,0.06,0.22,0.41
389.0,University of Strathclyde,39.87,26.3,21.6,33.0,35.8,63.0,15705.0,0.2,0.2,2013,0.42,0.27,0.22,0.33,0.36,0.64,0.11,0.28,0.37
390.0,University of Surrey,39.84,31.1,25.0,21.6,45.4,80.4,12063.0,0.17,0.38,2013,0.42,0.32,0.25,0.22,0.45,0.81,0.09,0.24,0.7
391.0,University of Tartu,39.8,18.6,27.4,52.4,30.1,42.4,10269.0,0.13,0.03,2013,0.42,0.19,0.28,0.52,0.3,0.43,0.07,0.18,0.06
392.0,University of Tasmania,39.77,19.5,17.5,47.2,44.8,68.4,18340.0,0.24,0.21,2013,0.42,0.2,0.18,0.47,0.45,0.69,0.13,0.33,0.39
393.0,University of Technology Sydney,39.74,20.7,21.5,34.7,33.9,74.7,24519.0,0.44,0.31,2013,0.42,0.21,0.22,0.35,0.34,0.76,0.18,0.61,0.57
394.0,University of Texas at San Antonio,39.7,17.3,17.6,66.2,32.2,28.6,27520.0,0.27,0.06,2013,0.42,0.18,0.18,0.66,0.32,0.29,0.2,0.38,0.11
395.0,"University of the Andes, Colombia",39.67,15.5,11.4,68.2,28.4,53.0,15773.0,0.17,0.02,2013,0.42,0.16,0.11,0.68,0.28,0.54,0.11,0.24,0.04
396.0,University of Valencia,39.64,17.2,14.5,62.8,32.5,40.8,58413.0,0.15,0.09,2013,0.42,0.18,0.15,0.63,0.32,0.41,0.43,0.21,0.17
397.0,University of Vigo,39.6,19.4,9.5,63.7,36.6,26.9,22793.0,0.19,0.03,2013,0.41,0.2,0.1,0.64,0.37,0.27,0.17,0.26,0.06
398.0,University of Warsaw,39.57,23.2,18.4,54.0,27.9,39.8,49292.0,0.14,0.07,2013,0.41,0.24,0.19,0.54,0.28,0.4,0.36,0.19,0.13
399.0,University of Wyoming,39.54,18.6,24.2,47.5,30.9,28.1,23803.3,0.18,0.16,2013,0.41,0.19,0.24,0.48,0.31,0.28,0.17,0.25,0.3
400.0,Waseda University,39.5,28.9,21.3,37.8,30.8,32.8,52316.0,0.17,0.08,2013,0.41,0.3,0.21,0.38,0.31,0.33,0.38,0.24,0.15
