rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
1807,Buckinghamshire New University,5290,0.17,0.32,30.61,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.01,0.07,0.32
1808,Buriram Rajabhat University,11197,0.26,0.0,30.61,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.02,0.11,0.0
1809,Canadian International College (CIC) – Cairo,9494,0.39,0.02,30.6,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.02,0.17,0.02
1810,Catholic University in Erbil,152,0.04,0.0,30.6,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.0,0.02,0.0
1811,Universidad Católica de Colombia,10671,0.27,0.0,30.59,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.02,0.12,0.0
1812,B. S. Abdur Rahman Crescent Institute of Science and Technology,7046,0.16,0.0,30.58,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.02,0.07,0.0
1813,Universidad Católica de Cuenca,16046,0.21,0.02,30.58,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.03,0.09,0.02
1814,Universidad Católica San Pablo,8793,0.32,0.0,30.57,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.02,0.14,0.0
1815,Cebu Technological University,39726,0.33,0.0,30.56,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.09,0.14,0.0
1816,CECOS University of IT and Emerging Sciences,2405,0.13,0.0,30.56,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.01,0.06,0.0
1817,University of Celaya,1993,0.14,0.02,30.55,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.0,0.06,0.02
1818,Central European University,1276,0.08,0.83,30.55,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.0,0.03,0.83
1819,University of Central Punjab,16948,0.33,0.0,30.54,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.04,0.14,0.0
1820,Centro Universitário de Jaguariúna,9839,0.26,0.0,30.53,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.02,0.11,0.0
1821,Centro Universitário Max Planck,5150,0.16,0.0,30.53,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.01,0.07,0.0
1822,CES University,6348,0.14,0.03,30.52,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.01,0.06,0.03
1823,César Ritz Colleges Switzerland,547,0.05,0.99,30.52,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.0,0.02,0.99
1824,CETYS Universidad,4960,0.1,0.13,30.51,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.01,0.04,0.13
1825,Chernihiv National University of Technology,5914,0.2,0.0,30.5,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.01,0.09,0.0
1826,University of Chichester,4180,0.15,0.07,30.5,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.01,0.06,0.07
1827,Chitkara University,12895,0.16,0.03,30.49,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.03,0.07,0.03
1828,Christ University Bengaluru India,23637,0.2,0.02,30.48,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.05,0.09,0.02
1829,Coal City University,461,0.05,0.0,30.48,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.0,0.02,0.0
1830,Conservatoire for Dance and Drama,940,0.1,0.35,30.47,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.0,0.04,0.35
1831,University of Constantine 3,14736,0.16,0.02,30.47,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.03,0.07,0.02
1832,Courtauld Institute of Art,510,0.13,0.51,30.46,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.0,0.06,0.51
1833,Cranfield University,3135,0.08,0.68,30.45,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.01,0.03,0.68
1834,Cihan University – Erbil,4457,0.23,0.01,30.45,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.01,0.1,0.01
1835,University for the Creative Arts,5345,0.19,0.35,30.44,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.01,0.08,0.35
1836,"City University of Science and Information Technology, Peshawar",4163,0.21,0.02,30.44,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.01,0.09,0.02
1837,Cross River University of Technology,18915,0.4,0.0,30.43,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.04,0.17,0.0
1838,University of Cumbria,5275,0.16,0.1,30.42,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.01,0.07,0.1
1839,C.V. Raman Global University,6991,0.16,0.04,30.42,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.02,0.07,0.04
1840,Cyprus Health and Social Sciences University,2354,0.35,0.75,30.41,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.01,0.15,0.75
1841,Daffodil International University (DIU),16157,0.21,0.03,30.4,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.04,0.09,0.03
1842,Debre Tabor University,8414,0.07,0.0,30.4,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.02,0.03,0.0
1843,Universidad del Sinú,4350,0.26,0.0,30.39,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.01,0.11,0.0
1844,Delta University for Science and Technology,8780,0.17,0.0,30.39,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.02,0.07,0.0
1845,Deraya University,4275,0.19,0.0,30.38,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.01,0.08,0.0
1846,University for Development Studies,20674,0.34,0.01,30.37,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.04,0.15,0.01
1847,Dhaka International University,6033,0.3,0.08,30.37,27.14,23.35,49.8,46.95,47.37,2023,0.32,0.29,0.23,0.5,0.47,0.48,0.01,0.13,0.08
1848,Dhofar University,3122,0.18,0.06,30.36,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.08,0.06
1849,Dhonburi Rajabhat University,4210,0.16,0.01,30.36,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.07,0.01
1850,Dijlah University,8864,0.28,0.0,30.35,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.02,0.12,0.0
1851,University of Diyala,29461,0.18,0.0,30.34,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.06,0.08,0.0
1852,Denau Institute of Entrepreneurship and Pedagogy,5247,0.22,0.0,30.34,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.09,0.0
1853,Doğuş University,9149,0.3,0.01,30.33,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.02,0.13,0.01
1854,Donetsk National University of Economics and Trade named after Mykhailo Tuhan-Baranovsky (DonNUET),1068,0.18,0.02,30.32,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.08,0.02
1855,Dr. M.G.R. Educational and Research Institute,23097,0.13,0.0,30.32,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.05,0.06,0.0
1856,University of Dubai,1147,0.27,0.24,30.31,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.12,0.24
1857,DHA Suffa University,1807,0.14,0.0,30.31,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.06,0.0
1858,University of Duhok,23662,0.14,0.0,30.3,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.05,0.06,0.0
1859,EAN University,10000,1.43,0.0,30.29,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.02,0.62,0.0
1860,Ebonyi State University,25204,0.28,0.0,30.29,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.05,0.12,0.0
1861,University of El Oued,29028,0.33,0.0,30.28,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.06,0.14,0.0
1862,École Nationale Polytechnique,1489,0.09,0.0,30.28,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.04,0.0
1863,École Polytechnique d’Architecture et d’Urbanisme,1371,0.1,0.0,30.27,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.04,0.0
1864,Academy of Economic Studies of Moldova,5525,0.25,0.01,30.26,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.11,0.01
1865,Edo State University Uzairue,1489,0.1,0.0,30.26,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.04,0.0
1866,"University of Education, Lahore",27105,0.33,0.0,30.25,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.06,0.14,0.0
1867,Effat University,1067,0.09,0.26,30.25,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.04,0.26
1868,Egerton University,20472,0.4,0.01,30.24,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.04,0.17,0.01
1869,Egyptian Russian University,6237,0.14,0.02,30.23,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.06,0.02
1870,Egypt-Japan University of Science and Technology (E-JUST),539,0.07,0.03,30.23,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.03,0.03
1871,"University of Engineering and Technology, Mardan",1208,0.22,0.01,30.22,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.09,0.01
1872,ESIC,6123,0.19,0.1,30.22,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.08,0.1
1873,Universidade Estadual de Goiás,19519,0.15,0.0,30.21,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.04,0.06,0.0
1874,European University Cyprus,5229,0.19,0.49,30.2,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.08,0.49
1875,European University of Valencia,2169,0.09,0.5,30.2,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.04,0.5
1876,"Evangel University, Akaeze",987,0.06,0.0,30.19,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.03,0.0
1877,Externado University of Colombia,12370,0.13,0.01,30.19,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.03,0.06,0.01
1878,Falmouth University,4800,0.18,0.14,30.18,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.08,0.14
1879,Federal University Gashua,1091,0.03,0.0,30.17,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.01,0.0
1880,Federal University of Kashere,10121,0.21,0.0,30.17,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.02,0.09,0.0
1881,Federal University of Lafia,12456,0.23,0.0,30.16,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.03,0.1,0.0
1882,Federal University of Latin American Integration (UNILA),4774,0.12,0.31,30.16,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.05,0.31
1883,"Federal University of Petroleum Resources, Effurun",7313,0.4,0.0,30.15,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.02,0.17,0.0
1884,"Federal University of Technology, Minna",24671,0.28,0.0,30.14,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.05,0.12,0.0
1885,"Federal University of Technology, Owerri",22610,0.19,0.0,30.14,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.05,0.08,0.0
1886,First Technical University,2442,0.29,0.0,30.13,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.12,0.0
1887,Fountain University,1420,0.19,0.0,30.13,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.08,0.0
1888,University of Franca,50760,1.61,0.0,30.12,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.11,0.69,0.0
1889,Fukui Prefectural University,1772,0.11,0.01,30.11,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.05,0.01
1890,Fundação Oswaldo Cruz,3699,0.19,0.1,30.11,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.08,0.1
1891,Fundación Universitaria del Área Andina,40193,0.36,0.0,30.1,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.09,0.16,0.0
1892,Future University in Egypt,9066,0.11,0.1,30.1,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.02,0.05,0.1
1893,General Sir John Kotelawala Defence University,5136,0.21,0.02,30.09,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.09,0.02
1894,Ghulam Ishaq Khan Institute of Engineering Sciences and Technology,2046,0.2,0.0,30.08,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.09,0.0
1895,GLA University,9680,0.17,0.0,30.08,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.02,0.07,0.0
1896,Fergana Polytechnic Institute,14812,0.24,0.0,30.07,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.03,0.1,0.0
1897,Glasgow School of Art,2240,0.16,0.44,30.07,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.07,0.44
1898,University of Gloucestershire,6605,0.17,0.11,30.06,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.07,0.11
1899,Government College Women University Faisalabad,14424,0.56,0.0,30.05,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.03,0.24,0.0
1900,"Government College Women University, Sialkot",7023,0.35,0.0,30.05,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.02,0.15,0.0
1901,"The Graduate University for Advanced Studies, SOKENDAI",506,0.0,0.31,30.04,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.0,0.31
1902,Greenwich University,1261,0.16,0.03,30.04,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.07,0.03
1903,Gregory University Uturu,2025,0.07,0.0,30.03,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.03,0.0
1904,Guildhall School of Music and Drama,995,0.05,0.34,30.02,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.02,0.34
1905,Gulf College,2780,0.28,0.03,30.02,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.12,0.03
1906,Harper Adams University,2195,0.13,0.11,30.01,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.06,0.11
1907,Hartpury University,1655,0.24,0.1,30.01,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.1,0.1
1908,Hassiba Benbouali University of Chlef,30121,0.22,0.01,30.0,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.07,0.09,0.01
1909,Hawler Medical University,4152,0.07,0.01,29.99,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.03,0.01
1910,University of Health and Allied Sciences,6445,0.24,0.0,29.99,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.1,0.0
1911,"University of Health Sciences, Turkey",21322,0.09,0.05,29.98,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.05,0.04,0.05
1912,University of the Highlands and Islands,7200,1.31,0.12,29.98,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.02,0.56,0.12
1913,Hindustan Institute of Technology and Science,6033,0.12,0.01,29.97,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.05,0.01
1914,Hiroshima Shudo University,4776,0.17,0.0,29.97,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.07,0.0
1915,Hiroshima Institute of Technology,4628,0.25,0.0,29.96,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.11,0.0
1916,Hitotsubashi University,6212,0.17,0.15,29.95,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.07,0.15
1917,Huachiew Chalermprakiet University,7297,0.16,0.07,29.95,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.02,0.07,0.07
1918,University of Human Development,2583,0.17,0.03,29.94,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.07,0.03
1919,Hyogo University of Teacher Education,1161,0.08,0.02,29.94,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.03,0.02
1920,IFHE Hyderabad,6931,0.2,0.0,29.93,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.02,0.09,0.0
1921,Ignatius Ajuru University of Education,29785,0.75,0.0,29.92,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.06,0.32,0.0
1922,Ilma University,4107,0.22,0.0,29.92,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.09,0.0
1923,IMT Mines Alès,1425,0.13,0.15,29.91,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.06,0.15
1924,Indira Gandhi Delhi Technical University for Women,3673,0.53,0.0,29.91,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.23,0.0
1925,Institute of Cancer Research,195,0.03,0.33,29.9,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.01,0.33
1926,International Christian University,2913,0.13,0.11,29.89,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.06,0.11
1927,International University of Rabat,5830,0.33,0.02,29.89,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.14,0.02
1928,Ionian University,8169,0.42,0.03,29.88,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.02,0.18,0.03
1929,Ion Mincu University of Architecture and Urbanism,3173,0.13,0.04,29.88,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.06,0.04
1930,Islamia College Peshawar,6732,0.26,0.03,29.87,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.11,0.03
1931,The Islamic University,4152,0.09,0.02,29.87,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.04,0.02
1932,Islamic University of Gaza,17058,0.47,0.01,29.86,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.04,0.2,0.01
1933,Islamic University of Madinah,11703,0.08,0.75,29.85,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.03,0.03,0.75
1934,Isra University,4864,0.2,0.18,29.85,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.09,0.18
1935,Israel Technological University,3070,0.35,0.01,29.84,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.15,0.01
1936,Istanbul Aydın University,27826,0.28,0.13,29.84,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.06,0.12,0.13
1937,Istanbul Gelişim University,18774,0.23,0.15,29.83,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.04,0.1,0.15
1938,IUBAT – International University of Business Agriculture and Technology,6435,0.22,0.01,29.82,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.09,0.01
1939,Universita IULM,7841,0.16,0.07,29.82,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.02,0.07,0.07
1940,Jabir ibn Hayyan Medical University,1532,0.16,0.0,29.81,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.07,0.0
1941,Japan Advanced Institute of Science and Technology (JAIST),1218,0.08,0.42,29.81,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.03,0.42
1942,Jashore University of Science and Technology,4741,0.2,0.0,29.8,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.09,0.0
1943,Jerash Private University,3362,0.18,0.31,29.8,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.08,0.31
1944,University of Jijel,21228,0.2,0.0,29.79,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.05,0.09,0.0
1945,University of Jos,37885,0.23,0.0,29.78,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.08,0.1,0.0
1946,Kamianets-Podіlskyi Ivan Ohiienko National University,2944,0.08,0.0,29.78,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.03,0.0
1947,Kampala International University,23800,0.07,0.3,29.77,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.05,0.03,0.3
1948,Karaganda University of Kazpotrebsoyuz,5076,0.13,0.01,29.77,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.06,0.01
1949,Karshi State University,13909,0.21,0.0,29.76,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.03,0.09,0.0
1950,Kastamonu University,17597,0.41,0.15,29.76,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.04,0.18,0.15
1951,Kazakh National Pedagogical University Abai,13479,0.13,0.02,29.75,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.03,0.06,0.02
1952,University of Kelaniya,17082,0.17,0.03,29.74,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.04,0.07,0.03
1953,University of Kerbala,20327,0.16,0.0,29.74,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.04,0.07,0.0
1954,Kermanshah University of Technology,2251,0.14,0.0,29.73,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.06,0.0
1955,Kharkiv University of Humanities “People’s Ukrainian Academy”,455,0.06,0.01,29.73,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.03,0.01
1956,Kadir Has University,4896,0.24,0.03,29.72,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.1,0.03
1957,Khazar University,2610,0.11,0.07,29.71,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.05,0.07
1958,Khomein University of Medical Sciences,782,0.31,0.0,29.71,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.13,0.0
1959,Khulna University,5921,0.12,0.0,29.7,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.05,0.0
1960,Khwaja Fareed University of Engineering and Information Technology,10713,0.22,0.0,29.7,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.02,0.09,0.0
1961,Khyber Medical University,4364,0.16,0.03,29.69,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.01,0.07,0.03
1962,Kings University,132,0.03,0.0,29.69,27.14,23.35,49.8,46.95,47.37,2023,0.31,0.29,0.23,0.5,0.47,0.48,0.0,0.01,0.0
