rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
801,National Taipei University of Technology,9994,15.9,8,28.2,21.8,20,22.4,86.70,28.8,2020
801,"National Institute of Technology, Tiruchirappalli",6081,19.1,8,28.2,25,17,32.8,51.90,22.1,2020
801,The New School,10434,9.4,35,28.2,23.9,15,30.2,38.40,50.3,2020
801,Niigata University,12158,7.9,2,28.2,23.9,13,41.3,40.00,23.3,2020
801,Normandy University,68013,20.3,11,28.2,17.4,13,38.8,35.80,53.3,2020
801,Northeastern University,36015,14.5,4,28.2,24.8,22,19.3,96.90,37.5,2020
801,Northeast Normal University,25425,14.7,2,28.2,24.3,10,48.6,37.10,18.3,2020
801,University of Northern British Columbia (UNBC),2733,14,8,28.2,19.3,19,42,34.80,37.3,2020
801,Northwest University,24237,14.8,4,28.2,19.3,13,37.5,40.60,21.5,2020
801,NorthWest A&F University,29327,15.3,1,28.2,20.1,13,37.8,45.20,22.8,2020
801,Okayama University,13099,8,8,28.2,25.6,17,27,51.60,28.2,2020
801,Osaka City University,8279,8.9,4,28.2,24.9,14,26.8,39.30,24.6,2020
801,Osmania University,12454,17.8,2,28.2,36,10,31.5,39.60,15.4,2020
801,Pablo de Olavide University,12113,14.4,18,28.2,21.5,14,42,35.20,50.2,2020
801,University of Patras,25580,27.6,5,28.2,16.5,12,39.4,39.40,37.7,2020
801,University of Pécs,16859,11.3,22,28.2,19.6,16,40.9,37.50,55.9,2020
801,Polytechnic Institute of Porto,18511,17.1,6,28.2,13.5,9,48.5,34.60,32.8,2020
801,Polytechnic University of Valencia,21119,10,14,28.2,22.1,12,41.3,44.80,50,2020
801,Pondicherry University,6107,17.2,1,28.2,36.5,19,18.3,34.50,14.5,2020
801,Pontifical Catholic University of Peru,24984,7.5,3,28.2,19.9,9,33.8,35.90,47.4,2020
801,Pontifical Catholic University of Rio Grande do Sul (PUCRS),16750,22.8,0,28.2,18.7,14,41.1,49.70,25.8,2020
801,University of Puerto Rico,49713,13.9,1,28.2,18.1,9,43.7,34.90,43.7,2020
801,University of the Punjab,27907,26.9,0,28.2,19.5,10,34.1,35.20,32.5,2020
801,University Rey Juan Carlos,42079,25.2,11,28.2,18.6,11,40.9,36.70,45.5,2020
801,Rikkyo University,20183,14.1,4,28.2,16.6,9,47.5,34.80,42.7,2020
801,Rochester Institute of Technology,13996,15.7,18,28.2,20,18,39,35.90,41.6,2020
801,University of Roehampton,7665,16.3,28,28.2,18.7,20,31.3,34.50,76,2020
801,RUDN University,19803,11.6,29,28.2,36.3,11,25.2,37.00,51.6,2020
801,Université Saint-Joseph de Beyrouth,7566,19.4,5,28.2,26.2,10,24,35.80,70.7,2020
801,University of Salford,15356,17,22,28.2,18.7,15,38.7,34.80,70.1,2020
801,São Paulo State University (UNESP),39577,13,2,28.2,34.4,23,16.8,36.90,25.1,2020
801,Sapporo Medical University,1336,3.5,0,28.2,29.6,12,32.3,44.10,15.1,2020
801,University of Science and Technology Beijing,24232,14.7,4,28.2,27.2,25,29.5,54.40,20.3,2020
801,University of Seoul,8807,16.6,5,28.2,22.6,18,24.7,40.90,29.2,2020
801,University of Seville,62811,20.6,6,28.2,25.4,19,36.5,36.60,38.2,2020
801,Shahid Beheshti University,18403,21.4,2,28.2,22.1,19,38,66.90,19.6,2020
801,Shanghai University,36637,11.3,6,28.2,21.2,25,29.6,60.00,31,2020
801,Shanghai University of Finance and Economics (SUFE),15130,14.5,5,28.2,27.6,14,32.7,38.20,48.8,2020
801,Shanghai Maritime University,23789,17.9,3,28.2,14.5,10,40.3,51.20,36.3,2020
801,Shantou University,10305,11.7,1,28.2,22,14,39.5,44.10,41.8,2020
801,Sheffield Hallam University,25119,17,13,28.2,17.5,13,41.4,34.80,52.9,2020
801,Shiraz University,14286,20.6,0,28.2,24.8,25,27.2,57.00,18.1,2020
801,Sogang University,9559,22.9,11,28.2,24.4,28,23.6,47.70,34.9,2020
801,University of South Bohemia in České Budějovice,9738,15.2,5,28.2,17.7,13,46.1,34.50,47.3,2020
801,Southwestern University of Finance and Economics,22283,15.9,2,28.2,18.1,12,48,37.10,44.7,2020
801,Sri Venkateswara University,7832,15.5,0,28.2,37.3,10,32.6,35.00,20.4,2020
801,Staffordshire University,8558,14.8,12,28.2,16.8,10,42.8,34.60,52.2,2020
801,St Marianna University School of Medicine,846,1,1,28.2,27,8,36.9,34.60,16,2020
801,Sultan Qaboos University,6823,7.4,4,28.2,23.8,11,19.1,47.40,73.1,2020
801,University of Szeged,19700,12.5,16,28.2,21.8,12,36.6,36.50,54.4,2020
801,Tallinn University,7681,27.2,12,28.2,16.9,20,29.5,38.20,63,2020
801,Tallinn University of Technology,9895,21.8,14,28.2,17.6,13,27.8,47.30,60.2,2020
801,Tanta University,128995,23.6,1,28.2,20.7,7,34.7,34.80,40.9,2020
801,Technical University of Madrid,40592,14,13,28.2,22.6,15,37.7,42.40,49.1,2020
801,Technological University Dublin,14904,20,20,28.2,15.7,13,32.9,35.10,73,2020
801,Teesside University,11919,18.3,11,28.2,15.5,11,43.9,34.80,53.7,2020
801,Universiti Tenaga Nasional (UNITEN),6780,16.1,6,28.2,17.9,14,33.9,91.50,37.1,2020
801,University of Texas at El Paso,17089,23.2,8,28.2,21,23,36.3,34.40,40.7,2020
801,Tezpur University,3904,14,1,28.2,26.3,12,29,41.70,14.1,2020
801,Tokyo University of Agriculture and Technology,5766,14.8,6,28.2,23.9,23,18,45.90,25.7,2020
801,Tokyo Medical University,1350,1.6,1,28.2,29.6,11,35,35.70,17.1,2020
801,Tokyo University of Science,18490,24.4,2,28.2,21.9,24,19.1,41.90,21.3,2020
801,University of Trás-os-Montes and Alto Douro,6793,12.1,4,28.2,21.2,14,32.3,34.40,37.5,2020
801,Tshwane University of Technology,45992,39.4,2,28.2,14.4,7,42.9,36.10,43.2,2020
801,Universiti Utara Malaysia,12871,11.7,25,28.2,30.9,21,9.3,36.80,54.3,2020
801,"Vietnam National University, Hanoi",32944,13.4,1,28.2,21.9,9,38.8,36.50,47.4,2020
801,University of Vigo,18652,16.4,5,28.2,17.7,15,39.5,38.40,41.6,2020
801,Vilnius University,16216,10.8,9,28.2,19.9,14,37.1,46.60,55.6,2020
801,VIT University,33380,19.9,1,28.2,20.5,13,44,36.30,20.3,2020
801,University of Wolverhampton,15687,20.4,21,28.2,15.8,13,35,34.50,65.3,2020
801,Wuhan University of Technology,51684,14,3,28.2,18.8,13,40.8,53.80,23.1,2020
801,Xiangtan University,31340,21.2,1,28.2,14.8,12,46.1,38.50,19.3,2020
801,Xidian University,34140,17.1,3,28.2,21,17,32.9,75.20,19.4,2020
801,Yangzhou University,36880,15.1,3,28.2,15.3,11,40.8,41.30,21.5,2020
801,Yeungnam University,20135,14.8,5,28.2,18.4,13,45.5,40.00,36.4,2020
801,University of Zaragoza,28211,10.3,6,28.2,22,13,43.8,38.60,39.4,2020
1001,Acıbadem University,2342,4.3,2,22.1,22,9,7.5,34.80,19.8,2020
1001,AGH University of Science and Technology,28620,13,2,22.1,17.7,14,23.6,38.30,20.7,2020
1001,Akdeniz University,42862,35.9,1,22.1,15.2,9,13.9,35.20,17.2,2020
1001,Akita University,4942,9.8,4,22.1,21,11,9.2,40.90,22.2,2020
1001,Al-Azhar University,342151,32.6,6,22.1,15.2,8,16.5,34.50,46.7,2020
1001,Alexandria University,182129,27.4,3,22.1,18.9,13,24.1,39.60,44.5,2020
1001,Alexandru Ioan Cuza University,23124,18.1,6,22.1,16.7,11,9.7,34.50,31.9,2020
1001,Al-Farabi Kazakh National University,21138,5.6,11,22.1,24.3,10,20.7,42.80,61.2,2020
1001,University of Almería,12913,18.4,12,22.1,17.1,13,26.2,36.10,41.3,2020
1001,Alzahra University,10110,22.5,1,22.1,18.1,10,16.8,36.80,15.2,2020
1001,Amity University,29623,15,4,22.1,15.7,9,18.8,35.80,18.8,2020
1001,Anadolu University,830104,493.5,1,22.1,13,24,16.5,100.00,17.3,2020
1001,"University of the Andes, Chile",8402,14.4,2,22.1,16.1,11,15.6,34.60,47.8,2020
1001,"University of the Andes, Venezuela",42198,16.8,0,22.1,15,8,9.1,34.40,45.6,2020
1001,Andhra University,9785,16.6,2,22.1,37.4,11,8,42.50,15.5,2020
1001,Andrés Bello University (UNAB),44327,21.8,1,22.1,13.3,8,29.8,34.60,47.3,2020
1001,Ankara University,69737,19.1,4,22.1,19.2,10,13.9,35.10,22.5,2020
1001,Anna University,14428,15.6,1,22.1,22.6,14,18.5,41.90,14.8,2020
1001,Annamalai University,23098,14.1,2,22.1,29.2,9,18.7,35.30,16.8,2020
1001,University of Antioquia,41389,24,0,22.1,16.7,17,17.2,40.60,37.7,2020
1001,Aoyama Gakuin University,19143,11.4,3,22.1,16.3,8,20.9,34.80,29,2020
1001,Assiut University,87471,19.7,1,22.1,15.2,9,25.7,34.40,46.7,2020
1001,Austral University of Chile,15575,17.7,2,22.1,15,12,22.7,46.90,50.2,2020
1001,Autonomous University of Baja California,59507,17.7,2,22.1,13.7,9,7.7,35.20,30,2020
1001,Autonomous University of Hidalgo State (UAEH),34995,18.2,1,22.1,15,8,8.4,36.20,22.1,2020
1001,Autonomous University of Nuevo León,207520,54.1,0,22.1,12.5,8,12.1,35.40,29.2,2020
1001,Autonomous University of Puebla,69982,33.2,1,22.1,16,8,12.2,34.70,25.7,2020
1001,Autonomous University of Querétaro,22058,39.9,1,22.1,15.4,9,17.3,38.70,25.9,2020
1001,Autonomous University of San Luis Potosi,32012,9.5,1,22.1,17.8,7,11.9,34.60,29,2020
1001,Autonomous University of Sinaloa,72792,21.5,0,22.1,13.3,8,14.3,35.30,26.2,2020
1001,Autonomous University of the State of Mexico,57588,22.2,1,22.1,14.4,9,6.9,39.00,25.6,2020
1001,Autonomous University of Yucatán,15206,13.6,0,22.1,15.8,8,15.9,40.20,29.3,2020
1001,Azarbaijan Shahid Madani University,6329,23.9,0,22.1,18.1,13,23.7,36.60,14.8,2020
1001,Bahauddin Zakariya University,28135,34.5,0,22.1,13.6,9,19.8,34.40,35.1,2020
1001,Bahçeşehir University,16458,38.3,12,22.1,18.5,15,14.7,53.70,40.8,2020
1001,Banasthali University,10355,19.1,4,22.1,33,10,11.1,39.30,18.7,2020
1001,Bandung Institute of Technology (ITB),17382,10.5,2,22.1,22,17,16.3,89.90,34,2020
1001,Bashkir State University,15236,11.1,3,22.1,17,8,4.5,36.90,16.7,2020
1001,Başkent University,12516,11,0,22.1,21.4,11,4.8,40.10,14.2,2020
1001,Belarusian State University,27101,8.4,9,22.1,21.3,10,13.3,42.40,58.1,2020
1001,Belgorod State National Research University,13175,13.4,18,22.1,19.1,10,20.4,43.70,41.8,2020
1001,University of Bío-Bío,12955,24.7,1,22.1,13.2,8,7.9,37.30,46.6,2020
1001,University of Birjand,11000,24.4,1,22.1,16.4,8,8.6,34.60,16.7,2020
1001,"Birla Institute of Technology and Science, Pilani",13535,17.4,1,22.1,19.7,11,30.8,35.30,16.4,2020
1001,University of Biskra,34037,24.5,1,22.1,15.7,7,14,34.40,32.5,2020
1001,Bogor Agricultural University,22289,12.4,3,22.1,19,11,8.9,70.70,42.3,2020
1001,University of Brawijaya,52975,18.9,1,22.1,16,9,8.3,36.30,21.4,2020
1001,Brno University of Technology,20275,19.6,22,22.1,18.6,16,21.7,41.20,52.2,2020
1001,Bu-Ali Sina University,11609,26.3,1,22.1,22.2,15,25.8,35.30,16,2020
1001,University of Bucharest,30192,17.5,2,22.1,18.2,11,15.1,36.20,27.4,2020
1001,Budapest University of Technology and Economics,18219,16.9,7,22.1,17.4,16,25.3,44.00,34.7,2020
1001,University of Burgos,7369,13.4,3,22.1,20.8,12,25.7,37.50,34.2,2020
1001,"California State University, Long Beach",30595,19.7,4,22.1,23.1,10,27.3,35.90,37.3,2020
1001,Canterbury Christ Church University,11386,16.9,12,22.1,16.4,11,20.1,34.40,42.4,2020
1001,Polytechnic University of Cartagena,4749,10.6,6,22.1,22.6,11,23.3,37.90,32.4,2020
1001,University of Carthage,32088,10.1,1,22.1,19.6,8,19.4,34.70,43.3,2020
1001,Catholic University of the North,11871,19.6,2,22.1,14.8,14,18.9,35.60,52.9,2020
1001,University of Caxias do Sul,17101,24.9,0,22.1,13.8,8,7.6,35.00,17.7,2020
1001,Ceará State University,20174,17.8,0,22.1,16.2,8,6.1,35.60,16.3,2020
1001,University of Cergy-Pontoise,14867,16.3,16,22.1,15.9,14,23.6,35.00,62.5,2020
1001,Chaoyang University of Technology,16787,41.9,8,22.1,13.7,12,7.1,41.50,25.1,2020
1001,"University of Chemistry and Technology, Prague",4285,9.8,20,22.1,24.2,15,17.8,40.70,49.3,2020
1001,University of Chester,10915,19.5,11,22.1,15.8,13,24.8,34.80,46.6,2020
1001,Chiang Mai University,35013,15.5,2,22.1,20.8,14,18,48.60,32.8,2020
1001,Chiba Institute of Technology,9763,30.4,1,22.1,14.6,9,6.8,38.90,16.9,2020
1001,Chubu University,12533,24.1,1,22.1,13.6,10,17.6,36.40,27.5,2020
1001,Chungnam National University,21908,19.9,4,22.1,22.7,21,12.1,46.60,23,2020
1001,Chung Yuan Christian University,15926,32.9,11,22.1,16.8,25,14.8,47.20,35.2,2020
1001,Chuo University,26302,37.2,4,22.1,27.2,10,23,36.80,23,2020
1001,Cochin University of Science and Technology,8271,18.5,0,22.1,23.3,11,7.7,34.70,14.5,2020
1001,University of Colombo,22322,29.6,1,22.1,13.5,8,13.9,34.80,38.2,2020
1001,Comenius University in Bratislava,20056,9.8,14,22.1,22.2,13,22.3,34.60,52,2020
1001,University of Concepción,27640,17.4,1,22.1,15.4,12,19.7,56.60,48.7,2020
1001,University of Constantine 1,35382,20.5,0,22.1,19.4,8,7.9,35.40,37.8,2020
1001,Corvinus University of Budapest,11023,23.2,15,22.1,17.8,14,23.6,34.40,44.7,2020
1001,Cukurova University,42418,19.6,3,22.1,15.2,13,15.6,87.50,19.4,2020
1001,Czech University of Life Sciences Prague (CULS),17065,20.4,20,22.1,17.4,13,18.7,49.90,53.7,2020
1001,University of Dar es Salaam,30139,19.1,0,22.1,14,7,20.4,34.40,46.3,2020
1001,De La Salle University,15604,17.8,3,22.1,17.1,13,26.4,34.40,30.7,2020
1001,Delhi Technological University,8242,23.3,0,22.1,15.8,13,37.5,35.30,13.5,2020
1001,Del Rosario University,10339,12.9,1,22.1,16.5,10,15.4,35.10,47.5,2020
1001,Democritus University of Thrace,30414,49.8,3,22.1,14.9,12,32,35.80,31.4,2020
1001,University of Dhaka,34108,15.6,0,22.1,16,9,16.4,36.60,40.8,2020
1001,Dokuz Eylül University,62844,19.3,2,22.1,15.1,10,19.7,40.70,18.4,2020
1001,Doshisha University,28309,18.8,4,22.1,15.6,10,7.7,35.70,27.6,2020
1001,"University of Economics, Prague",14011,28.1,23,22.1,18.9,13,5.5,35.10,43.5,2020
1001,Edge Hill University,12185,15.5,5,22.1,14.8,10,33.1,34.40,42.4,2020
1001,Ege University,46056,21,3,22.1,17.2,10,13.5,37.90,22.1,2020
1001,Ehime University,9333,13.1,2,22.1,21.3,15,20.5,42.70,25.9,2020
1001,The University of Electro-Communications,4813,15.1,5,22.1,19.3,19,14.1,39.10,29,2020
1001,University of Engineering & Technology (UET) Lahore,14654,14.5,2,22.1,15.3,9,19.4,34.70,44.4,2020
1001,Erciyes University,39178,29.1,3,22.1,19.7,16,20.6,84.40,21.5,2020
1001,Far Eastern Federal University,15601,10.3,19,22.1,21.2,11,11.9,40.40,47,2020
1001,Fayoum University,33084,14.1,1,22.1,15.7,10,32.7,36.00,39.3,2020
1001,Federal University of ABC (UFABC),14422,20.9,1,22.1,15.9,12,24.1,35.80,33.4,2020
1001,Federal University of Alagoas,24077,13.2,0,22.1,16.5,7,12.2,34.90,21.5,2020
1001,Federal University of Bahia,40848,15.9,0,22.1,21.8,14,18.7,34.40,23.9,2020
1001,Federal University of Ceará (UFC),34676,17.2,1,22.1,22.4,12,20.7,38.60,25.8,2020
1001,Federal University of Espírito Santo,24924,13.3,1,22.1,17.9,9,16.2,36.10,22.4,2020
1001,Federal University of Goiás,34158,13.4,1,22.1,23.3,10,14.2,39.60,20.4,2020
1001,Federal University of Health Sciences of Porto Alegre (UFCSPA),3621,10.7,2,22.1,20.3,11,12.9,34.40,18,2020
1001,Federal University of Itajubá,9449,18.6,1,22.1,16.3,9,19.8,36.50,22.7,2020
1001,Federal University of Lavras,14024,19.4,1,22.1,23.9,17,11.2,54.80,18.8,2020
1001,Federal University of Mato Grosso do Sul,25018,18,0,22.1,17.1,7,7.4,34.40,16.8,2020
1001,Federal University of Ouro Preto,13823,16.3,1,22.1,16.3,10,19.4,36.40,20.6,2020
1001,Federal University of Pará,48114,19.6,0,22.1,17.1,10,11.8,34.80,24,2020
1001,Federal University of Paraná (UFPR),34528,14.2,0,22.1,24.4,12,12.7,35.10,22.2,2020
1001,Federal University of Pernambuco,34072,12.8,1,22.1,26.9,9,14.3,35.90,20.8,2020
1001,Federal University of Rio Grande do Norte (UFRN),42573,17.1,0,22.1,19.6,9,19,41.60,23.2,2020
1001,Federal Rural University of the Semi-Arid Region,5872,7.7,0,22.1,27.5,8,1.7,34.40,14,2020
1001,Federal University of Santa Maria,27285,14.1,0,22.1,20.4,9,13.5,35.00,17.4,2020
1001,Federal University of São Carlos,19134,14.6,2,22.1,26.2,13,17.3,41.20,24.5,2020
1001,Federal University of Technology – Paraná,35177,14,1,22.1,15.4,9,8.6,37.30,19.3,2020
1001,Federal University of Viçosa,17595,14,2,22.1,28.1,14,12.3,47.60,20.1,2020
1001,Feng Chia University,19840,23.1,16,22.1,17.7,17,17.2,39.50,40.6,2020
1001,Fluminense Federal University,55502,15.4,0,22.1,20,11,14.8,35.20,23.5,2020
1001,University of Fortaleza (UNIFOR),23923,15.2,0,22.1,14.8,7,41.4,34.40,29.1,2020
1001,University of Fukui,5020,9.3,4,22.1,19.7,11,9.7,39.70,21.6,2020
1001,Universitas Gadjah Mada,38310,8.6,2,22.1,23.4,11,15.7,61.40,34.1,2020
1001,Gazi University,77346,30.3,3,22.1,18.8,11,13.2,40.50,16.6,2020
1001,Gaziantep University,37903,38.1,6,22.1,17.3,9,15.6,34.70,23.8,2020
1001,University of Gdańsk,27859,17.1,2,22.1,15.7,11,19.7,34.70,29.9,2020
1001,Gebze Technical University,7487,27.4,2,22.1,21,14,19.4,36.70,27.5,2020
1001,Gifu University,7194,7.6,4,22.1,23.5,12,16.9,38.50,23.1,2020
1001,GITAM University,17226,14.2,2,22.1,16.7,8,15,35.20,19.6,2020
1001,Government College University Lahore,9986,24.1,1,22.1,14,9,5.7,34.40,35.3,2020
1001,Grigore T. Popa University of Medicine and Pharmacy,9375,11.1,28,22.1,17.6,8,14.5,34.60,41.2,2020
1001,University of Guadalajara,123932,55.6,0,22.1,15.4,8,10,34.40,28.3,2020
1001,University of Guanajuato,26034,19.8,3,22.1,16.4,9,13.5,34.60,35.7,2020
1001,Guangxi University,36083,16.9,4,22.1,16.1,11,17.9,42.80,20.6,2020
1001,Gubkin Russian State University of Oil and Gas,8406,11.8,7,22.1,17.8,12,8.2,61.50,22.8,2020
1001,University of Guilan,16240,28.2,0,22.1,20.4,14,29.5,34.80,15.7,2020
1001,Gunma University,6473,7.7,3,22.1,27.4,13,17.8,37.60,19.4,2020
1001,Hallym University,8108,9.8,5,22.1,19,15,16,35.40,21.5,2020
1001,Hashemite University,15654,17.8,7,22.1,13.5,11,8.3,34.40,50.9,2020
1001,Université Hassan II de Casablanca,110125,27.8,2,22.1,15.9,8,24.8,36.40,34.4,2020
1001,University of Havana,14856,9.8,7,22.1,21.6,9,9.5,40.20,52.5,2020
1001,Helwan University,113043,21.9,1,22.1,14.7,9,20,35.10,40.2,2020
1001,Hosei University,30969,40.7,2,22.1,16.8,10,25.9,35.20,25.8,2020
1001,University of Hradec Králové,6611,15.1,4,22.1,16.8,11,12.7,34.70,33.1,2020
1001,Huaqiao University,30491,17.7,11,22.1,14.7,11,27.3,37.20,48,2020
1001,University of Hyogo,6566,12.8,3,22.1,16.7,12,10.4,46.40,18.5,2020
1001,Ibaraki University,8181,15.2,3,22.1,16.4,10,8.1,40.20,23.4,2020
1001,Imam Abdulrahman Bin Faisal University,24763,8.5,4,22.1,21.1,8,15.3,34.80,73.2,2020
1001,Incheon National University,13499,22.3,3,22.1,16.1,17,21.9,37.00,29.3,2020
1001,Industrial University of Santander (UIS),20851,24.5,0,22.1,14.5,10,35.1,34.70,38.7,2020
1001,I-Shou University,13970,28.5,14,22.1,15.1,17,13.3,45.30,35.2,2020
1001,Istanbul Medipol University,26215,29.4,2,22.1,12.5,9,10.8,35.90,20.9,2020
1001,Ivane Javakhishvili Tbilisi State University,19670,23.9,2,22.1,14.7,9,4.6,34.80,45.9,2020
1001,Ivan Franko National University of Lviv,16220,8.6,1,22.1,21.6,8,4.3,34.40,36.6,2020
1001,Iwate University,5516,13.8,3,22.1,19.5,10,12,42.10,22.4,2020
1001,Izmir Institute of Technology,5090,19.6,4,22.1,19.4,11,29.4,38.90,30.4,2020
1001,Kagawa University,6392,9.7,2,22.1,20.9,12,28.5,40.00,28,2020
1001,Kagoshima University,10541,10.1,3,22.1,21.4,11,18,42.90,23,2020
1001,Kanagawa University,18104,14.6,3,22.1,14.6,8,12.3,34.80,27.7,2020
1001,Kangwon National University,23127,23.1,3,22.1,17.6,15,17.8,36.30,21.1,2020
1001,Kansai University,30346,11.2,3,22.1,24.3,8,6.9,35.40,24.6,2020
1001,Kasetsart University,68067,22.2,1,22.1,18.6,13,10.3,59.80,37.1,2020
1001,Kaunas University of Technology,9956,14.7,6,22.1,16.5,11,5.6,38.90,30.4,2020
1001,Kazan National Research Technological University,15260,10.7,11,22.1,17.8,8,10.5,49.00,25.2,2020
1001,Kharazmi University,12656,20.9,1,22.1,28,13,21.2,44.70,17.1,2020
1001,Khon Kaen University,38655,19.7,2,22.1,21.6,12,18,55.20,31.1,2020
1001,KIIT University,21390,13.1,2,22.1,16.9,12,25.9,59.50,15.9,2020
1001,King Mongkut’s Institute of Technology Ladkrabang,23539,21.7,1,22.1,17.8,20,6.7,82.00,19.6,2020
1001,King Mongkut's University of Technology North Bangkok,26846,24.9,0,22.1,15.1,10,10.1,41.90,20.9,2020
1001,King Mongkut’s University of Technology Thonburi,16126,21.4,3,22.1,17.3,17,23.6,74.00,29.2,2020
1001,Kitasato University,8503,5.4,0,22.1,24,10,18.2,39.50,16.3,2020
1001,Kochi University,5469,8.1,1,22.1,19.9,11,20.7,40.90,24.2,2020
1001,Kogakuin University,6505,17.4,1,22.1,17.2,10,8.8,42.00,18.7,2020
1001,Kookmin University,17081,11.3,10,22.1,18.2,10,16.4,38.40,29.3,2020
1001,Kwansei Gakuin University,24766,23.8,3,22.1,15.4,9,13.4,35.30,32.3,2020
1001,Kyoto Institute of Technology,3989,13,5,22.1,21.5,16,10.3,41.30,22.1,2020
1001,Kyushu Institute of Technology (Kyutech),5653,16.2,4,22.1,18.7,12,31,47.40,29.3,2020
1001,Latvia University of Life Sciences and Technologies,4216,36.9,1,22.1,17.4,18,5.2,36.90,16.6,2020
1001,University of León,13606,16.1,13,22.1,17.9,11,25.4,36.70,43.4,2020
1001,University of Lethbridge,6996,12.9,12,22.1,16.7,12,22.3,34.50,57.6,2020
1001,L.N. Gumilyov Eurasian National University,17205,5.3,4,22.1,21.6,8,16.6,34.40,51,2020
1001,Lobachevsky State University of Nizhni Novgorod,18077,7.9,7,22.1,25.6,12,12.4,43.70,28.6,2020
1001,University of Łódź,31192,14.1,5,22.1,17.1,10,13.4,34.70,24.4,2020
1001,Lodz University of Technology,16372,13,4,22.1,16.3,11,18,37.80,23,2020
1001,London South Bank University,12168,16.5,33,22.1,15.4,10,18.1,34.80,75.3,2020
1001,Londrina State University,26685,15.3,1,22.1,21.4,13,16.3,34.40,18.7,2020
1001,Maharaja Sayajirao University of Baroda,39252,27.2,0,22.1,14.1,9,17.2,34.90,14.4,2020
1001,Mahasarakham University,38192,29.3,0,22.1,18.5,8,11,35.50,26.1,2020
1001,Universiti Malaysia Sarawak (UNIMAS),15973,18.8,6,22.1,17.8,9,10.2,34.70,39.5,2020
1001,Manipal Academy of Higher Education,23082,8.6,11,22.1,24.1,12,9.3,40.30,31.5,2020
1001,University of Manouba,18361,13.5,1,22.1,19.4,8,24.5,34.40,41.1,2020
1001,Marmara University,59480,29.1,4,22.1,21.3,9,19.4,34.60,22.9,2020
1001,University of Marrakech Cadi Ayyad,102000,65.7,1,22.1,18,9,22.7,35.40,41.1,2020
1001,Meiji University,33309,11.7,4,22.1,17.7,9,11.3,35.60,25.9,2020
1001,Meijo University,15412,31.4,1,22.1,15.6,10,11.6,35.50,26.2,2020
1001,Mendel University in Brno,7215,14.4,16,22.1,18.4,15,7.3,36.00,39.2,2020
1001,Menoufia University,84587,36.4,1,22.1,15,8,24.9,36.50,35.2,2020
1001,M'Hamed Bougara University of Boumerdès,31075,21.1,0,22.1,13.3,7,11.1,34.50,29.2,2020
1001,Michoacán University of San Nicolás of Hidalgo,40381,30.2,1,22.1,13.4,10,11.3,35.40,29.8,2020
1001,Mie University,7118,9.5,3,22.1,20.9,12,20.7,43.70,20.5,2020
1001,Ming Chuan University,18590,22.7,12,22.1,13.6,11,10.3,35.00,30.4,2020
1001,Minia University,59181,15.6,1,22.1,15.5,7,23.5,34.50,45,2020
1001,MIREA - Russian Technological University,19965,17,3,22.1,15.1,10,4.3,58.40,17.5,2020
1001,University of Miyazaki,5488,7.9,3,22.1,20.5,10,21.1,36.30,23.1,2020
1001,Mohammed V University of Rabat,81914,33.4,5,22.1,28.2,10,16.7,41.60,27.8,2020
1001,University of Monastir,19973,9.7,1,22.1,20.5,9,12.5,34.40,43.2,2020
1001,University of Montenegro,19171,27.3,2,22.1,12.6,10,15.2,34.80,43.8,2020
1001,Moscow Aviation Institute,15248,11.7,9,22.1,24.1,12,3,64.60,23.5,2020
1001,Moscow Power Engineering Institute,11422,14.7,10,22.1,18.7,11,5.8,56.50,27.4,2020
1001,Multimedia University,11080,13.3,9,22.1,16.5,10,11.4,37.40,37.1,2020
1001,University of Mumbai,7874,18.1,0,22.1,31.1,10,17.2,35.00,17.6,2020
1001,University of Mysore,7810,21.3,10,22.1,31.3,8,8.4,34.80,30.6,2020
1001,Nagaoka University of Technology,2300,10.7,12,22.1,24.7,15,11.7,41.70,32.8,2020
1001,Nagasaki University,9163,7,4,22.1,25.9,14,23.3,39.00,27.8,2020
1001,Nagoya City University,4444,7.6,2,22.1,23.2,14,27.7,45.50,19.4,2020
1001,Nagoya Institute of Technology,5661,16.2,4,22.1,18.8,19,12.8,49.00,22.7,2020
1001,Nanjing University of Aeronautics and Astronautics,29542,16.6,3,22.1,20.8,21,19.8,65.50,18.4,2020
1001,Nara Medical University,1240,3.3,1,22.1,24.8,11,21.2,39.30,15.3,2020
1001,Naresuan University,22863,15.6,1,22.1,16.7,8,12.6,34.90,35.9,2020
1001,National Changhua University of Education,8180,21.8,8,22.1,20.3,19,12.1,37.40,24.3,2020
1001,National Chiayi University,12219,26.3,3,22.1,14.8,12,8.2,65.60,18,2020
1001,National Chin-Yi University of Technology,7158,24.9,4,22.1,14,19,4.4,44.70,16.9,2020
1001,National Chung Cheng University,10161,14.9,5,22.1,19.1,18,13.7,41.30,21.2,2020
1001,National Chung Hsing University,15077,14.9,5,22.1,20.8,17,19,47.10,24.2,2020
1001,National University of Colombia,52085,22.4,1,22.1,19,15,26.1,35.40,35.7,2020
1001,National University of Córdoba,59450,10.4,3,22.1,20.6,9,21.2,35.10,34.3,2020
1001,National University of Cuyo,46096,9.6,2,22.1,18,7,25.7,34.40,37.2,2020
